mention_id,chunk_id,entity_id,char_offset
M00000664,CHK00022_007,ENT00367,471
M00000665,CHK00022_007,ENT00029,249
M00000666,CHK00022_007,ENT00133,57
M00000667,CHK00022_007,ENT00494,454
M00000668,CHK00022_008,ENT00346,267
M00000669,CHK00022_008,ENT00531,352
M00000670,CHK00022_009,ENT00152,329
M00000671,CHK00022_009,ENT00571,478
M00000672,CHK00022_009,ENT00055,80
M00000673,CHK00022_009,ENT00011,258
M00000674,CHK00022_010,ENT00284,114
M00000675,CHK00022_010,ENT00051,281
M00000676,CHK00022_010,ENT00519,329
M00000677,CHK00023_000,ENT00121,52
M00000678,CHK00023_000,ENT00509,206
M00000679,CHK00023_000,ENT00018,211
M00000680,CHK00023_001,ENT00311,455
M00000681,CHK00023_002,ENT00339,366
M00000682,CHK00023_002,ENT00573,231
M00000683,CHK00023_002,ENT00484,58
M00000684,CHK00023_002,ENT00372,49
M00000685,CHK00023_003,ENT00108,252
M00000686,CHK00023_003,ENT00046,71
M00000687,CHK00023_003,ENT00168,420
M00000688,CHK00023_004,ENT00468,366
M00000689,CHK00023_004,ENT00195,173
M00000690,CHK00023_005,ENT00461,234
M00000691,CHK00023_006,ENT00599,354
M00000692,CHK00023_006,ENT00494,296
M00000693,CHK00023_006,ENT00520,88
M00000694,CHK00023_006,ENT00181,374
M00000695,CHK00023_007,ENT00516,311
M00000696,CHK00023_007,ENT00393,468
M00000697,CHK00023_007,ENT00428,354
M00000698,CHK00023_008,ENT00463,211
M00000699,CHK00023_008,ENT00136,308
M00000700,CHK00023_008,ENT00141,358
M00000701,CHK00023_009,ENT00205,319
M00000702,CHK00023_009,ENT00214,365
M00000703,CHK00023_010,ENT00118,245
M00000704,CHK00023_010,ENT00360,298
M00000705,CHK00023_010,ENT00575,292
M00000706,CHK00023_011,ENT00390,74
M00000707,CHK00023_012,ENT00293,74
M00000708,CHK00023_012,ENT00256,429
M00000709,CHK00023_013,ENT00367,416
M00000710,CHK00023_014,ENT00243,474
M00000711,CHK00023_014,ENT00523,195
M00000712,CHK00023_014,ENT00294,198
M00000713,CHK00023_014,ENT00048,213
M00000714,CHK00023_015,ENT00230,397
M00000715,CHK00023_015,ENT00376,371
M00000716,CHK00023_015,ENT00559,493
M00000717,CHK00023_015,ENT00201,99
M00000718,CHK00023_016,ENT00386,20
M00000719,CHK00023_017,ENT00005,363
M00000720,CHK00023_017,ENT00338,479
M00000721,CHK00023_017,ENT00477,79
M00000722,CHK00023_018,ENT00308,251
M00000723,CHK00023_019,ENT00517,81
M00000724,CHK00024_000,ENT00543,287
M00000725,CHK00024_000,ENT00486,421
M00000726,CHK00024_001,ENT00040,195
M00000727,CHK00024_001,ENT00328,468
M00000728,CHK00024_002,ENT00025,263
M00000729,CHK00024_002,ENT00529,411
M00000730,CHK00024_002,ENT00383,260
M00000731,CHK00024_003,ENT00098,85
M00000732,CHK00024_004,ENT00106,331
M00000733,CHK00024_004,ENT00210,418
M00000734,CHK00024_004,ENT00550,481
M00000735,CHK00024_004,ENT00445,36
M00000736,CHK00024_005,ENT00571,420
M00000737,CHK00024_005,ENT00072,116
M00000738,CHK00024_005,ENT00588,466
M00000739,CHK00024_006,ENT00398,344
M00000740,CHK00024_007,ENT00599,23
M00000741,CHK00024_008,ENT00448,420
M00000742,CHK00024_008,ENT00390,338
M00000743,CHK00024_008,ENT00404,15
M00000744,CHK00024_009,ENT00147,490
M00000745,CHK00024_009,ENT00305,486
M00000746,CHK00024_009,ENT00382,5
M00000747,CHK00024_010,ENT00312,107
M00000748,CHK00024_011,ENT00258,58
M00000749,CHK00024_011,ENT00198,92
M00000750,CHK00024_012,ENT00100,249
M00000751,CHK00024_012,ENT00202,487
M00000752,CHK00024_012,ENT00594,169
M00000753,CHK00024_013,ENT00497,315
M00000754,CHK00024_013,ENT00461,337
M00000755,CHK00024_013,ENT00336,156
M00000756,CHK00024_014,ENT00320,126
M00000757,CHK00024_015,ENT00339,236
M00000758,CHK00024_015,ENT00491,228
M00000759,CHK00025_000,ENT00551,134
M00000760,CHK00025_000,ENT00201,375
M00000761,CHK00025_001,ENT00037,133
M00000762,CHK00025_001,ENT00564,278
M00000763,CHK00025_002,ENT00137,261
M00000764,CHK00025_002,ENT00475,46
M00000765,CHK00025_002,ENT00513,203
M00000766,CHK00025_003,ENT00526,228
M00000767,CHK00025_003,ENT00143,81
M00000768,CHK00025_004,ENT00495,20
M00000769,CHK00025_004,ENT00367,112
M00000770,CHK00025_005,ENT00530,198
M00000771,CHK00025_005,ENT00369,240
M00000772,CHK00025_006,ENT00269,291
M00000773,CHK00025_006,ENT00592,89
M00000774,CHK00025_006,ENT00557,192
M00000775,CHK00025_007,ENT00528,180
M00000776,CHK00025_007,ENT00415,418
M00000777,CHK00025_008,ENT00169,329
M00000778,CHK00025_008,ENT00235,143
M00000779,CHK00025_008,ENT00078,108
M00000780,CHK00025_008,ENT00526,76
M00000781,CHK00025_009,ENT00235,212
M00000782,CHK00025_010,ENT00420,124
M00000783,CHK00025_010,ENT00022,22
M00000784,CHK00025_011,ENT00586,75
M00000785,CHK00025_012,ENT00577,110
M00000786,CHK00025_012,ENT00019,229
M00000787,CHK00025_012,ENT00290,310
M00000788,CHK00025_012,ENT00087,241
M00000789,CHK00026_000,ENT00464,193
M00000790,CHK00026_000,ENT00070,197
M00000791,CHK00026_000,ENT00235,67
M00000792,CHK00026_001,ENT00153,461
M00000793,CHK00026_001,ENT00098,314
M00000794,CHK00026_001,ENT00181,307
M00000795,CHK00026_001,ENT00487,19
M00000796,CHK00026_002,ENT00441,267
M00000797,CHK00026_003,ENT00390,217
M00000798,CHK00026_003,ENT00358,68
M00000799,CHK00026_003,ENT00589,130
M00000800,CHK00026_003,ENT00100,244
M00000801,CHK00026_004,ENT00263,295
M00000802,CHK00026_004,ENT00193,267
M00000803,CHK00026_004,ENT00005,60
M00000804,CHK00026_004,ENT00007,266
M00000805,CHK00026_005,ENT00418,79
M00000806,CHK00026_005,ENT00370,218
M00000807,CHK00026_005,ENT00109,333
M00000808,CHK00026_006,ENT00208,247
M00000809,CHK00026_006,ENT00423,91
M00000810,CHK00026_006,ENT00565,189
M00000811,CHK00026_006,ENT00570,286
M00000812,CHK00026_007,ENT00235,228
M00000813,CHK00026_008,ENT00164,199
M00000814,CHK00026_009,ENT00379,311
M00000815,CHK00026_009,ENT00081,19
M00000816,CHK00026_010,ENT00506,5
M00000817,CHK00026_010,ENT00449,103
M00000818,CHK00026_011,ENT00036,122
M00000819,CHK00026_011,ENT00368,335
M00000820,CHK00026_012,ENT00361,265
M00000821,CHK00026_012,ENT00404,7
M00000822,CHK00026_012,ENT00415,377
M00000823,CHK00026_012,ENT00205,360
M00000824,CHK00027_000,ENT00465,294
M00000825,CHK00027_000,ENT00413,2
M00000826,CHK00027_001,ENT00348,489
M00000827,CHK00027_001,ENT00119,131
M00000828,CHK00027_001,ENT00525,448
M00000829,CHK00027_002,ENT00469,246
M00000830,CHK00027_002,ENT00471,59
M00000831,CHK00027_002,ENT00028,132
M00000832,CHK00027_003,ENT00323,489
M00000833,CHK00027_003,ENT00422,180
M00000834,CHK00027_004,ENT00077,243
M00000835,CHK00027_004,ENT00567,160
M00000836,CHK00027_004,ENT00182,181
M00000837,CHK00027_005,ENT00510,120
M00000838,CHK00027_005,ENT00204,376
M00000839,CHK00027_006,ENT00364,398
M00000840,CHK00027_006,ENT00159,54
M00000841,CHK00027_007,ENT00006,190
M00000842,CHK00027_007,ENT00554,317
M00000843,CHK00027_007,ENT00043,161
M00000844,CHK00027_007,ENT00493,252
M00000845,CHK00027_008,ENT00055,409
M00000846,CHK00027_008,ENT00538,216
M00000847,CHK00027_009,ENT00468,357
M00000848,CHK00027_009,ENT00123,265
M00000849,CHK00027_010,ENT00333,185
M00000850,CHK00027_011,ENT00188,107
M00000851,CHK00027_011,ENT00510,214
M00000852,CHK00027_011,ENT00434,358
M00000853,CHK00027_012,ENT00102,411
M00000854,CHK00027_012,ENT00276,120
M00000855,CHK00028_000,ENT00498,287
M00000856,CHK00028_000,ENT00307,439
M00000857,CHK00028_000,ENT00256,290
M00000858,CHK00028_001,ENT00220,416
M00000859,CHK00028_002,ENT00573,176
M00000860,CHK00028_002,ENT00570,10
M00000861,CHK00028_002,ENT00263,210
M00000862,CHK00028_003,ENT00590,332
M00000863,CHK00028_003,ENT00589,332
M00000864,CHK00028_004,ENT00390,314
M00000865,CHK00028_005,ENT00585,82
M00000866,CHK00028_005,ENT00414,175
M00000867,CHK00028_005,ENT00073,116
M00000868,CHK00028_005,ENT00081,160
M00000869,CHK00028_006,ENT00533,85
M00000870,CHK00028_006,ENT00461,94
M00000871,CHK00028_006,ENT00423,437
M00000872,CHK00028_007,ENT00081,203
M00000873,CHK00028_007,ENT00215,52
M00000874,CHK00028_007,ENT00170,48
M00000875,CHK00028_008,ENT00536,316
M00000876,CHK00028_008,ENT00085,79
M00000877,CHK00028_008,ENT00106,43
M00000878,CHK00028_008,ENT00268,335
M00000879,CHK00028_009,ENT00134,429
M00000880,CHK00028_009,ENT00539,87
M00000881,CHK00028_010,ENT00487,478
M00000882,CHK00028_010,ENT00478,139
M00000883,CHK00028_010,ENT00553,280
M00000884,CHK00028_011,ENT00536,246
M00000885,CHK00028_011,ENT00546,276
M00000886,CHK00028_011,ENT00317,116
M00000887,CHK00028_011,ENT00355,412
M00000888,CHK00028_012,ENT00159,0
M00000889,CHK00028_012,ENT00310,267
M00000890,CHK00028_012,ENT00010,417
M00000891,CHK00028_013,ENT00503,484
M00000892,CHK00028_014,ENT00007,191
M00000893,CHK00028_014,ENT00561,96
M00000894,CHK00028_015,ENT00387,216
M00000895,CHK00028_015,ENT00225,320
M00000896,CHK00028_015,ENT00269,122
M00000897,CHK00028_015,ENT00081,264
M00000898,CHK00028_016,ENT00296,326
M00000899,CHK00028_016,ENT00113,233
M00000900,CHK00028_017,ENT00190,497
M00000901,CHK00028_018,ENT00008,7
M00000902,CHK00028_018,ENT00238,252
M00000903,CHK00028_018,ENT00092,111
M00000904,CHK00028_018,ENT00154,175
M00000905,CHK00028_019,ENT00338,41
M00000906,CHK00029_000,ENT00256,424
M00000907,CHK00029_000,ENT00390,6
M00000908,CHK00029_001,ENT00034,235
M00000909,CHK00029_001,ENT00203,376
M00000910,CHK00029_002,ENT00398,322
M00000911,CHK00029_002,ENT00319,372
M00000912,CHK00029_002,ENT00330,21
M00000913,CHK00029_002,ENT00162,381
M00000914,CHK00029_003,ENT00115,324
M00000915,CHK00029_003,ENT00241,222
M00000916,CHK00029_004,ENT00009,297
M00000917,CHK00029_004,ENT00043,401
M00000918,CHK00029_005,ENT00061,359
M00000919,CHK00029_005,ENT00364,274
M00000920,CHK00029_005,ENT00157,405
M00000921,CHK00029_006,ENT00449,352
M00000922,CHK00029_006,ENT00197,193
M00000923,CHK00029_006,ENT00021,183
M00000924,CHK00029_007,ENT00194,178
M00000925,CHK00029_007,ENT00580,165
M00000926,CHK00029_007,ENT00191,374
M00000927,CHK00029_007,ENT00556,239
M00000928,CHK00029_008,ENT00269,232
M00000929,CHK00029_008,ENT00554,0
M00000930,CHK00029_008,ENT00375,397
M00000931,CHK00029_009,ENT00328,337
M00000932,CHK00029_009,ENT00064,495
M00000933,CHK00029_010,ENT00419,49
M00000934,CHK00029_010,ENT00329,267
M00000935,CHK00029_010,ENT00113,337
M00000936,CHK00029_011,ENT00032,54
M00000937,CHK00029_011,ENT00206,248
M00000938,CHK00029_012,ENT00501,187
M00000939,CHK00029_012,ENT00538,113
M00000940,CHK00029_012,ENT00262,310
M00000941,CHK00029_012,ENT00050,367
M00000942,CHK00029_013,ENT00081,285
M00000943,CHK00029_013,ENT00479,380
M00000944,CHK00029_013,ENT00062,480
M00000945,CHK00029_013,ENT00369,455
M00000946,CHK00029_014,ENT00311,39
M00000947,CHK00029_015,ENT00544,97
M00000948,CHK00029_015,ENT00394,98
M00000949,CHK00029_016,ENT00469,85
M00000950,CHK00029_016,ENT00437,405
M00000951,CHK00029_016,ENT00106,92
M00000952,CHK00029_017,ENT00563,211
M00000953,CHK00029_017,ENT00332,391
M00000954,CHK00029_017,ENT00380,324
M00000955,CHK00029_018,ENT00368,491
M00000956,CHK00029_018,ENT00463,203
M00000957,CHK00029_018,ENT00458,0
M00000958,CHK00029_019,ENT00227,11
M00000959,CHK00029_019,ENT00219,395
M00000960,CHK00029_019,ENT00322,420
M00000961,CHK00030_000,ENT00375,119
M00000962,CHK00030_000,ENT00596,131
M00000963,CHK00030_000,ENT00255,415
M00000964,CHK00030_001,ENT00332,405
M00000965,CHK00030_002,ENT00307,19
M00000966,CHK00030_003,ENT00426,324
M00000967,CHK00030_003,ENT00123,398
M00000968,CHK00030_003,ENT00232,323
M00000969,CHK00030_003,ENT00011,195
M00000970,CHK00030_004,ENT00334,357
M00000971,CHK00030_004,ENT00514,113
M00000972,CHK00030_005,ENT00589,221
M00000973,CHK00030_005,ENT00516,148
M00000974,CHK00030_005,ENT00092,402
M00000975,CHK00030_005,ENT00227,201
M00000976,CHK00030_006,ENT00561,204
M00000977,CHK00030_007,ENT00492,101
M00000978,CHK00030_007,ENT00572,249
M00000979,CHK00030_008,ENT00248,136
M00000980,CHK00030_008,ENT00073,397
M00000981,CHK00031_000,ENT00024,179
M00000982,CHK00031_000,ENT00312,315
M00000983,CHK00031_000,ENT00173,420
M00000984,CHK00031_001,ENT00382,387
M00000985,CHK00031_001,ENT00159,372
M00000986,CHK00031_002,ENT00294,175
M00000987,CHK00031_002,ENT00014,355
M00000988,CHK00031_003,ENT00214,104
M00000989,CHK00031_003,ENT00550,279
M00000990,CHK00031_003,ENT00216,267
M00000991,CHK00031_004,ENT00385,298
M00000992,CHK00031_005,ENT00054,34
M00000993,CHK00031_005,ENT00476,198
M00000994,CHK00031_005,ENT00008,338
M00000995,CHK00031_006,ENT00236,462
M00000996,CHK00031_006,ENT00389,161
M00000997,CHK00031_006,ENT00520,248
M00000998,CHK00031_006,ENT00101,443
M00000999,CHK00031_007,ENT00040,126
M00001000,CHK00031_008,ENT00309,141
M00001001,CHK00031_008,ENT00241,415
M00001002,CHK00031_008,ENT00513,31
M00001003,CHK00031_009,ENT00140,491
M00001004,CHK00031_009,ENT00089,347
M00001005,CHK00031_009,ENT00391,313
M00001006,CHK00031_009,ENT00533,446
M00001007,CHK00031_010,ENT00459,105
M00001008,CHK00031_010,ENT00555,334
M00001009,CHK00031_010,ENT00134,70
M00001010,CHK00032_000,ENT00325,285
M00001011,CHK00032_000,ENT00069,272
M00001012,CHK00032_001,ENT00421,77
M00001013,CHK00032_001,ENT00310,398
M00001014,CHK00032_001,ENT00453,96
M00001015,CHK00032_001,ENT00280,54
M00001016,CHK00032_002,ENT00580,118
M00001017,CHK00032_002,ENT00236,351
M00001018,CHK00032_002,ENT00237,13
M00001019,CHK00032_003,ENT00188,242
M00001020,CHK00032_003,ENT00396,70
M00001021,CHK00032_003,ENT00503,83
M00001022,CHK00032_004,ENT00276,486
M00001023,CHK00032_005,ENT00332,207
M00001024,CHK00032_005,ENT00468,397
M00001025,CHK00032_005,ENT00252,21
M00001026,CHK00032_005,ENT00437,311
M00001027,CHK00032_006,ENT00533,55
M00001028,CHK00032_007,ENT00040,391
M00001029,CHK00032_007,ENT00571,322
M00001030,CHK00032_007,ENT00396,492
M00001031,CHK00032_007,ENT00528,25
M00001032,CHK00032_008,ENT00472,150
M00001033,CHK00032_008,ENT00170,313
M00001034,CHK00032_008,ENT00432,470
M00001035,CHK00033_000,ENT00402,165
M00001036,CHK00033_000,ENT00423,230
M00001037,CHK00033_001,ENT00465,128
M00001038,CHK00033_001,ENT00092,165
M00001039,CHK00033_002,ENT00523,194
M00001040,CHK00033_002,ENT00163,22
M00001041,CHK00033_002,ENT00387,393
M00001042,CHK00033_002,ENT00563,87
M00001043,CHK00033_003,ENT00429,157
M00001044,CHK00033_004,ENT00003,6
M00001045,CHK00033_004,ENT00259,234
M00001046,CHK00033_005,ENT00222,232
M00001047,CHK00033_005,ENT00487,209
M00001048,CHK00033_006,ENT00570,94
M00001049,CHK00033_006,ENT00212,75
M00001050,CHK00033_006,ENT00050,28
M00001051,CHK00033_007,ENT00089,213
M00001052,CHK00033_007,ENT00050,91
M00001053,CHK00033_007,ENT00111,82
M00001054,CHK00034_000,ENT00330,419
M00001055,CHK00034_000,ENT00377,34
M00001056,CHK00034_000,ENT00388,388
M00001057,CHK00034_001,ENT00337,268
M00001058,CHK00034_001,ENT00539,107
M00001059,CHK00034_001,ENT00423,356
M00001060,CHK00034_002,ENT00495,370
M00001061,CHK00034_003,ENT00132,266
M00001062,CHK00034_003,ENT00576,373
M00001063,CHK00034_003,ENT00508,323
M00001064,CHK00034_004,ENT00001,12
M00001065,CHK00034_004,ENT00121,238
M00001066,CHK00034_005,ENT00011,353
M00001067,CHK00034_005,ENT00206,144
M00001068,CHK00034_006,ENT00116,351
M00001069,CHK00035_000,ENT00490,330
M00001070,CHK00035_000,ENT00485,69
M00001071,CHK00035_000,ENT00036,246
M00001072,CHK00035_001,ENT00473,427
M00001073,CHK00035_001,ENT00423,266
M00001074,CHK00035_001,ENT00057,153
M00001075,CHK00035_002,ENT00067,430
M00001076,CHK00035_002,ENT00152,15
M00001077,CHK00035_002,ENT00287,173
M00001078,CHK00035_003,ENT00315,361
M00001079,CHK00035_004,ENT00462,268
M00001080,CHK00035_004,ENT00309,154
M00001081,CHK00035_004,ENT00221,89
M00001082,CHK00035_005,ENT00094,259
M00001083,CHK00035_005,ENT00454,12
M00001084,CHK00035_006,ENT00335,420
M00001085,CHK00035_006,ENT00146,480
M00001086,CHK00035_006,ENT00100,264
M00001087,CHK00035_007,ENT00045,239
M00001088,CHK00035_007,ENT00089,455
M00001089,CHK00035_007,ENT00341,23
M00001090,CHK00035_008,ENT00023,327
M00001091,CHK00035_008,ENT00591,456
M00001092,CHK00035_008,ENT00319,107
M00001093,CHK00035_009,ENT00120,140
M00001094,CHK00035_009,ENT00279,58
M00001095,CHK00035_009,ENT00152,7
M00001096,CHK00035_009,ENT00161,490
M00001097,CHK00035_010,ENT00587,36
M00001098,CHK00035_010,ENT00250,159
M00001099,CHK00035_010,ENT00175,313
M00001100,CHK00035_011,ENT00108,196
M00001101,CHK00035_012,ENT00364,365
M00001102,CHK00035_012,ENT00319,388
M00001103,CHK00035_012,ENT00340,343
M00001104,CHK00035_012,ENT00202,414
M00001105,CHK00035_013,ENT00466,158
M00001106,CHK00035_014,ENT00401,403
M00001107,CHK00035_014,ENT00187,440
M00001108,CHK00035_014,ENT00338,451
M00001109,CHK00036_000,ENT00588,52
M00001110,CHK00036_000,ENT00130,207
M00001111,CHK00036_000,ENT00520,418
M00001112,CHK00036_001,ENT00244,498
M00001113,CHK00036_001,ENT00249,246
M00001114,CHK00036_001,ENT00561,196
M00001115,CHK00036_001,ENT00162,33
M00001116,CHK00036_002,ENT00557,339
M00001117,CHK00036_002,ENT00241,342
M00001118,CHK00036_002,ENT00177,39
M00001119,CHK00036_003,ENT00180,306
M00001120,CHK00036_003,ENT00315,55
M00001121,CHK00036_003,ENT00415,350
M00001122,CHK00036_003,ENT00071,416
M00001123,CHK00036_004,ENT00150,338
M00001124,CHK00036_005,ENT00200,291
M00001125,CHK00036_005,ENT00210,406
M00001126,CHK00036_005,ENT00324,467
M00001127,CHK00036_005,ENT00306,347
M00001128,CHK00036_006,ENT00130,461
M00001129,CHK00036_006,ENT00301,281
M00001130,CHK00036_006,ENT00063,495
M00001131,CHK00036_006,ENT00378,27
M00001132,CHK00036_007,ENT00288,443
M00001133,CHK00036_008,ENT00325,222
M00001134,CHK00036_008,ENT00391,279
M00001135,CHK00036_008,ENT00415,108
M00001136,CHK00036_008,ENT00390,339
M00001137,CHK00036_009,ENT00368,446
M00001138,CHK00036_009,ENT00427,343
M00001139,CHK00036_009,ENT00157,64
M00001140,CHK00036_009,ENT00295,68
M00001141,CHK00037_000,ENT00140,328
M00001142,CHK00037_001,ENT00565,115
M00001143,CHK00037_001,ENT00460,95
M00001144,CHK00037_001,ENT00393,217
M00001145,CHK00037_001,ENT00363,309
M00001146,CHK00037_002,ENT00513,210
M00001147,CHK00037_002,ENT00275,474
M00001148,CHK00037_003,ENT00081,238
M00001149,CHK00037_003,ENT00145,264
M00001150,CHK00037_003,ENT00539,40
M00001151,CHK00037_003,ENT00286,267
M00001152,CHK00037_004,ENT00054,398
M00001153,CHK00037_004,ENT00351,5
M00001154,CHK00037_004,ENT00547,240
M00001155,CHK00037_005,ENT00296,355
M00001156,CHK00037_005,ENT00171,472
M00001157,CHK00037_005,ENT00036,305
M00001158,CHK00037_006,ENT00027,42
M00001159,CHK00037_006,ENT00293,64
M00001160,CHK00037_006,ENT00496,258
M00001161,CHK00037_007,ENT00281,379
M00001162,CHK00037_007,ENT00263,57
M00001163,CHK00037_007,ENT00014,309
M00001164,CHK00037_008,ENT00378,248
M00001165,CHK00037_008,ENT00179,92
M00001166,CHK00037_008,ENT00267,409
M00001167,CHK00037_008,ENT00241,270
M00001168,CHK00037_009,ENT00507,394
M00001169,CHK00037_009,ENT00422,196
M00001170,CHK00037_010,ENT00591,27
M00001171,CHK00037_010,ENT00353,328
M00001172,CHK00037_011,ENT00545,242
M00001173,CHK00037_011,ENT00239,134
M00001174,CHK00037_011,ENT00388,74
M00001175,CHK00037_011,ENT00399,271
M00001176,CHK00037_012,ENT00542,469
M00001177,CHK00037_012,ENT00042,272
M00001178,CHK00037_012,ENT00099,326
M00001179,CHK00037_013,ENT00273,335
M00001180,CHK00037_013,ENT00100,299
M00001181,CHK00037_013,ENT00261,200
M00001182,CHK00037_014,ENT00320,5
M00001183,CHK00037_014,ENT00560,344
M00001184,CHK00037_015,ENT00456,179
M00001185,CHK00037_016,ENT00094,29
M00001186,CHK00037_017,ENT00579,129
M00001187,CHK00037_017,ENT00189,150
M00001188,CHK00037_017,ENT00113,239
M00001189,CHK00037_017,ENT00188,338
M00001190,CHK00038_000,ENT00075,397
M00001191,CHK00038_000,ENT00283,31
M00001192,CHK00038_001,ENT00182,251
M00001193,CHK00038_001,ENT00451,475
M00001194,CHK00038_001,ENT00071,102
M00001195,CHK00038_002,ENT00452,366
M00001196,CHK00038_003,ENT00019,477
M00001197,CHK00038_003,ENT00509,19
M00001198,CHK00038_003,ENT00152,340
M00001199,CHK00038_003,ENT00000,199
M00001200,CHK00038_004,ENT00489,276
M00001201,CHK00038_004,ENT00446,115
M00001202,CHK00038_004,ENT00413,1
M00001203,CHK00038_004,ENT00071,196
M00001204,CHK00038_005,ENT00056,436
M00001205,CHK00038_005,ENT00092,491
M00001206,CHK00038_005,ENT00374,174
M00001207,CHK00038_005,ENT00547,41
M00001208,CHK00038_006,ENT00306,458
M00001209,CHK00038_006,ENT00399,54
M00001210,CHK00038_007,ENT00025,250
M00001211,CHK00038_007,ENT00244,199
M00001212,CHK00038_008,ENT00016,172
M00001213,CHK00038_008,ENT00037,403
M00001214,CHK00038_008,ENT00347,369
M00001215,CHK00038_008,ENT00057,21
M00001216,CHK00038_009,ENT00593,473
M00001217,CHK00038_009,ENT00238,36
M00001218,CHK00038_010,ENT00046,88
M00001219,CHK00038_010,ENT00248,323
M00001220,CHK00038_010,ENT00133,25
M00001221,CHK00038_010,ENT00014,463
M00001222,CHK00038_011,ENT00116,254
M00001223,CHK00038_012,ENT00332,70
M00001224,CHK00038_012,ENT00123,164
M00001225,CHK00038_012,ENT00589,428
M00001226,CHK00038_012,ENT00558,493
M00001227,CHK00038_013,ENT00123,140
M00001228,CHK00038_014,ENT00449,473
M00001229,CHK00038_014,ENT00249,297
M00001230,CHK00039_000,ENT00082,474
M00001231,CHK00039_000,ENT00006,45
M00001232,CHK00039_000,ENT00007,361
M00001233,CHK00039_000,ENT00183,333
M00001234,CHK00039_001,ENT00421,305
M00001235,CHK00039_001,ENT00244,92
M00001236,CHK00039_001,ENT00178,367
M00001237,CHK00039_001,ENT00038,255
M00001238,CHK00039_002,ENT00370,441
M00001239,CHK00039_003,ENT00152,350
M00001240,CHK00039_004,ENT00291,128
M00001241,CHK00039_004,ENT00214,171
M00001242,CHK00039_004,ENT00445,315
M00001243,CHK00039_005,ENT00029,263
M00001244,CHK00039_005,ENT00496,59
M00001245,CHK00039_006,ENT00429,117
M00001246,CHK00039_006,ENT00203,398
M00001247,CHK00039_006,ENT00333,56
M00001248,CHK00039_007,ENT00225,248
M00001249,CHK00039_007,ENT00075,27
M00001250,CHK00039_007,ENT00482,455
M00001251,CHK00039_007,ENT00599,223
M00001252,CHK00039_008,ENT00396,69
M00001253,CHK00039_008,ENT00382,234
M00001254,CHK00039_009,ENT00139,234
M00001255,CHK00039_009,ENT00113,214
M00001256,CHK00039_009,ENT00476,87
