chunk_id,concept_id,score
CHK00031_007,CON0039,0.636
CHK00031_007,CON0042,0.494
CHK00031_007,CON0062,0.608
CHK00031_008,CON0032,0.966
CHK00031_008,CON0049,0.969
CHK00031_008,CON0003,0.535
CHK00031_009,CON0029,0.744
CHK00031_009,CON0053,0.656
CHK00031_009,CON0030,0.587
CHK00031_010,CON0069,0.585
CHK00031_010,CON0025,0.823
CHK00031_010,CON0017,0.714
CHK00032_000,CON0015,0.904
CHK00032_000,CON0023,0.487
CHK00032_000,CON0040,0.418
CHK00032_001,CON0023,0.416
CHK00032_002,CON0010,0.48
CHK00032_002,CON0061,0.908
CHK00032_003,CON0028,0.419
CHK00032_004,CON0028,0.855
CHK00032_004,CON0025,0.44
CHK00032_005,CON0048,0.767
CHK00032_005,CON0040,0.845
CHK00032_005,CON0050,0.756
CHK00032_006,CON0058,0.927
CHK00032_006,CON0005,0.547
CHK00032_007,CON0037,0.664
CHK00032_008,CON0066,0.942
CHK00033_000,CON0022,0.672
CHK00033_001,CON0020,0.468
CHK00033_001,CON0015,0.67
CHK00033_001,CON0011,0.618
CHK00033_002,CON0072,0.497
CHK00033_002,CON0019,0.487
CHK00033_003,CON0057,0.776
CHK00033_003,CON0036,0.471
CHK00033_004,CON0063,0.884
CHK00033_004,CON0069,0.765
CHK00033_005,CON0010,0.76
CHK00033_005,CON0076,0.547
CHK00033_006,CON0044,0.912
CHK00033_006,CON0004,0.8
CHK00033_006,CON0018,0.903
CHK00033_007,CON0036,0.743
CHK00033_007,CON0078,0.737
CHK00033_007,CON0076,0.98
CHK00034_000,CON0070,0.576
CHK00034_000,CON0008,0.481
CHK00034_001,CON0078,0.435
CHK00034_002,CON0077,0.765
CHK00034_002,CON0036,0.59
CHK00034_002,CON0054,0.715
CHK00034_003,CON0063,0.93
CHK00034_003,CON0023,0.54
CHK00034_004,CON0015,0.999
CHK00034_004,CON0026,0.648
CHK00034_004,CON0078,0.6
CHK00034_005,CON0008,0.58
CHK00034_005,CON0039,0.73
CHK00034_006,CON0043,0.835
CHK00034_006,CON0050,0.77
CHK00035_000,CON0058,0.935
CHK00035_001,CON0040,0.411
CHK00035_001,CON0071,0.746
CHK00035_001,CON0068,0.599
CHK00035_002,CON0068,0.743
CHK00035_002,CON0021,0.634
CHK00035_003,CON0004,0.648
CHK00035_003,CON0034,0.698
CHK00035_004,CON0047,0.871
CHK00035_005,CON0064,0.514
CHK00035_005,CON0019,0.954
CHK00035_006,CON0016,0.676
CHK00035_006,CON0026,0.828
CHK00035_006,CON0004,0.713
CHK00035_007,CON0066,0.86
CHK00035_008,CON0025,0.572
CHK00035_008,CON0024,0.719
CHK00035_009,CON0071,0.524
CHK00035_009,CON0065,0.61
CHK00035_009,CON0013,0.591
CHK00035_010,CON0069,0.43
CHK00035_010,CON0056,0.417
CHK00035_011,CON0011,0.656
CHK00035_012,CON0010,0.479
CHK00035_012,CON0059,0.888
CHK00035_012,CON0072,0.952
CHK00035_013,CON0059,0.968
CHK00035_013,CON0060,0.486
CHK00035_013,CON0029,0.937
CHK00035_014,CON0058,0.418
CHK00035_014,CON0062,0.685
CHK00036_000,CON0013,0.79
CHK00036_000,CON0041,0.875
CHK00036_000,CON0071,0.72
CHK00036_001,CON0026,0.659
CHK00036_001,CON0075,0.988
CHK00036_002,CON0073,0.755
CHK00036_002,CON0062,0.678
CHK00036_002,CON0014,0.733
CHK00036_003,CON0048,0.787
CHK00036_003,CON0041,0.437
CHK00036_003,CON0063,0.531
CHK00036_004,CON0057,0.719
CHK00036_005,CON0055,0.994
CHK00036_005,CON0044,0.75
CHK00036_006,CON0071,0.892
CHK00036_007,CON0030,0.659
CHK00036_008,CON0060,0.483
CHK00036_009,CON0009,0.789
CHK00037_000,CON0058,0.958
CHK00037_000,CON0077,0.774
CHK00037_001,CON0073,0.699
CHK00037_002,CON0073,0.987
CHK00037_002,CON0046,0.741
CHK00037_002,CON0004,0.823
CHK00037_003,CON0011,0.778
CHK00037_003,CON0031,0.798
CHK00037_003,CON0060,0.801
CHK00037_004,CON0065,0.744
CHK00037_004,CON0060,0.599
CHK00037_005,CON0038,0.437
CHK00037_005,CON0072,0.684
CHK00037_005,CON0033,0.501
CHK00037_006,CON0035,0.551
CHK00037_007,CON0075,0.843
CHK00037_008,CON0043,0.99
CHK00037_009,CON0056,0.836
CHK00037_010,CON0014,0.501
CHK00037_010,CON0006,0.639
CHK00037_011,CON0001,0.956
CHK00037_011,CON0036,0.669
CHK00037_012,CON0055,0.951
CHK00037_012,CON0078,0.915
CHK00037_013,CON0030,0.862
CHK00037_013,CON0075,0.712
CHK00037_014,CON0008,0.407
CHK00037_015,CON0036,0.551
CHK00037_016,CON0027,0.825
CHK00037_016,CON0076,0.472
CHK00037_016,CON0015,0.914
CHK00037_017,CON0058,0.954
CHK00038_000,CON0049,0.998
CHK00038_000,CON0042,0.555
CHK00038_001,CON0050,0.465
CHK00038_001,CON0022,0.724
CHK00038_001,CON0062,0.659
CHK00038_002,CON0013,0.444
CHK00038_002,CON0004,0.743
CHK00038_003,CON0019,0.943
CHK00038_003,CON0042,0.745
CHK00038_004,CON0061,0.721
CHK00038_004,CON0015,0.995
CHK00038_004,CON0072,0.6
CHK00038_005,CON0037,0.506
CHK00038_005,CON0025,0.424
CHK00038_006,CON0045,0.931
CHK00038_006,CON0062,0.663
CHK00038_006,CON0010,0.514
CHK00038_007,CON0069,0.786
CHK00038_008,CON0015,0.884
CHK00038_008,CON0027,0.8
CHK00038_009,CON0018,0.693
CHK00038_010,CON0012,0.767
CHK00038_010,CON0058,0.901
CHK00038_011,CON0078,0.883
CHK00038_011,CON0028,0.656
CHK00038_011,CON0008,0.887
CHK00038_012,CON0005,0.756
CHK00038_013,CON0053,0.501
CHK00038_014,CON0017,0.46
CHK00039_000,CON0036,0.815
CHK00039_000,CON0053,0.524
CHK00039_000,CON0060,0.784
CHK00039_001,CON0011,0.651
CHK00039_001,CON0038,0.735
CHK00039_001,CON0044,0.515
CHK00039_002,CON0064,0.862
CHK00039_002,CON0028,0.796
CHK00039_002,CON0059,0.566
CHK00039_003,CON0063,0.496
CHK00039_003,CON0022,0.954
CHK00039_004,CON0005,0.844
CHK00039_004,CON0013,0.955
CHK00039_005,CON0030,0.833
CHK00039_006,CON0029,0.542
CHK00039_006,CON0012,0.648
CHK00039_007,CON0027,0.957
CHK00039_008,CON0024,0.521
CHK00039_008,CON0045,0.476
CHK00039_008,CON0034,0.815
CHK00039_009,CON0028,0.762
CHK00039_009,CON0037,0.874
CHK00040_000,CON0054,0.661
CHK00040_000,CON0031,0.533
CHK00040_000,CON0041,0.956
CHK00040_001,CON0060,0.84
CHK00040_002,CON0061,0.671
CHK00040_002,CON0012,0.544
CHK00040_003,CON0016,0.615
CHK00040_004,CON0039,0.915
CHK00040_004,CON0020,0.848
CHK00040_004,CON0058,0.415
CHK00040_005,CON0009,0.631
CHK00040_006,CON0078,0.877
CHK00040_006,CON0069,0.873
CHK00040_006,CON0073,0.449
CHK00040_007,CON0046,0.63
CHK00040_007,CON0006,0.679
CHK00040_007,CON0014,0.425
CHK00040_008,CON0017,0.989
CHK00040_009,CON0026,0.612
CHK00040_009,CON0028,0.56
CHK00040_009,CON0041,0.808
CHK00040_010,CON0057,0.701
CHK00040_010,CON0062,0.898
CHK00040_011,CON0011,0.634
CHK00040_011,CON0010,0.507
CHK00041_000,CON0002,0.982
CHK00041_000,CON0037,0.725
CHK00041_000,CON0053,0.479
CHK00041_001,CON0066,0.787
CHK00041_002,CON0038,0.479
CHK00041_002,CON0072,0.874
CHK00041_003,CON0018,0.612
CHK00041_004,CON0019,0.497
CHK00041_005,CON0056,0.556
CHK00041_006,CON0018,0.669
CHK00041_006,CON0047,0.985
CHK00041_007,CON0058,0.957
CHK00041_008,CON0042,0.938
CHK00041_008,CON0037,0.982
CHK00041_008,CON0060,0.852
CHK00041_009,CON0061,0.94
CHK00041_010,CON0079,0.668
CHK00041_010,CON0028,0.455
CHK00041_011,CON0025,0.45
CHK00041_011,CON0002,0.91
CHK00041_012,CON0062,0.591
CHK00042_000,CON0036,0.607
CHK00042_001,CON0020,0.837
CHK00042_001,CON0054,0.649
CHK00042_002,CON0060,0.992
CHK00042_002,CON0067,0.44
CHK00042_003,CON0072,0.512
CHK00042_003,CON0017,0.629
CHK00042_003,CON0025,0.732
CHK00042_004,CON0003,0.875
CHK00042_005,CON0053,0.695
CHK00042_005,CON0022,0.813
CHK00042_006,CON0063,0.759
CHK00042_006,CON0008,0.617
CHK00042_007,CON0020,0.435
CHK00042_007,CON0074,0.592
CHK00042_008,CON0053,0.429
CHK00042_008,CON0045,0.575
CHK00042_009,CON0023,0.852
CHK00042_009,CON0012,0.726
CHK00042_009,CON0076,0.923
CHK00042_010,CON0001,0.482
CHK00042_011,CON0027,0.493
CHK00042_012,CON0070,0.676
CHK00042_012,CON0014,0.446
CHK00042_012,CON0053,0.891
CHK00042_013,CON0043,0.417
CHK00042_013,CON0022,0.889
CHK00042_013,CON0038,0.533
CHK00042_014,CON0010,0.655
CHK00042_015,CON0055,0.518
CHK00042_015,CON0005,0.42
CHK00043_000,CON0001,0.952
CHK00043_000,CON0012,0.523
CHK00043_000,CON0015,0.941
CHK00043_001,CON0074,0.611
CHK00043_001,CON0044,0.913
CHK00043_002,CON0001,0.829
CHK00043_002,CON0067,0.979
CHK00043_002,CON0027,0.503
CHK00043_003,CON0064,0.911
CHK00043_004,CON0054,0.709
CHK00043_004,CON0027,0.645
CHK00043_005,CON0036,0.833
CHK00043_005,CON0071,0.449
CHK00043_006,CON0076,0.812
CHK00043_006,CON0039,0.905
CHK00043_007,CON0047,0.999
CHK00043_007,CON0022,0.695
CHK00043_007,CON0001,0.463
CHK00044_000,CON0051,0.903
CHK00044_000,CON0015,0.835
CHK00044_000,CON0029,0.567
CHK00044_001,CON0062,0.567
CHK00044_001,CON0065,0.861
CHK00044_002,CON0029,0.418
CHK00044_002,CON0017,0.843
CHK00044_003,CON0022,0.63
CHK00044_004,CON0063,0.576
CHK00044_004,CON0059,0.699
CHK00044_004,CON0025,0.703
CHK00044_005,CON0015,0.67
CHK00044_005,CON0049,0.912
CHK00044_006,CON0021,0.481
CHK00044_006,CON0062,0.829
CHK00044_006,CON0055,0.692
CHK00044_007,CON0007,0.697
CHK00044_007,CON0050,0.983
CHK00044_007,CON0033,0.77
CHK00044_008,CON0044,0.416
CHK00044_008,CON0074,0.935
CHK00045_000,CON0039,0.756
CHK00045_001,CON0021,0.723
CHK00045_001,CON0002,0.422
CHK00045_002,CON0040,0.627
CHK00045_003,CON0043,0.698
CHK00045_004,CON0009,0.528
CHK00045_004,CON0068,0.559
CHK00045_005,CON0067,0.526
CHK00045_005,CON0060,0.877
CHK00045_005,CON0054,0.791
CHK00045_006,CON0079,0.672
CHK00045_006,CON0065,0.858
CHK00045_007,CON0073,0.7
CHK00045_008,CON0046,0.677
CHK00045_009,CON0026,0.908
CHK00045_010,CON0024,0.417
CHK00045_011,CON0025,0.496
CHK00045_012,CON0070,0.787
CHK00045_012,CON0022,0.425
CHK00045_013,CON0046,0.638
CHK00045_013,CON0011,0.904
CHK00045_014,CON0015,0.97
CHK00045_014,CON0066,0.959
CHK00045_014,CON0074,0.551
CHK00045_015,CON0049,0.531
CHK00045_015,CON0030,0.464
CHK00045_015,CON0054,0.528
CHK00045_016,CON0040,0.727
CHK00045_017,CON0047,0.787
CHK00045_017,CON0039,0.943
CHK00045_017,CON0002,0.421
CHK00046_000,CON0001,0.957
CHK00046_000,CON0050,0.951
CHK00046_001,CON0020,0.95
CHK00046_002,CON0060,0.956
CHK00046_002,CON0052,0.6
CHK00046_003,CON0064,0.611
CHK00046_003,CON0008,0.761
CHK00046_004,CON0056,0.64
CHK00046_004,CON0017,0.777
CHK00046_004,CON0000,0.588
CHK00046_005,CON0016,0.876
CHK00046_005,CON0076,0.592
CHK00046_005,CON0052,0.687
CHK00046_006,CON0036,0.451
CHK00046_006,CON0025,0.621
CHK00046_007,CON0029,0.519
CHK00046_007,CON0011,0.821
CHK00046_007,CON0059,0.501
CHK00046_008,CON0067,0.661
CHK00046_009,CON0036,0.629
CHK00046_009,CON0063,0.659
CHK00046_010,CON0018,0.574
CHK00046_010,CON0003,0.557
CHK00046_011,CON0050,0.828
CHK00046_011,CON0027,0.825
CHK00047_000,CON0060,0.945
CHK00047_001,CON0079,0.987
CHK00047_001,CON0048,0.803
CHK00047_001,CON0038,0.479
CHK00047_002,CON0021,0.696
CHK00047_002,CON0064,0.604
CHK00047_003,CON0018,0.47
CHK00047_003,CON0033,0.426
CHK00047_004,CON0066,0.661
CHK00047_004,CON0040,0.499
CHK00047_005,CON0004,0.682
CHK00047_006,CON0058,0.467
CHK00047_006,CON0063,0.832
CHK00047_007,CON0036,0.508
CHK00048_000,CON0023,0.548
CHK00048_000,CON0053,0.699
CHK00048_000,CON0009,0.457
CHK00048_001,CON0015,0.754
CHK00048_001,CON0050,0.971
CHK00048_001,CON0047,0.902
CHK00048_002,CON0061,0.757
CHK00048_002,CON0058,0.403
CHK00048_002,CON0034,0.982
CHK00048_003,CON0041,0.846
CHK00048_003,CON0007,0.728
CHK00048_004,CON0011,0.911
CHK00048_004,CON0002,0.498
CHK00048_005,CON0077,0.615
CHK00048_005,CON0016,0.458
CHK00048_006,CON0034,0.76
CHK00048_006,CON0072,0.454
CHK00048_007,CON0059,0.789
CHK00048_007,CON0028,0.828
CHK00048_008,CON0010,0.58
CHK00048_008,CON0061,0.991
CHK00048_009,CON0009,0.465
CHK00048_009,CON0005,0.655
CHK00048_009,CON0065,0.457
CHK00048_010,CON0014,0.844
CHK00049_000,CON0057,0.605
CHK00049_000,CON0079,0.951
CHK00049_000,CON0033,0.886
CHK00049_001,CON0055,0.721
CHK00049_002,CON0077,0.771
CHK00049_002,CON0062,0.984
CHK00049_002,CON0038,0.616
CHK00049_003,CON0024,0.915
CHK00049_004,CON0018,0.653
CHK00049_004,CON0060,0.47
CHK00049_005,CON0050,0.405
CHK00049_005,CON0006,0.778
CHK00049_005,CON0042,0.828
CHK00049_006,CON0078,0.829
CHK00049_006,CON0062,0.717
CHK00049_006,CON0029,0.653
CHK00049_007,CON0053,0.697
CHK00049_007,CON0060,0.963
CHK00049_007,CON0014,0.608
CHK00049_008,CON0028,0.953
CHK00049_008,CON0075,0.912
CHK00049_008,CON0043,0.829
CHK00049_009,CON0046,0.773
CHK00049_009,CON0060,0.569
CHK00049_009,CON0020,0.85
CHK00050_000,CON0038,0.526
CHK00050_000,CON0030,0.428
CHK00050_001,CON0004,0.658
CHK00050_001,CON0008,0.771
CHK00050_001,CON0043,0.472
CHK00050_002,CON0065,0.763
CHK00050_003,CON0014,0.869
CHK00050_003,CON0013,0.766
CHK00050_004,CON0013,0.923
CHK00050_004,CON0021,0.947
CHK00050_004,CON0015,0.494
CHK00050_005,CON0015,0.909
CHK00050_006,CON0047,0.616
CHK00050_006,CON0053,0.799
CHK00050_007,CON0046,0.487
CHK00050_007,CON0003,0.406
CHK00050_007,CON0056,0.884
CHK00050_008,CON0021,0.437
CHK00050_008,CON0055,0.856
CHK00050_009,CON0066,0.641
CHK00050_009,CON0037,0.809
CHK00050_009,CON0053,0.732
CHK00051_000,CON0079,0.933
CHK00051_000,CON0056,0.869
CHK00051_000,CON0044,0.643
CHK00051_001,CON0016,0.57
CHK00051_001,CON0066,0.456
CHK00051_001,CON0069,0.731
CHK00051_002,CON0033,0.836
CHK00051_002,CON0030,0.992
CHK00051_002,CON0038,0.466
CHK00051_003,CON0015,0.743
CHK00051_003,CON0057,0.403
CHK00051_003,CON0038,0.603
CHK00051_004,CON0073,0.712
CHK00051_004,CON0017,0.549
CHK00051_004,CON0048,0.597
CHK00052_000,CON0052,0.455
CHK00052_000,CON0010,0.655
CHK00052_001,CON0066,0.751
CHK00052_001,CON0050,0.782
CHK00052_001,CON0033,0.998
CHK00052_002,CON0065,0.918
CHK00052_003,CON0071,0.622
CHK00052_004,CON0047,0.583
CHK00052_005,CON0053,0.933
CHK00052_005,CON0006,0.529
CHK00052_005,CON0039,0.891
CHK00052_006,CON0008,0.651
CHK00052_006,CON0005,0.744
CHK00052_007,CON0057,0.92
CHK00052_007,CON0019,0.595
CHK00052_008,CON0035,0.92
CHK00052_008,CON0011,0.824
CHK00052_009,CON0069,0.974
CHK00052_009,CON0073,0.713
CHK00052_009,CON0006,0.85
CHK00052_010,CON0023,0.872
CHK00052_010,CON0002,0.547
CHK00052_010,CON0035,0.823
CHK00052_011,CON0043,0.662
CHK00052_012,CON0032,0.469
CHK00052_012,CON0011,0.46
CHK00052_013,CON0052,0.435
CHK00052_013,CON0021,0.977
CHK00052_014,CON0012,0.485
CHK00052_014,CON0040,0.936
CHK00052_015,CON0065,0.631
CHK00052_015,CON0064,0.469
CHK00053_000,CON0012,0.791
CHK00053_000,CON0031,0.475
CHK00053_000,CON0071,0.741
CHK00053_001,CON0047,0.724
CHK00053_002,CON0057,0.888
CHK00053_002,CON0005,0.977
CHK00053_002,CON0000,0.772
CHK00053_003,CON0034,0.551
CHK00053_003,CON0076,0.808
CHK00053_004,CON0068,0.738
CHK00053_005,CON0017,0.835
CHK00053_006,CON0034,0.797
CHK00053_006,CON0031,0.593
CHK00053_007,CON0022,0.648
CHK00053_008,CON0056,0.983
CHK00053_008,CON0015,0.626
CHK00053_008,CON0045,0.761
CHK00053_009,CON0056,0.406
CHK00053_010,CON0045,0.89
CHK00053_010,CON0024,0.775
CHK00053_010,CON0011,0.885
CHK00053_011,CON0077,0.404
CHK00053_011,CON0026,0.991
CHK00053_012,CON0072,0.439
CHK00053_012,CON0077,0.477
CHK00053_012,CON0022,0.439
CHK00053_013,CON0002,0.552
CHK00053_013,CON0068,0.736
CHK00053_013,CON0078,0.672
CHK00053_014,CON0035,0.808
CHK00053_014,CON0015,0.68
CHK00053_015,CON0053,0.669
CHK00053_015,CON0068,0.403
CHK00053_016,CON0054,0.518
CHK00053_016,CON0009,0.598
CHK00053_016,CON0031,0.438
CHK00053_017,CON0003,0.878
CHK00053_017,CON0075,0.961
CHK00054_000,CON0076,0.772
CHK00054_001,CON0010,0.985
CHK00054_002,CON0078,0.439
CHK00054_002,CON0055,0.807
CHK00054_003,CON0051,0.77
CHK00054_003,CON0012,0.647
CHK00054_004,CON0054,0.772
CHK00054_004,CON0079,0.604
CHK00054_005,CON0075,0.465
CHK00054_005,CON0024,0.407
CHK00054_006,CON0016,0.613
CHK00054_006,CON0065,0.689
CHK00054_006,CON0032,0.773
CHK00054_007,CON0074,0.708
CHK00054_007,CON0055,0.791
CHK00054_008,CON0043,0.982
CHK00054_008,CON0037,0.711
CHK00054_008,CON0047,0.795
CHK00054_009,CON0006,0.517
CHK00054_009,CON0054,0.52
CHK00054_009,CON0044,0.945
CHK00054_010,CON0060,0.815
CHK00054_010,CON0059,0.911
CHK00054_010,CON0076,0.74
CHK00054_011,CON0063,0.532
CHK00054_012,CON0061,0.841
CHK00054_013,CON0001,0.615
CHK00054_013,CON0009,0.733
CHK00054_014,CON0003,0.519
CHK00054_015,CON0070,0.507
CHK00054_015,CON0031,0.413
CHK00054_016,CON0043,0.962
CHK00054_017,CON0055,0.487
CHK00054_017,CON0008,0.954
CHK00054_017,CON0015,0.877
CHK00054_018,CON0024,0.874
CHK00054_018,CON0068,0.597
CHK00054_018,CON0037,0.432
CHK00054_019,CON0010,0.439
CHK00054_019,CON0060,0.705
CHK00054_019,CON0078,0.851
CHK00055_000,CON0034,0.641
CHK00055_000,CON0074,0.953
CHK00055_001,CON0057,0.918
CHK00055_002,CON0020,0.73
CHK00055_002,CON0047,0.481
CHK00055_002,CON0032,0.45
CHK00055_003,CON0054,0.681
CHK00055_003,CON0057,0.645
CHK00055_004,CON0009,0.577
CHK00055_004,CON0045,0.701
CHK00055_004,CON0010,0.728
CHK00055_005,CON0025,0.582
CHK00055_005,CON0042,0.889
CHK00055_005,CON0032,0.81
CHK00055_006,CON0038,0.569
CHK00055_007,CON0050,0.537
CHK00055_008,CON0059,0.588
CHK00055_008,CON0043,0.513
CHK00055_008,CON0010,0.862
CHK00055_009,CON0039,0.966
CHK00055_010,CON0068,0.752
CHK00055_010,CON0038,0.741
CHK00055_010,CON0041,0.419
CHK00055_011,CON0077,0.988
CHK00055_011,CON0073,0.523
CHK00055_011,CON0050,0.634
CHK00055_012,CON0011,0.463
CHK00055_012,CON0021,0.732
CHK00055_013,CON0029,0.575
CHK00055_014,CON0066,0.503
CHK00055_014,CON0001,0.916
CHK00055_015,CON0026,0.922
CHK00055_015,CON0016,0.586
CHK00055_016,CON0025,0.995
CHK00055_016,CON0000,0.667
CHK00055_017,CON0005,0.788
CHK00055_017,CON0011,0.951
CHK00055_017,CON0036,0.608
CHK00055_018,CON0055,0.946
CHK00055_018,CON0058,0.51
CHK00055_018,CON0049,0.741
CHK00056_000,CON0047,0.446
CHK00056_001,CON0059,0.416
CHK00056_002,CON0017,0.596
CHK00056_003,CON0017,0.892
CHK00056_003,CON0060,0.905
CHK00056_004,CON0015,0.845
CHK00056_004,CON0068,0.501
CHK00056_005,CON0045,0.53
CHK00056_005,CON0022,0.421
CHK00056_006,CON0013,0.666
CHK00056_006,CON0049,0.759
CHK00056_006,CON0039,0.429
CHK00056_007,CON0011,0.41
CHK00056_008,CON0008,0.532
CHK00056_009,CON0041,0.594
CHK00057_000,CON0051,0.792
CHK00057_001,CON0047,0.931
CHK00057_001,CON0005,0.647
CHK00057_001,CON0008,0.861
CHK00057_002,CON0021,0.76
CHK00057_002,CON0032,0.989
CHK00057_002,CON0012,0.818
CHK00057_003,CON0040,0.601
CHK00057_003,CON0061,0.765
CHK00057_003,CON0008,0.751
CHK00057_004,CON0015,0.843
CHK00057_004,CON0039,0.854
CHK00057_004,CON0030,0.772
CHK00057_005,CON0048,0.523
CHK00057_006,CON0005,0.875
CHK00057_006,CON0066,0.649
CHK00057_007,CON0006,0.765
CHK00057_007,CON0031,0.629
CHK00057_007,CON0028,0.593
CHK00057_008,CON0008,0.431
CHK00057_008,CON0024,0.995
CHK00057_009,CON0030,0.704
CHK00057_010,CON0036,0.669
CHK00057_010,CON0073,0.781
CHK00058_000,CON0061,0.412
CHK00058_001,CON0059,0.672
CHK00058_001,CON0039,0.625
CHK00058_002,CON0001,0.917
CHK00058_003,CON0047,0.585
CHK00058_003,CON0049,0.993
CHK00058_003,CON0062,0.443
CHK00058_004,CON0020,0.974
CHK00058_004,CON0024,0.863
CHK00058_004,CON0055,0.851
CHK00058_005,CON0046,0.779
CHK00058_006,CON0058,0.548
CHK00058_006,CON0018,0.747
CHK00058_006,CON0032,0.798
CHK00058_007,CON0049,0.639
CHK00058_008,CON0054,0.499
CHK00058_009,CON0039,0.466
CHK00058_009,CON0052,0.744
CHK00058_009,CON0011,0.879
CHK00058_010,CON0039,0.992
CHK00058_010,CON0000,0.89
CHK00058_011,CON0053,0.84
CHK00058_011,CON0067,0.502
CHK00058_011,CON0036,0.625
CHK00058_012,CON0057,0.74
CHK00058_013,CON0033,0.99
CHK00058_014,CON0043,0.418
CHK00058_015,CON0074,0.527
CHK00058_015,CON0005,0.875
CHK00058_015,CON0012,0.625
CHK00059_000,CON0030,0.799
CHK00059_000,CON0046,0.627
CHK00059_001,CON0017,0.761
CHK00059_001,CON0003,0.921
CHK00059_002,CON0060,0.796
CHK00059_002,CON0065,0.402
CHK00059_002,CON0052,0.783
CHK00059_003,CON0056,0.764
CHK00059_003,CON0029,0.64
CHK00059_004,CON0012,0.576
CHK00059_004,CON0049,0.517
CHK00059_005,CON0038,0.899
CHK00059_006,CON0021,0.852
CHK00059_007,CON0003,0.942
CHK00059_007,CON0020,0.86
CHK00059_007,CON0041,0.532
CHK00059_008,CON0073,0.86
CHK00059_009,CON0048,0.885
CHK00059_009,CON0071,0.534
CHK00059_009,CON0055,0.469
CHK00059_010,CON0075,0.744
CHK00059_010,CON0024,0.476
CHK00059_010,CON0014,0.588
CHK00059_011,CON0068,0.988
CHK00059_011,CON0024,0.592
CHK00059_011,CON0049,0.619
CHK00059_012,CON0068,0.911
CHK00059_013,CON0018,0.57
CHK00059_013,CON0076,0.848
CHK00059_014,CON0015,0.687
CHK00059_014,CON0035,0.897
CHK00059_014,CON0073,0.697
CHK00059_015,CON0006,0.954
CHK00059_016,CON0020,0.635
CHK00059_016,CON0002,0.653
CHK00059_016,CON0070,0.684
CHK00059_017,CON0070,0.479
CHK00059_017,CON0050,0.851
CHK00059_017,CON0012,0.748
CHK00059_018,CON0020,0.665
CHK00059_018,CON0073,0.689
CHK00059_018,CON0017,0.938
CHK00059_019,CON0013,0.97
CHK00059_019,CON0018,0.656
CHK00059_019,CON0048,0.905
CHK00060_000,CON0043,0.982
CHK00060_000,CON0075,0.776
CHK00060_000,CON0055,0.642
CHK00060_001,CON0038,0.973
CHK00060_001,CON0076,0.792
CHK00060_002,CON0048,0.62
CHK00060_002,CON0035,0.472
CHK00060_002,CON0056,0.45
CHK00060_003,CON0012,0.509
CHK00060_003,CON0075,0.691
CHK00060_004,CON0023,0.636
CHK00060_004,CON0051,0.89
CHK00060_004,CON0002,0.87
CHK00060_005,CON0026,0.979
CHK00060_006,CON0015,0.477
CHK00060_006,CON0005,0.524
CHK00060_007,CON0010,0.988
CHK00060_008,CON0000,0.428
CHK00060_008,CON0031,0.967
CHK00060_008,CON0038,0.943
CHK00060_009,CON0065,0.798
CHK00060_009,CON0026,0.427
CHK00060_009,CON0012,0.422
CHK00060_010,CON0016,0.653
CHK00060_010,CON0079,0.73
CHK00060_011,CON0018,0.442
CHK00060_011,CON0068,0.84
CHK00060_011,CON0026,0.997
CHK00060_012,CON0077,0.893
CHK00060_012,CON0020,0.59
CHK00060_012,CON0053,0.873
CHK00060_013,CON0015,0.466
CHK00060_013,CON0068,0.729
CHK00060_014,CON0035,0.406
CHK00060_015,CON0022,0.716
CHK00060_016,CON0012,0.591
CHK00060_016,CON0006,0.851
CHK00060_016,CON0021,0.508
CHK00060_017,CON0016,0.741
CHK00060_017,CON0018,0.56
CHK00060_017,CON0048,0.951
CHK00060_018,CON0064,0.565
CHK00060_018,CON0036,0.657
CHK00060_019,CON0040,0.781
CHK00060_019,CON0011,0.446
CHK00061_000,CON0065,0.699
CHK00061_000,CON0017,0.811
CHK00061_000,CON0061,0.806
CHK00061_001,CON0024,0.822
CHK00061_001,CON0000,0.85
CHK00061_001,CON0054,0.547
CHK00061_002,CON0067,0.942
CHK00061_003,CON0065,0.612
CHK00061_004,CON0031,0.574
CHK00061_004,CON0069,0.69
CHK00061_004,CON0015,0.559
CHK00061_005,CON0007,0.404
CHK00061_005,CON0045,0.676
CHK00062_000,CON0062,0.451
CHK00062_000,CON0025,0.709
CHK00062_001,CON0050,0.58
CHK00062_001,CON0047,0.657
CHK00062_002,CON0000,0.93
CHK00062_002,CON0045,0.826
CHK00062_003,CON0042,0.496
CHK00062_003,CON0004,0.519
CHK00062_004,CON0016,0.701
CHK00062_004,CON0041,0.954
CHK00062_004,CON0051,0.906
CHK00063_000,CON0064,0.86
CHK00063_000,CON0001,0.542
CHK00063_001,CON0010,0.549
CHK00063_001,CON0054,0.491
CHK00063_002,CON0031,0.519
CHK00063_002,CON0054,0.824
CHK00063_003,CON0024,0.996
CHK00063_004,CON0035,0.994
CHK00063_005,CON0029,0.656
CHK00063_005,CON0028,0.437
CHK00063_005,CON0043,0.656
CHK00063_006,CON0053,0.937
CHK00063_006,CON0031,0.509
CHK00063_006,CON0040,0.4
CHK00063_007,CON0055,0.511
CHK00064_000,CON0016,0.845
CHK00064_000,CON0042,0.617
CHK00064_000,CON0046,0.867
CHK00064_001,CON0016,0.778
CHK00064_002,CON0024,0.445
CHK00064_002,CON0057,0.728
