interaction_id,user_id,item_id,action,timestamp,rating,session_id
IX00000390,U000846,I00136,view,2024-09-06T18:42:00,,S0000078
IX00000391,U000987,I00219,add_to_cart,2024-12-14T07:06:00,,S0000078
IX00000392,U000882,I00452,click,2025-03-21T19:21:00,,S0000078
IX00000393,U001115,I00401,click,2024-06-26T22:37:00,,S0000078
IX00000394,U001175,I00492,view,2024-04-27T20:12:00,,S0000078
IX00000395,U000666,I00301,view,2025-03-31T06:00:00,,S0000079
IX00000396,U000831,I00051,add_to_cart,2024-04-21T23:23:00,,S0000079
IX00000397,U000776,I00189,view,2025-10-22T22:32:00,,S0000079
IX00000398,U000445,I00487,add_to_cart,2025-08-17T21:42:00,,S0000079
IX00000399,U000300,I00355,view,2025-04-08T18:08:00,,S0000079
IX00000400,U001183,I00250,add_to_cart,2024-07-29T23:15:00,,S0000080
IX00000401,U000613,I00305,purchase,2025-11-26T10:23:00,,S0000080
IX00000402,U000890,I00410,view,2024-12-18T03:02:00,,S0000080
IX00000403,U001045,I00236,view,2024-05-10T10:02:00,,S0000080
IX00000404,U001124,I00573,view,2024-01-02T00:00:00,,S0000080
IX00000405,U000735,I00078,view,2024-10-15T01:03:00,,S0000081
IX00000406,U000807,I00330,view,2025-01-26T13:51:00,,S0000081
IX00000407,U001116,I00120,view,2024-06-26T16:12:00,,S0000081
IX00000408,U001137,I00219,view,2025-01-03T14:14:00,,S0000081
IX00000409,U000257,I00107,view,2024-03-14T22:07:00,,S0000081
IX00000410,U000996,I00355,view,2024-05-19T02:53:00,,S0000082
IX00000411,U000851,I00509,purchase,2025-12-13T20:37:00,,S0000082
IX00000412,U000368,I00254,add_to_cart,2025-03-10T18:50:00,,S0000082
IX00000413,U000787,I00207,click,2024-07-09T14:29:00,,S0000082
IX00000414,U001183,I00275,view,2024-08-30T17:07:00,,S0000082
IX00000415,U001118,I00305,view,2024-02-04T01:17:00,,S0000083
IX00000416,U000754,I00078,view,2025-05-08T23:34:00,,S0000083
IX00000417,U001078,I00582,view,2024-10-13T15:52:00,,S0000083
IX00000418,U001071,I00522,view,2024-03-31T08:22:00,,S0000083
IX00000419,U000159,I00384,view,2025-07-06T19:47:00,,S0000083
IX00000420,U000108,I00526,view,2025-07-01T00:22:00,,S0000084
IX00000421,U001049,I00532,view,2025-08-10T11:18:00,,S0000084
IX00000422,U000603,I00167,purchase,2024-02-06T23:43:00,,S0000084
IX00000423,U000622,I00410,view,2025-07-31T08:53:00,,S0000084
IX00000424,U000969,I00305,click,2025-08-09T01:45:00,,S0000084
IX00000425,U000597,I00487,view,2025-10-01T00:55:00,,S0000085
IX00000426,U000168,I00091,view,2024-03-19T09:29:00,,S0000085
IX00000427,U000575,I00150,click,2024-09-20T00:29:00,,S0000085
IX00000428,U000357,I00534,view,2024-06-03T22:29:00,,S0000085
IX00000429,U000359,I00139,view,2025-12-18T08:03:00,,S0000085
IX00000430,U001080,I00509,purchase,2024-12-17T02:52:00,,S0000086
IX00000431,U000315,I00492,view,2025-02-26T13:04:00,,S0000086
IX00000432,U000901,I00410,view,2024-06-20T07:11:00,,S0000086
IX00000433,U000706,I00022,view,2024-09-27T03:57:00,,S0000086
IX00000434,U000950,I00224,click,2024-11-04T16:15:00,,S0000086
IX00000435,U001090,I00135,view,2025-11-30T13:18:00,,S0000087
IX00000436,U000297,I00297,view,2025-03-21T00:24:00,,S0000087
IX00000437,U000919,I00219,click,2024-11-19T18:05:00,,S0000087
IX00000438,U000084,I00074,view,2025-06-28T21:45:00,,S0000087
IX00000439,U000884,I00322,view,2025-10-29T09:18:00,,S0000087
IX00000440,U000546,I00483,view,2024-09-18T22:20:00,,S0000088
IX00000441,U000944,I00452,view,2024-09-04T22:56:00,,S0000088
IX00000442,U000399,I00291,rate,2025-11-24T23:33:00,4,S0000088
IX00000443,U000021,I00369,view,2024-03-10T00:24:00,,S0000088
IX00000444,U001075,I00078,view,2025-04-01T11:59:00,,S0000088
IX00000445,U000580,I00136,click,2024-02-04T00:48:00,,S0000089
IX00000446,U000116,I00545,purchase,2025-11-03T07:24:00,,S0000089
IX00000447,U000249,I00401,add_to_cart,2024-05-02T02:56:00,,S0000089
IX00000448,U000266,I00219,add_to_cart,2025-10-25T19:19:00,,S0000089
IX00000449,U000378,I00524,view,2025-12-13T06:17:00,,S0000089
IX00000450,U000956,I00355,view,2024-03-18T21:48:00,,S0000090
IX00000451,U000566,I00452,click,2025-12-09T22:47:00,,S0000090
IX00000452,U000662,I00137,click,2024-03-16T09:27:00,,S0000090
IX00000453,U000783,I00222,purchase,2024-03-02T08:48:00,,S0000090
IX00000454,U000542,I00111,rate,2024-03-12T16:47:00,3,S0000090
IX00000455,U000804,I00111,view,2025-05-18T03:42:00,,S0000091
IX00000456,U000883,I00120,purchase,2025-10-20T03:37:00,,S0000091
IX00000457,U000530,I00078,view,2024-03-15T02:24:00,,S0000091
IX00000458,U000513,I00452,view,2024-01-20T16:59:00,,S0000091
IX00000459,U000001,I00541,view,2025-11-11T13:19:00,,S0000091
IX00000460,U000675,I00528,view,2025-08-11T00:07:00,,S0000092
IX00000461,U001004,I00264,view,2025-02-17T02:23:00,,S0000092
IX00000462,U000006,I00219,view,2025-12-06T16:27:00,,S0000092
IX00000463,U001096,I00541,click,2025-01-02T11:22:00,,S0000092
IX00000464,U000820,I00022,view,2025-10-24T03:05:00,,S0000092
IX00000465,U000696,I00072,click,2025-04-15T09:53:00,,S0000093
IX00000466,U000361,I00301,view,2025-01-28T22:33:00,,S0000093
IX00000467,U000798,I00524,view,2025-10-07T23:30:00,,S0000093
IX00000468,U000173,I00511,view,2025-03-24T06:28:00,,S0000093
IX00000469,U000395,I00018,view,2025-08-30T08:08:00,,S0000093
IX00000470,U000129,I00460,view,2025-10-20T10:30:00,,S0000094
IX00000471,U000920,I00572,view,2024-01-17T01:15:00,,S0000094
IX00000472,U000691,I00453,view,2024-02-13T13:50:00,,S0000094
IX00000473,U001071,I00256,view,2025-11-25T18:18:00,,S0000094
IX00000474,U001186,I00135,click,2024-03-14T01:15:00,,S0000094
IX00000475,U001001,I00355,view,2025-04-27T21:06:00,,S0000095
IX00000476,U000267,I00011,purchase,2025-10-09T01:42:00,,S0000095
IX00000477,U000199,I00256,view,2024-06-23T20:10:00,,S0000095
IX00000478,U000217,I00078,view,2025-09-01T21:00:00,,S0000095
IX00000479,U000415,I00249,view,2025-11-25T13:43:00,,S0000095
IX00000480,U001179,I00301,click,2024-11-25T07:16:00,,S0000096
IX00000481,U000355,I00189,view,2024-05-03T09:20:00,,S0000096
IX00000482,U000850,I00111,view,2025-01-13T18:53:00,,S0000096
IX00000483,U000498,I00541,view,2024-02-11T04:33:00,,S0000096
IX00000484,U000770,I00452,view,2024-01-17T16:37:00,,S0000096
IX00000485,U000014,I00111,view,2024-04-01T22:14:00,,S0000097
IX00000486,U000581,I00249,view,2025-05-02T23:37:00,,S0000097
IX00000487,U000293,I00350,view,2025-06-19T15:22:00,,S0000097
IX00000488,U000357,I00322,view,2024-02-08T20:21:00,,S0000097
IX00000489,U001023,I00322,add_to_cart,2024-03-31T21:24:00,,S0000097
IX00000490,U000616,I00194,view,2024-01-05T19:02:00,,S0000098
IX00000491,U000240,I00586,view,2024-04-07T21:07:00,,S0000098
IX00000492,U001105,I00284,click,2025-04-20T21:22:00,,S0000098
IX00000493,U000566,I00022,click,2024-04-25T05:05:00,,S0000098
IX00000494,U000971,I00274,purchase,2024-06-12T22:52:00,,S0000098
IX00000495,U000110,I00350,view,2024-10-18T07:09:00,,S0000099
IX00000496,U000684,I00322,view,2025-04-09T01:28:00,,S0000099
IX00000497,U000107,I00541,click,2024-06-29T05:23:00,,S0000099
IX00000498,U000993,I00284,click,2024-03-13T08:01:00,,S0000099
IX00000499,U001187,I00189,add_to_cart,2024-07-22T23:06:00,,S0000099
IX00000500,U000471,I00452,view,2024-11-29T07:46:00,,S0000100
IX00000501,U000844,I00509,view,2025-01-19T07:31:00,,S0000100
IX00000502,U001198,I00264,view,2025-03-22T04:56:00,,S0000100
IX00000503,U000931,I00111,view,2025-01-17T04:39:00,,S0000100
IX00000504,U000397,I00339,view,2024-10-03T06:54:00,,S0000100
IX00000505,U000065,I00401,view,2024-03-02T09:34:00,,S0000101
IX00000506,U000953,I00256,view,2024-06-24T11:43:00,,S0000101
IX00000507,U000604,I00322,purchase,2025-10-15T20:52:00,,S0000101
IX00000508,U001183,I00576,view,2024-08-23T02:57:00,,S0000101
IX00000509,U001068,I00264,view,2024-08-09T20:11:00,,S0000101
IX00000510,U000947,I00156,view,2025-03-14T08:25:00,,S0000102
IX00000511,U000889,I00305,purchase,2025-08-28T05:05:00,,S0000102
IX00000512,U000010,I00249,rate,2024-02-15T01:22:00,5,S0000102
IX00000513,U001032,I00021,view,2025-06-27T13:27:00,,S0000102
IX00000514,U000200,I00250,view,2024-09-03T02:50:00,,S0000102
IX00000515,U000025,I00401,view,2025-02-20T07:26:00,,S0000103
IX00000516,U000605,I00136,view,2024-04-02T00:32:00,,S0000103
IX00000517,U000624,I00111,click,2025-04-15T19:28:00,,S0000103
IX00000518,U000049,I00580,add_to_cart,2025-04-19T04:43:00,,S0000103
IX00000519,U000830,I00116,view,2025-01-14T21:23:00,,S0000103
IX00000520,U000002,I00509,add_to_cart,2024-03-13T13:08:00,,S0000104
IX00000521,U000681,I00297,click,2024-10-30T14:32:00,,S0000104
IX00000522,U001110,I00305,view,2024-07-31T23:22:00,,S0000104
IX00000523,U000687,I00419,purchase,2024-02-26T17:34:00,,S0000104
IX00000524,U000745,I00517,view,2024-04-23T13:04:00,,S0000104
IX00000525,U000083,I00215,view,2024-06-28T22:07:00,,S0000105
IX00000526,U000137,I00301,rate,2024-07-28T04:43:00,3,S0000105
IX00000527,U000232,I00355,view,2025-08-17T23:59:00,,S0000105
IX00000528,U000461,I00189,click,2024-09-30T17:11:00,,S0000105
IX00000529,U000567,I00022,view,2025-01-16T11:47:00,,S0000105
IX00000530,U001026,I00297,click,2024-05-05T16:02:00,,S0000106
IX00000531,U001091,I00524,view,2025-04-07T21:11:00,,S0000106
IX00000532,U000134,I00116,view,2025-04-13T02:58:00,,S0000106
IX00000533,U000366,I00165,view,2024-03-19T03:43:00,,S0000106
IX00000534,U000229,I00401,add_to_cart,2025-05-23T05:08:00,,S0000106
IX00000535,U001066,I00572,view,2024-01-24T10:00:00,,S0000107
IX00000536,U001108,I00541,view,2025-04-30T11:50:00,,S0000107
IX00000537,U000043,I00167,add_to_cart,2024-03-05T00:45:00,,S0000107
IX00000538,U000475,I00492,view,2025-06-16T22:00:00,,S0000107
IX00000539,U001185,I00189,view,2025-10-23T11:08:00,,S0000107
IX00000540,U001085,I00492,view,2025-03-31T15:37:00,,S0000108
IX00000541,U000270,I00524,click,2024-11-09T05:51:00,,S0000108
IX00000542,U000464,I00264,view,2024-10-22T01:36:00,,S0000108
IX00000543,U000582,I00256,purchase,2024-06-19T21:06:00,,S0000108
IX00000544,U001096,I00158,purchase,2024-06-28T23:38:00,,S0000108
IX00000545,U000314,I00111,rate,2024-04-29T01:24:00,4,S0000109
IX00000546,U000902,I00139,view,2024-07-07T07:00:00,,S0000109
IX00000547,U000071,I00364,view,2024-12-18T05:02:00,,S0000109
IX00000548,U001105,I00580,view,2025-06-30T10:17:00,,S0000109
IX00000549,U000051,I00237,purchase,2025-05-26T04:57:00,,S0000109
IX00000550,U000655,I00107,view,2025-07-13T17:19:00,,S0000110
IX00000551,U000605,I00264,click,2024-10-23T19:34:00,,S0000110
IX00000552,U001157,I00410,click,2025-03-28T11:33:00,,S0000110
IX00000553,U000980,I00524,view,2024-05-22T23:08:00,,S0000110
IX00000554,U000630,I00018,view,2025-09-24T07:31:00,,S0000110
IX00000555,U000189,I00189,view,2025-09-14T21:53:00,,S0000111
IX00000556,U001078,I00120,view,2024-10-11T06:40:00,,S0000111
IX00000557,U001102,I00492,purchase,2025-11-24T22:55:00,,S0000111
IX00000558,U001048,I00222,click,2025-05-17T10:50:00,,S0000111
IX00000559,U001047,I00554,view,2025-11-13T12:19:00,,S0000111
IX00000560,U000875,I00215,view,2025-01-16T00:24:00,,S0000112
IX00000561,U000719,I00186,view,2025-04-01T19:08:00,,S0000112
IX00000562,U000909,I00433,view,2025-03-01T15:06:00,,S0000112
IX00000563,U000868,I00410,add_to_cart,2025-02-28T04:45:00,,S0000112
IX00000564,U000176,I00107,rate,2024-11-06T16:12:00,4,S0000112
IX00000565,U000686,I00043,view,2025-08-27T12:49:00,,S0000113
IX00000566,U000838,I00350,view,2024-10-06T14:08:00,,S0000113
IX00000567,U000946,I00405,view,2024-05-20T06:48:00,,S0000113
IX00000568,U000781,I00167,add_to_cart,2025-05-17T01:26:00,,S0000113
IX00000569,U000618,I00492,view,2024-11-07T16:51:00,,S0000113
IX00000570,U000949,I00123,view,2024-01-03T05:15:00,,S0000114
IX00000571,U000967,I00085,view,2025-11-12T09:49:00,,S0000114
IX00000572,U001007,I00533,view,2025-10-22T08:21:00,,S0000114
IX00000573,U000567,I00264,click,2024-03-09T20:26:00,,S0000114
IX00000574,U001190,I00264,click,2025-03-22T08:48:00,,S0000114
IX00000575,U000974,I00579,view,2024-05-02T12:44:00,,S0000115
IX00000576,U001178,I00012,view,2024-09-22T05:33:00,,S0000115
IX00000577,U000299,I00187,view,2025-12-10T04:37:00,,S0000115
IX00000578,U000108,I00148,purchase,2025-03-05T21:43:00,,S0000115
IX00000579,U000729,I00022,click,2024-10-25T18:04:00,,S0000115
IX00000580,U000157,I00284,click,2025-10-05T06:15:00,,S0000116
IX00000581,U000342,I00297,click,2024-11-19T23:22:00,,S0000116
IX00000582,U000555,I00387,view,2025-12-05T12:22:00,,S0000116
IX00000583,U001187,I00198,view,2024-05-27T00:26:00,,S0000116
IX00000584,U000576,I00219,view,2025-05-11T14:03:00,,S0000116
IX00000585,U000333,I00078,view,2024-06-07T17:10:00,,S0000117
IX00000586,U000385,I00466,click,2025-07-26T20:56:00,,S0000117
IX00000587,U001076,I00492,click,2025-07-18T23:58:00,,S0000117
IX00000588,U000233,I00249,add_to_cart,2024-03-19T03:58:00,,S0000117
IX00000589,U000035,I00264,view,2024-11-15T23:35:00,,S0000117
IX00000590,U000905,I00521,click,2025-09-03T17:51:00,,S0000118
IX00000591,U000700,I00111,click,2024-11-07T00:58:00,,S0000118
IX00000592,U000242,I00120,click,2025-12-11T04:51:00,,S0000118
IX00000593,U000629,I00088,view,2024-05-13T02:40:00,,S0000118
IX00000594,U000228,I00066,view,2025-05-10T14:43:00,,S0000118
IX00000595,U000220,I00021,view,2025-11-06T17:31:00,,S0000119
IX00000596,U000960,I00078,view,2024-09-16T01:28:00,,S0000119
IX00000597,U000021,I00437,view,2024-05-06T20:32:00,,S0000119
IX00000598,U000409,I00116,view,2024-12-25T00:59:00,,S0000119
IX00000599,U000568,I00567,view,2024-12-22T12:01:00,,S0000119
IX00000600,U001025,I00452,view,2025-09-19T08:15:00,,S0000120
IX00000601,U000139,I00078,view,2025-08-15T00:28:00,,S0000120
IX00000602,U000392,I00572,view,2024-06-24T18:20:00,,S0000120
IX00000603,U000202,I00541,view,2025-05-31T16:12:00,,S0000120
IX00000604,U000379,I00250,add_to_cart,2024-04-19T06:10:00,,S0000120
IX00000605,U000777,I00249,view,2025-06-10T07:46:00,,S0000121
IX00000606,U000643,I00083,view,2024-04-22T17:44:00,,S0000121
IX00000607,U000739,I00401,view,2025-07-24T01:23:00,,S0000121
IX00000608,U001011,I00078,click,2024-10-17T15:35:00,,S0000121
IX00000609,U000638,I00391,view,2025-03-30T07:42:00,,S0000121
IX00000610,U000595,I00585,add_to_cart,2025-03-14T06:26:00,,S0000122
IX00000611,U000974,I00546,view,2025-01-11T06:07:00,,S0000122
IX00000612,U001006,I00369,view,2025-02-09T14:57:00,,S0000122
IX00000613,U000174,I00078,click,2025-02-08T13:40:00,,S0000122
IX00000614,U000208,I00433,view,2024-06-21T02:12:00,,S0000122
IX00000615,U000407,I00189,view,2025-09-01T13:47:00,,S0000123
IX00000616,U000869,I00410,view,2024-10-12T19:51:00,,S0000123
IX00000617,U000819,I00208,purchase,2025-11-13T20:35:00,,S0000123
IX00000618,U000992,I00284,view,2024-05-30T15:31:00,,S0000123
IX00000619,U000513,I00264,purchase,2024-08-24T21:26:00,,S0000123
IX00000620,U000060,I00078,view,2024-02-24T02:19:00,,S0000124
IX00000621,U000054,I00576,click,2025-01-26T20:38:00,,S0000124
IX00000622,U000312,I00184,click,2025-09-30T03:17:00,,S0000124
IX00000623,U001064,I00452,view,2025-04-22T06:53:00,,S0000124
IX00000624,U001019,I00264,view,2024-09-24T18:30:00,,S0000124
IX00000625,U001107,I00301,add_to_cart,2024-02-02T14:41:00,,S0000125
IX00000626,U000243,I00219,view,2024-11-18T12:50:00,,S0000125
IX00000627,U000073,I00021,add_to_cart,2025-07-24T22:30:00,,S0000125
IX00000628,U000620,I00511,view,2024-06-17T16:46:00,,S0000125
IX00000629,U000639,I00410,view,2025-05-14T03:44:00,,S0000125
IX00000630,U001004,I00355,view,2025-12-02T18:24:00,,S0000126
IX00000631,U000974,I00301,view,2024-06-09T17:17:00,,S0000126
IX00000632,U000539,I00267,click,2025-01-21T21:03:00,,S0000126
IX00000633,U000582,I00189,view,2024-01-29T20:09:00,,S0000126
IX00000634,U000750,I00194,click,2025-08-20T00:55:00,,S0000126
IX00000635,U000698,I00219,rate,2025-03-14T11:46:00,4,S0000127
IX00000636,U000115,I00355,click,2024-09-10T08:00:00,,S0000127
IX00000637,U000173,I00534,view,2024-03-08T10:24:00,,S0000127
IX00000638,U000347,I00012,view,2024-11-29T01:16:00,,S0000127
IX00000639,U000865,I00303,view,2025-03-07T09:06:00,,S0000127
IX00000640,U000961,I00310,view,2024-11-20T12:53:00,,S0000128
IX00000641,U000660,I00305,click,2025-05-15T03:24:00,,S0000128
IX00000642,U000421,I00189,view,2025-05-29T22:46:00,,S0000128
IX00000643,U000613,I00215,view,2025-03-22T06:53:00,,S0000128
IX00000644,U000154,I00492,view,2025-07-02T07:18:00,,S0000128
IX00000645,U000097,I00171,add_to_cart,2025-08-10T13:43:00,,S0000129
IX00000646,U000188,I00410,view,2025-08-15T03:14:00,,S0000129
IX00000647,U000559,I00046,view,2025-06-27T16:13:00,,S0000129
IX00000648,U000711,I00467,view,2025-10-29T10:18:00,,S0000129
IX00000649,U000614,I00250,view,2025-07-06T10:41:00,,S0000129
IX00000650,U000823,I00136,click,2025-06-11T15:28:00,,S0000130
IX00000651,U001121,I00111,click,2024-01-20T21:25:00,,S0000130
IX00000652,U000382,I00305,purchase,2024-08-06T22:33:00,,S0000130
IX00000653,U000957,I00146,add_to_cart,2025-10-15T18:11:00,,S0000130
IX00000654,U000888,I00541,view,2025-10-03T02:02:00,,S0000130
IX00000655,U000746,I00256,click,2024-09-03T05:08:00,,S0000131
IX00000656,U000614,I00492,add_to_cart,2025-02-24T10:52:00,,S0000131
IX00000657,U000131,I00344,add_to_cart,2025-02-26T09:06:00,,S0000131
IX00000658,U000328,I00136,view,2025-09-07T08:03:00,,S0000131
IX00000659,U000232,I00107,click,2024-01-29T08:22:00,,S0000131
IX00000660,U000635,I00256,view,2025-07-27T14:53:00,,S0000132
IX00000661,U000075,I00116,view,2024-10-06T04:39:00,,S0000132
IX00000662,U000568,I00355,add_to_cart,2024-06-29T21:59:00,,S0000132
IX00000663,U000995,I00452,view,2024-02-26T02:51:00,,S0000132
IX00000664,U000610,I00509,click,2025-02-20T12:24:00,,S0000132
IX00000665,U000184,I00222,view,2024-05-23T08:03:00,,S0000133
IX00000666,U001024,I00541,add_to_cart,2025-06-18T22:40:00,,S0000133
IX00000667,U001075,I00136,view,2024-04-02T08:07:00,,S0000133
IX00000668,U000641,I00189,add_to_cart,2025-08-21T13:18:00,,S0000133
IX00000669,U000483,I00541,view,2024-08-11T04:55:00,,S0000133
IX00000670,U000438,I00576,view,2025-03-26T13:56:00,,S0000134
IX00000671,U000114,I00264,purchase,2025-01-18T23:52:00,,S0000134
IX00000672,U000648,I00301,view,2025-05-01T23:18:00,,S0000134
IX00000673,U000568,I00511,view,2024-05-28T12:23:00,,S0000134
IX00000674,U000753,I00487,purchase,2024-01-22T22:01:00,,S0000134
IX00000675,U000071,I00492,click,2025-11-09T01:51:00,,S0000135
IX00000676,U000490,I00136,click,2025-01-28T10:33:00,,S0000135
IX00000677,U000743,I00525,view,2025-12-02T04:09:00,,S0000135
IX00000678,U000484,I00509,purchase,2025-02-01T00:16:00,,S0000135
IX00000679,U000804,I00541,view,2024-09-18T10:16:00,,S0000135
IX00000680,U000482,I00171,click,2024-06-13T14:58:00,,S0000136
IX00000681,U000832,I00453,add_to_cart,2024-10-07T02:44:00,,S0000136
IX00000682,U001006,I00259,click,2025-02-26T11:21:00,,S0000136
IX00000683,U000205,I00487,view,2025-12-16T08:54:00,,S0000136
IX00000684,U000720,I00249,view,2025-07-14T11:09:00,,S0000136
IX00000685,U000056,I00450,view,2025-10-18T21:53:00,,S0000137
IX00000686,U000908,I00456,view,2024-05-19T00:06:00,,S0000137
IX00000687,U000625,I00186,view,2024-03-25T03:46:00,,S0000137
IX00000688,U001057,I00410,add_to_cart,2025-10-26T04:26:00,,S0000137
IX00000689,U000840,I00460,view,2024-11-23T15:24:00,,S0000137
IX00000690,U000273,I00139,add_to_cart,2025-12-04T20:14:00,,S0000138
IX00000691,U000577,I00116,view,2025-02-28T12:32:00,,S0000138
IX00000692,U000772,I00558,view,2025-08-07T07:39:00,,S0000138
IX00000693,U000047,I00538,click,2025-10-24T20:53:00,,S0000138
IX00000694,U000182,I00579,click,2024-07-22T08:56:00,,S0000138
IX00000695,U000345,I00022,click,2025-09-24T14:38:00,,S0000139
IX00000696,U000305,I00072,purchase,2025-01-11T05:48:00,,S0000139
IX00000697,U000240,I00011,click,2025-06-22T14:51:00,,S0000139
IX00000698,U000929,I00487,view,2025-05-21T04:02:00,,S0000139
IX00000699,U000416,I00116,click,2024-09-29T09:49:00,,S0000139
IX00000700,U000782,I00099,view,2024-07-30T20:28:00,,S0000140
IX00000701,U000579,I00410,view,2024-07-12T14:16:00,,S0000140
IX00000702,U000298,I00021,click,2024-09-25T08:02:00,,S0000140
IX00000703,U000508,I00215,view,2025-12-01T22:05:00,,S0000140
IX00000704,U000021,I00256,view,2024-11-27T23:39:00,,S0000140
IX00000705,U000434,I00410,view,2025-03-09T20:23:00,,S0000141
IX00000706,U000195,I00301,purchase,2024-02-23T11:21:00,,S0000141
IX00000707,U000964,I00533,purchase,2025-09-12T22:53:00,,S0000141
IX00000708,U000093,I00010,view,2025-05-31T21:09:00,,S0000141
IX00000709,U000808,I00369,view,2024-05-15T19:05:00,,S0000141
IX00000710,U000367,I00139,purchase,2025-05-30T16:49:00,,S0000142
IX00000711,U000958,I00103,view,2024-11-20T18:06:00,,S0000142
IX00000712,U000533,I00078,view,2024-02-15T04:21:00,,S0000142
IX00000713,U000575,I00437,purchase,2025-03-16T09:39:00,,S0000142
IX00000714,U000539,I00322,view,2024-09-27T17:38:00,,S0000142
IX00000715,U000337,I00186,view,2025-05-18T05:09:00,,S0000143
IX00000716,U000901,I00022,view,2024-06-01T01:51:00,,S0000143
IX00000717,U000073,I00257,view,2024-06-16T15:56:00,,S0000143
IX00000718,U001013,I00022,view,2024-12-31T19:08:00,,S0000143
IX00000719,U001009,I00078,view,2024-05-31T04:13:00,,S0000143
IX00000720,U000417,I00509,click,2024-07-03T05:44:00,,S0000144
IX00000721,U000558,I00301,view,2025-11-10T19:59:00,,S0000144
IX00000722,U000008,I00297,view,2025-08-07T06:09:00,,S0000144
