session_id,customer_id,started_at,duration_s,device,referrer,pages_viewed
S00000400,C000797,2025-08-16T19:07:00,188,desktop,social,24
S00000401,C001000,2024-08-01T06:54:00,2163,desktop,email,40
S00000402,C000257,2025-02-19T21:29:00,1605,desktop,direct,19
S00000403,C000020,2024-11-07T08:35:00,1882,mobile_android,organic,7
S00000404,C000931,2024-11-18T00:31:00,1379,tablet,email,23
S00000405,C000661,2025-06-12T20:19:00,3149,desktop,email,21
S00000406,C001095,2025-02-10T20:09:00,2050,mobile_ios,paid_search,13
S00000407,C000346,2024-10-23T06:12:00,187,mobile_android,paid_search,2
S00000408,C000125,2025-02-12T08:09:00,2842,desktop,direct,7
S00000409,C000076,2025-03-15T19:14:00,1937,desktop,paid_search,25
S00000410,C000495,2024-12-14T20:11:00,336,desktop,social,10
S00000411,C000101,2024-06-06T18:41:00,1644,desktop,paid_search,10
S00000412,C000442,2024-06-10T18:54:00,1699,desktop,social,1
S00000413,C001465,2024-05-14T21:42:00,1192,mobile_android,social,9
S00000414,C000298,2024-09-24T20:17:00,654,mobile_ios,social,16
S00000415,C000045,2024-06-01T07:53:00,2846,mobile_ios,organic,1
S00000416,C000055,2024-04-08T06:30:00,545,tablet,direct,39
S00000417,C000350,2025-07-11T22:30:00,2767,mobile_ios,social,16
S00000418,C000681,2024-03-03T21:52:00,2415,tablet,direct,7
S00000419,C001462,2024-08-26T11:27:00,958,mobile_ios,direct,21
S00000420,C000779,2024-04-29T21:42:00,2000,tablet,paid_search,38
S00000421,C000574,2025-12-14T17:43:00,1140,tablet,email,25
S00000422,C000585,2024-02-27T18:20:00,3101,tablet,email,38
S00000423,C000743,2024-08-08T12:49:00,298,mobile_android,organic,36
S00000424,C000387,2024-01-01T21:54:00,1919,desktop,direct,4
S00000425,C000803,2024-09-08T08:06:00,1558,desktop,paid_search,32
S00000426,C000384,2024-05-04T11:24:00,1747,tablet,paid_search,27
S00000427,C000141,2025-05-16T06:45:00,1773,mobile_ios,direct,10
S00000428,C000596,2024-11-24T20:25:00,2753,tablet,email,30
S00000429,C000400,2025-07-10T06:13:00,2846,mobile_android,paid_search,33
S00000430,C000319,2024-03-06T09:32:00,1785,mobile_ios,direct,11
S00000431,C000339,2024-07-09T05:28:00,2186,mobile_ios,paid_search,34
S00000432,C001476,2024-03-25T06:43:00,2063,mobile_android,paid_search,11
S00000433,C000445,2024-12-11T20:31:00,129,tablet,paid_search,32
S00000434,C001395,2024-01-29T19:49:00,3544,mobile_android,organic,7
S00000435,C000569,2024-11-02T02:32:00,718,mobile_android,social,11
S00000436,C000379,2025-08-27T05:17:00,1045,mobile_android,email,29
S00000437,C001383,2024-01-27T17:49:00,2740,mobile_ios,direct,15
S00000438,C001428,2025-10-21T11:53:00,156,mobile_android,email,11
S00000439,C001421,2025-09-20T23:36:00,789,mobile_ios,email,18
S00000440,C000231,2024-12-26T06:42:00,3533,mobile_android,direct,15
S00000441,C000424,2025-06-18T15:15:00,2097,mobile_android,direct,6
S00000442,C001497,2025-09-16T00:44:00,1409,mobile_ios,organic,38
S00000443,C001308,2024-10-01T11:36:00,2314,tablet,social,37
S00000444,C000707,2024-03-01T17:21:00,2879,mobile_ios,social,31
S00000445,C000264,2024-08-18T06:12:00,3050,mobile_ios,organic,1
S00000446,C000987,2024-01-05T19:05:00,1740,desktop,direct,28
S00000447,C001234,2024-11-06T17:10:00,3397,mobile_android,email,30
S00000448,C000583,2025-04-22T21:30:00,3100,mobile_android,paid_search,40
S00000449,C000200,2024-10-02T18:41:00,1037,mobile_android,email,24
S00000450,C000084,2025-07-23T21:46:00,3173,tablet,direct,9
S00000451,C001361,2024-05-22T15:38:00,3473,desktop,paid_search,22
S00000452,C000266,2025-11-24T23:19:00,1526,mobile_android,organic,8
S00000453,C001367,2024-03-04T12:33:00,1469,tablet,paid_search,20
S00000454,C000146,2024-05-26T14:25:00,2717,tablet,email,27
S00000455,C001320,2025-06-03T00:53:00,3234,mobile_android,organic,21
S00000456,C001164,2025-02-15T10:18:00,1996,desktop,paid_search,13
S00000457,C000868,2024-09-30T05:49:00,3461,mobile_android,social,13
S00000458,C001464,2024-06-08T00:48:00,1776,mobile_android,social,15
S00000459,C000287,2025-02-21T21:38:00,290,mobile_android,paid_search,20
S00000460,C000120,2025-12-13T22:43:00,3460,mobile_ios,email,5
S00000461,C000707,2024-06-01T09:05:00,793,desktop,organic,39
S00000462,C000133,2024-12-09T23:04:00,3469,tablet,direct,16
S00000463,C001332,2024-01-31T21:07:00,3034,mobile_android,paid_search,5
S00000464,C000381,2024-06-16T12:24:00,684,tablet,social,38
S00000465,C000909,2024-10-15T14:57:00,2263,tablet,organic,28
S00000466,C000897,2025-10-28T21:22:00,2751,tablet,social,19
S00000467,C000334,2025-06-02T14:07:00,2584,mobile_ios,organic,30
S00000468,C001349,2024-01-31T15:42:00,2162,desktop,organic,5
S00000469,C000075,2024-04-21T04:36:00,1220,mobile_android,direct,1
S00000470,C000761,2025-02-05T20:41:00,2637,mobile_android,paid_search,7
S00000471,C000230,2025-06-05T16:27:00,1274,desktop,organic,18
S00000472,C000524,2025-08-21T02:22:00,3400,desktop,organic,29
S00000473,C000347,2025-12-16T06:33:00,2831,desktop,social,37
S00000474,C000354,2024-02-01T09:40:00,2343,mobile_ios,organic,27
S00000475,C000592,2024-02-27T09:02:00,365,mobile_ios,organic,4
S00000476,C000938,2024-02-11T22:54:00,3485,mobile_android,paid_search,5
S00000477,C000059,2024-12-22T12:38:00,3233,desktop,paid_search,6
S00000478,C000746,2025-06-18T17:31:00,1881,mobile_android,organic,25
S00000479,C000850,2024-01-16T14:41:00,1837,mobile_android,organic,18
S00000480,C000237,2024-09-28T17:49:00,948,mobile_android,organic,22
S00000481,C000825,2024-01-22T19:20:00,1453,desktop,social,9
S00000482,C000937,2025-04-30T01:45:00,2821,mobile_ios,organic,22
S00000483,C000471,2025-07-06T13:15:00,485,desktop,social,8
S00000484,C000240,2024-03-22T14:49:00,728,tablet,organic,17
S00000485,C000425,2025-01-13T21:02:00,804,mobile_android,organic,3
S00000486,C000804,2024-04-17T22:05:00,3525,tablet,social,1
S00000487,C001293,2024-09-17T23:48:00,3591,tablet,paid_search,21
S00000488,C000712,2024-08-08T04:08:00,3493,desktop,email,13
S00000489,C001022,2024-03-17T06:22:00,611,desktop,email,10
S00000490,C000659,2024-02-02T18:37:00,2669,mobile_android,social,12
S00000491,C000615,2024-01-21T18:43:00,2134,tablet,organic,40
S00000492,C000877,2025-11-21T20:14:00,540,mobile_android,paid_search,16
S00000493,C000834,2024-02-09T03:23:00,2768,desktop,direct,40
S00000494,C001177,2024-08-31T02:32:00,3427,desktop,social,4
S00000495,C000052,2025-09-01T20:51:00,2812,desktop,paid_search,40
S00000496,C000925,2024-04-23T20:02:00,570,mobile_ios,direct,34
S00000497,C000916,2024-11-09T02:37:00,1388,mobile_android,direct,10
S00000498,C000728,2024-09-28T21:42:00,800,mobile_android,social,3
S00000499,C000304,2025-02-18T14:33:00,1082,mobile_ios,email,16
S00000500,C001090,2025-03-19T21:20:00,2453,tablet,email,18
S00000501,C001123,2024-03-05T02:50:00,168,mobile_android,organic,11
S00000502,C001158,2025-10-17T04:37:00,2877,tablet,paid_search,18
S00000503,C000387,2024-01-20T14:32:00,2033,tablet,email,40
S00000504,C001058,2024-08-27T22:38:00,1593,tablet,email,33
S00000505,C000136,2024-01-12T16:50:00,27,mobile_ios,social,4
S00000506,C001030,2025-09-16T07:36:00,2607,mobile_android,organic,15
S00000507,C000391,2024-04-09T12:07:00,1876,mobile_ios,organic,36
S00000508,C000369,2025-11-18T08:29:00,3256,tablet,email,6
S00000509,C001455,2025-01-31T21:56:00,686,desktop,organic,29
S00000510,C000309,2025-08-26T11:06:00,3019,desktop,paid_search,25
S00000511,C001319,2025-02-14T01:58:00,2808,tablet,direct,28
S00000512,C000226,2024-03-30T00:40:00,2286,mobile_android,organic,16
S00000513,C001279,2024-01-28T19:23:00,754,tablet,email,31
S00000514,C000443,2025-02-25T00:42:00,3187,tablet,paid_search,14
S00000515,C000447,2025-08-20T20:19:00,2669,mobile_android,organic,26
S00000516,C000800,2025-12-20T13:48:00,2647,tablet,email,1
S00000517,C001466,2024-12-14T12:05:00,96,desktop,organic,22
S00000518,C000099,2025-11-26T20:46:00,233,mobile_ios,organic,27
S00000519,C001281,2025-09-28T06:22:00,1492,desktop,direct,33
S00000520,C000073,2024-12-25T12:39:00,1780,mobile_android,social,5
S00000521,C001198,2025-08-10T09:49:00,3188,desktop,paid_search,17
S00000522,C000432,2025-03-03T02:14:00,1622,desktop,social,1
S00000523,C001431,2024-07-03T20:21:00,2618,desktop,email,26
S00000524,C000188,2025-08-18T04:00:00,3137,desktop,social,40
S00000525,C001098,2024-08-03T14:05:00,2035,mobile_android,direct,1
S00000526,C000485,2024-05-17T03:11:00,1857,tablet,social,37
S00000527,C001424,2024-04-05T04:03:00,3155,tablet,email,29
S00000528,C000681,2025-01-15T00:47:00,2853,desktop,social,13
S00000529,C001011,2024-12-13T21:54:00,3581,mobile_ios,organic,22
S00000530,C000912,2024-12-28T22:00:00,2738,mobile_ios,paid_search,40
S00000531,C000659,2024-02-23T18:22:00,1029,tablet,organic,13
S00000532,C001194,2024-03-01T07:16:00,1753,tablet,social,36
S00000533,C000879,2025-03-28T12:17:00,1635,tablet,social,14
S00000534,C000665,2024-03-17T10:46:00,1032,mobile_android,email,19
S00000535,C000413,2025-09-04T04:39:00,2048,desktop,direct,7
S00000536,C000349,2024-02-28T15:38:00,2250,desktop,organic,14
S00000537,C001008,2025-07-06T03:02:00,3522,desktop,organic,1
S00000538,C000510,2025-10-11T04:53:00,3300,desktop,direct,10
S00000539,C000490,2024-09-20T03:18:00,3343,tablet,organic,39
S00000540,C001403,2025-09-21T00:50:00,2377,tablet,social,32
S00000541,C001442,2025-06-16T18:15:00,3318,mobile_android,organic,26
S00000542,C000816,2024-03-27T19:12:00,90,tablet,email,17
S00000543,C000639,2024-09-29T20:27:00,211,mobile_android,paid_search,38
S00000544,C000591,2025-11-18T13:36:00,2953,desktop,email,10
S00000545,C000256,2025-12-07T05:45:00,1924,tablet,paid_search,28
S00000546,C000214,2024-01-20T11:37:00,1115,desktop,paid_search,25
S00000547,C000039,2024-07-03T17:51:00,2676,mobile_android,email,23
S00000548,C001476,2024-12-05T19:57:00,597,desktop,direct,38
S00000549,C000649,2025-01-27T18:27:00,2092,tablet,social,40
S00000550,C001179,2024-08-10T06:33:00,2753,tablet,social,23
S00000551,C000389,2025-09-13T02:09:00,2195,desktop,paid_search,15
S00000552,C001108,2024-10-28T18:59:00,1820,tablet,organic,20
S00000553,C000621,2024-09-18T07:38:00,3012,mobile_ios,email,15
S00000554,C000773,2025-10-21T22:02:00,166,desktop,direct,22
S00000555,C000897,2024-12-13T07:36:00,3201,tablet,direct,20
S00000556,C000906,2025-02-05T07:22:00,443,mobile_ios,social,12
S00000557,C001455,2025-08-09T00:32:00,68,mobile_ios,social,38
S00000558,C000339,2025-10-19T16:37:00,2215,mobile_android,paid_search,13
S00000559,C000604,2025-02-13T22:28:00,336,mobile_android,organic,11
S00000560,C000228,2025-03-12T16:47:00,1666,desktop,direct,39
S00000561,C000837,2024-02-15T03:01:00,95,tablet,email,21
S00000562,C001035,2025-09-28T15:12:00,2071,mobile_ios,social,9
S00000563,C000756,2025-03-07T12:18:00,2277,mobile_ios,direct,14
S00000564,C001140,2024-12-03T08:33:00,2892,desktop,social,19
S00000565,C001282,2024-12-10T00:36:00,2838,mobile_ios,direct,36
S00000566,C000817,2024-07-17T17:59:00,828,mobile_android,email,25
S00000567,C001234,2024-01-24T17:51:00,505,mobile_android,social,39
S00000568,C001087,2025-02-04T01:29:00,577,tablet,social,15
S00000569,C000375,2025-12-04T18:58:00,2921,mobile_ios,organic,23
S00000570,C001357,2024-07-25T00:45:00,1978,desktop,email,39
S00000571,C000213,2025-09-24T01:26:00,3275,mobile_android,direct,32
S00000572,C001057,2025-03-11T00:46:00,325,mobile_android,organic,33
S00000573,C001455,2025-10-14T07:42:00,992,mobile_android,social,5
S00000574,C000367,2025-09-12T18:00:00,625,mobile_android,social,18
S00000575,C000178,2025-06-04T07:07:00,831,tablet,direct,34
S00000576,C000221,2024-11-07T22:12:00,2027,mobile_android,paid_search,23
S00000577,C000048,2025-04-13T10:31:00,925,mobile_ios,organic,13
S00000578,C001218,2024-12-30T22:58:00,258,desktop,email,33
S00000579,C000876,2025-04-02T15:14:00,3566,mobile_android,social,1
S00000580,C000070,2024-11-24T06:29:00,3086,mobile_android,email,25
S00000581,C001460,2024-03-02T22:15:00,915,tablet,email,14
S00000582,C000444,2025-02-02T02:19:00,1117,mobile_ios,social,31
S00000583,C000575,2024-03-27T12:09:00,3146,desktop,email,15
S00000584,C000306,2025-09-22T10:47:00,1803,tablet,organic,18
S00000585,C001041,2025-12-08T05:20:00,2879,mobile_android,paid_search,27
S00000586,C000617,2025-07-12T11:40:00,322,tablet,direct,11
S00000587,C001424,2025-04-05T23:15:00,1496,tablet,email,13
S00000588,C000123,2025-01-31T02:19:00,1081,tablet,organic,6
S00000589,C001008,2025-11-16T08:42:00,3152,desktop,direct,25
S00000590,C000627,2024-01-27T02:03:00,266,mobile_ios,social,27
S00000591,C001385,2025-06-07T06:54:00,3492,mobile_android,direct,28
S00000592,C000258,2025-04-01T17:45:00,1036,tablet,email,31
S00000593,C000783,2024-12-02T08:53:00,15,mobile_ios,paid_search,20
S00000594,C000964,2024-05-04T09:39:00,1426,desktop,paid_search,29
S00000595,C000558,2025-11-05T00:13:00,3208,mobile_ios,direct,11
S00000596,C000856,2024-12-30T22:00:00,3175,tablet,social,12
S00000597,C001167,2024-08-16T22:47:00,1556,tablet,social,25
S00000598,C000366,2025-04-10T12:37:00,3134,mobile_android,social,17
S00000599,C000028,2024-08-27T10:24:00,2407,mobile_ios,direct,29
S00000600,C000739,2025-09-27T12:13:00,1363,mobile_ios,email,20
S00000601,C001286,2024-06-22T06:11:00,2824,desktop,direct,17
S00000602,C000897,2024-02-04T11:19:00,1067,mobile_android,email,26
S00000603,C000733,2025-05-31T23:50:00,837,desktop,organic,36
S00000604,C001492,2025-11-01T15:59:00,1592,mobile_ios,email,4
S00000605,C000558,2024-09-02T17:27:00,2227,mobile_android,paid_search,34
S00000606,C000923,2024-03-05T12:03:00,3166,mobile_ios,social,18
S00000607,C000460,2024-01-26T04:29:00,3385,tablet,paid_search,36
S00000608,C000651,2024-11-14T09:13:00,3590,mobile_ios,social,4
S00000609,C000319,2025-09-22T08:51:00,3374,desktop,social,28
S00000610,C001055,2025-06-21T13:08:00,2892,desktop,direct,29
S00000611,C000820,2024-07-23T08:42:00,2706,mobile_ios,email,11
S00000612,C000629,2025-03-25T15:53:00,439,desktop,social,29
S00000613,C001126,2025-04-12T06:36:00,1982,desktop,social,27
S00000614,C000251,2025-02-17T05:21:00,281,tablet,paid_search,25
S00000615,C000970,2024-03-28T08:00:00,3054,tablet,paid_search,5
S00000616,C000597,2024-01-21T23:50:00,2635,mobile_ios,organic,37
S00000617,C001414,2024-04-30T13:34:00,1756,tablet,organic,28
S00000618,C000347,2024-11-14T23:01:00,2722,tablet,direct,35
S00000619,C001070,2025-08-14T21:56:00,3014,tablet,email,26
S00000620,C000352,2024-03-18T17:08:00,582,mobile_ios,social,30
S00000621,C001166,2025-10-06T21:30:00,757,mobile_ios,social,32
S00000622,C000829,2025-10-29T18:50:00,1750,tablet,organic,30
S00000623,C000209,2025-02-05T15:07:00,391,mobile_android,direct,37
S00000624,C000735,2025-04-16T20:48:00,592,mobile_android,email,35
S00000625,C000758,2025-12-09T05:53:00,802,mobile_android,paid_search,39
S00000626,C001029,2024-02-26T00:53:00,3230,mobile_ios,social,5
S00000627,C000456,2025-03-28T08:09:00,1043,mobile_android,social,9
S00000628,C000585,2025-05-04T03:16:00,283,mobile_android,social,34
S00000629,C000380,2024-07-04T02:15:00,2297,desktop,direct,22
S00000630,C000172,2025-03-31T03:08:00,3218,desktop,email,2
S00000631,C000890,2025-04-12T16:06:00,2690,tablet,direct,13
S00000632,C000239,2024-08-02T03:19:00,3264,tablet,social,21
S00000633,C000499,2025-07-20T06:42:00,806,tablet,social,11
S00000634,C000714,2024-11-26T00:16:00,3518,mobile_ios,social,16
S00000635,C000497,2025-12-12T05:58:00,3354,desktop,organic,7
S00000636,C000328,2024-12-11T10:14:00,2874,tablet,email,21
S00000637,C001220,2024-03-11T09:58:00,2387,mobile_android,direct,29
S00000638,C000965,2024-02-13T07:56:00,405,tablet,organic,24
S00000639,C000877,2025-06-29T22:27:00,2986,mobile_ios,social,36
S00000640,C000401,2024-07-10T01:24:00,289,mobile_android,paid_search,22
S00000641,C000627,2025-01-14T13:15:00,3310,mobile_ios,email,31
S00000642,C001261,2025-06-06T17:35:00,2826,mobile_ios,email,33
S00000643,C000887,2024-08-28T14:18:00,2606,mobile_android,social,20
S00000644,C001186,2025-06-03T03:59:00,139,tablet,paid_search,9
S00000645,C000844,2025-04-04T06:35:00,2327,mobile_ios,organic,25
S00000646,C001453,2024-01-24T09:22:00,590,mobile_android,paid_search,40
S00000647,C001248,2024-05-23T02:36:00,381,mobile_ios,social,29
S00000648,C000537,2024-08-05T21:55:00,3132,mobile_android,organic,28
S00000649,C001233,2025-11-10T16:29:00,2232,mobile_ios,organic,37
S00000650,C001185,2024-07-31T17:09:00,1981,mobile_ios,organic,7
S00000651,C000283,2024-01-19T07:21:00,2110,mobile_ios,direct,40
S00000652,C001034,2024-07-15T20:03:00,3114,desktop,organic,24
S00000653,C000005,2025-11-13T23:07:00,1520,mobile_android,social,32
S00000654,C000872,2024-03-21T14:50:00,2303,desktop,email,33
S00000655,C000070,2024-08-31T01:18:00,1286,desktop,organic,21
S00000656,C001397,2025-12-14T09:13:00,3579,tablet,direct,2
S00000657,C000162,2025-12-18T06:50:00,500,mobile_android,paid_search,16
S00000658,C000852,2024-01-01T12:12:00,2036,mobile_android,paid_search,12
S00000659,C000209,2024-04-20T04:05:00,1424,mobile_android,direct,22
S00000660,C001268,2025-10-08T22:22:00,2663,mobile_ios,direct,6
S00000661,C001399,2025-04-30T20:19:00,3027,desktop,direct,25
S00000662,C001272,2025-11-04T01:36:00,2481,desktop,paid_search,25
S00000663,C000599,2024-03-08T16:43:00,2650,tablet,social,37
S00000664,C000263,2024-01-19T12:34:00,2365,mobile_android,direct,14
S00000665,C000814,2024-01-26T19:27:00,126,desktop,email,34
S00000666,C000027,2024-04-19T02:48:00,1408,mobile_ios,email,2
S00000667,C001278,2025-01-29T09:57:00,876,mobile_android,social,13
S00000668,C001341,2024-09-30T20:44:00,2033,mobile_ios,paid_search,4
S00000669,C000006,2025-08-20T14:07:00,151,desktop,social,13
S00000670,C000685,2024-07-25T21:31:00,3255,desktop,social,15
S00000671,C000366,2024-12-18T14:44:00,3066,mobile_ios,social,36
S00000672,C001119,2025-07-29T22:04:00,2834,desktop,social,39
S00000673,C001014,2024-02-14T09:02:00,1701,mobile_android,direct,22
S00000674,C000660,2024-12-30T03:19:00,2813,tablet,direct,14
S00000675,C000333,2024-10-16T01:04:00,3469,mobile_android,email,19
S00000676,C000204,2024-03-23T21:51:00,2332,mobile_ios,social,13
S00000677,C001160,2024-04-10T21:23:00,21,mobile_ios,direct,38
S00000678,C000150,2025-12-11T13:31:00,3350,tablet,email,29
S00000679,C001407,2024-01-28T21:18:00,3567,mobile_android,paid_search,5
S00000680,C001039,2024-12-06T23:05:00,2080,tablet,direct,3
S00000681,C000534,2025-12-12T06:27:00,2497,mobile_android,paid_search,38
S00000682,C000028,2024-02-03T17:34:00,2787,mobile_ios,social,35
S00000683,C001299,2024-11-28T16:31:00,2120,mobile_ios,direct,35
S00000684,C000092,2024-07-15T16:19:00,112,mobile_ios,email,31
S00000685,C000422,2024-03-25T05:14:00,226,mobile_android,direct,36
S00000686,C000838,2025-08-03T21:55:00,2832,mobile_android,direct,23
S00000687,C000420,2025-12-09T02:06:00,1886,mobile_android,direct,30
S00000688,C001128,2024-03-20T06:26:00,1064,desktop,direct,23
S00000689,C001415,2025-10-31T04:00:00,1136,desktop,social,4
S00000690,C000147,2025-07-20T03:26:00,1009,tablet,organic,32
S00000691,C000068,2024-01-03T01:16:00,1146,mobile_android,social,7
S00000692,C001482,2024-05-18T23:16:00,802,mobile_android,direct,7
S00000693,C000017,2025-08-19T09:42:00,2793,mobile_android,paid_search,21
S00000694,C000669,2024-09-11T23:53:00,2358,tablet,paid_search,21
S00000695,C000739,2025-03-17T02:40:00,1127,mobile_android,organic,10
S00000696,C001358,2025-12-09T19:15:00,2235,tablet,organic,5
S00000697,C000119,2025-09-18T06:30:00,2723,mobile_ios,organic,22
S00000698,C000298,2025-08-25T08:43:00,456,tablet,email,8
S00000699,C000226,2024-04-08T10:30:00,2124,mobile_ios,paid_search,17
S00000700,C001440,2024-02-08T20:26:00,1678,mobile_android,paid_search,27
S00000701,C000156,2024-05-14T04:12:00,1604,tablet,direct,20
S00000702,C001057,2024-03-31T23:59:00,3477,desktop,organic,5
S00000703,C000131,2024-06-17T07:04:00,913,desktop,organic,27
S00000704,C000931,2025-08-16T13:01:00,1396,mobile_android,email,30
S00000705,C000503,2024-07-10T07:33:00,2261,mobile_ios,email,33
S00000706,C000629,2024-04-11T10:00:00,1001,mobile_android,social,26
