order_id,customer_id,product_id,amount,order_date,channel,status
O0000369,C000032,P00124,376.31,2024-03-23T00:13:00,mobile_app,returned
O0000370,C001447,P00166,446.28,2025-08-30T09:41:00,marketplace,delivered
O0000371,C000422,P00036,489.84,2025-10-17T09:14:00,marketplace,delivered
O0000372,C000357,P00156,1225.23,2025-12-09T01:17:00,mobile_app,delivered
O0000373,C001253,P00022,222.67,2025-10-04T10:16:00,marketplace,delivered
O0000374,C000482,P00049,29.4,2024-04-30T18:05:00,store,shipped
O0000375,C001105,P00129,298.99,2024-08-12T15:50:00,store,delivered
O0000376,C000230,P00038,858.06,2025-12-02T16:11:00,mobile_app,delivered
O0000377,C000088,P00013,216.66,2025-10-22T12:25:00,mobile_app,delivered
O0000378,C000684,P00157,203.38,2025-04-09T01:28:00,web,returned
O0000379,C000360,P00040,182.1,2024-01-30T16:33:00,web,delivered
O0000380,C000481,P00184,1336.8,2025-03-31T20:13:00,store,delivered
O0000381,C001386,P00083,36.6,2024-08-23T03:45:00,mobile_app,delivered
O0000382,C000844,P00051,409.61,2025-01-19T07:31:00,marketplace,delivered
O0000383,C000111,P00111,742.02,2024-05-28T07:22:00,marketplace,delivered
O0000384,C000764,P00034,214.57,2025-04-13T06:37:00,store,delivered
O0000385,C000260,P00008,31.51,2025-12-09T19:24:00,store,delivered
O0000386,C000953,P00117,13.87,2025-03-04T05:50:00,mobile_app,shipped
O0000387,C001236,P00040,60.7,2025-10-15T20:52:00,mobile_app,delivered
O0000388,C001068,P00125,28.94,2024-08-09T20:11:00,marketplace,delivered
O0000389,C001495,P00109,319.08,2024-09-09T08:27:00,marketplace,delivered
O0000390,C001211,P00038,858.06,2025-08-10T00:10:00,web,delivered
O0000391,C000963,P00187,845.88,2025-05-31T01:08:00,marketplace,delivered
O0000392,C001426,P00025,335.73,2025-04-08T16:54:00,web,delivered
O0000393,C000025,P00177,204.62,2025-02-20T07:26:00,store,delivered
O0000394,C001326,P00023,419.35,2024-01-17T16:22:00,mobile_app,delivered
O0000395,C001168,P00191,705.08,2025-08-20T00:49:00,marketplace,delivered
O0000396,C001440,P00103,868.82,2024-07-08T12:38:00,web,shipped
O0000397,C000144,P00098,639.39,2025-12-08T11:21:00,web,delivered
O0000398,C000552,P00178,696.75,2025-09-19T18:30:00,mobile_app,delivered
O0000399,C000165,P00158,1256.04,2024-12-09T01:52:00,store,shipped
O0000400,C000227,P00098,639.39,2025-01-09T15:53:00,web,delivered
O0000401,C000358,P00165,1381.8,2025-07-26T02:17:00,mobile_app,delivered
O0000402,C000685,P00061,182.0,2025-07-06T03:52:00,mobile_app,delivered
O0000403,C000461,P00082,458.25,2024-12-27T09:07:00,marketplace,delivered
O0000404,C000129,P00095,743.5,2024-12-19T15:26:00,web,delivered
O0000405,C001089,P00173,853.36,2025-06-29T09:58:00,store,delivered
O0000406,C001419,P00016,239.42,2024-07-11T15:37:00,web,delivered
O0000407,C000366,P00073,432.99,2024-03-19T03:43:00,store,delivered
O0000408,C000303,P00127,197.91,2024-06-03T06:58:00,web,delivered
O0000409,C001397,P00138,144.94,2024-05-15T16:10:00,marketplace,delivered
O0000410,C001320,P00005,172.29,2024-10-25T06:27:00,web,shipped
O0000411,C000475,P00133,479.66,2025-10-22T11:27:00,store,delivered
O0000412,C000668,P00124,1128.93,2025-08-30T22:43:00,marketplace,delivered
O0000413,C001161,P00033,405.19,2024-11-09T05:51:00,mobile_app,delivered
O0000414,C000590,P00197,463.68,2024-02-18T05:03:00,store,delivered
O0000415,C000340,P00158,418.68,2024-06-13T18:16:00,mobile_app,cancelled
O0000416,C001450,P00177,204.62,2025-11-13T05:14:00,mobile_app,delivered
O0000417,C000648,P00147,363.16,2024-05-09T15:02:00,store,delivered
O0000418,C001151,P00181,55.81,2024-02-05T22:43:00,store,delivered
O0000419,C000918,P00138,144.94,2024-06-15T18:12:00,web,returned
O0000420,C000828,P00127,65.97,2024-05-28T15:38:00,mobile_app,delivered
O0000421,C001118,P00129,298.99,2024-12-05T22:05:00,marketplace,shipped
O0000422,C001174,P00170,352.3,2024-05-30T19:17:00,store,delivered
O0000423,C001498,P00122,658.98,2024-02-11T04:45:00,web,delivered
O0000424,C000822,P00158,418.68,2024-08-13T15:13:00,web,delivered
O0000425,C001245,P00164,1295.94,2024-07-18T19:54:00,mobile_app,delivered
O0000426,C000569,P00050,1347.09,2024-01-24T02:51:00,marketplace,delivered
O0000427,C000178,P00131,692.86,2025-02-07T06:38:00,store,delivered
O0000428,C001047,P00014,207.68,2025-11-13T12:19:00,mobile_app,delivered
O0000429,C000875,P00094,150.42,2025-01-30T12:43:00,store,delivered
O0000430,C000630,P00114,7.31,2025-07-28T02:59:00,marketplace,delivered
O0000431,C000851,P00113,434.74,2024-10-22T05:35:00,marketplace,delivered
O0000432,C001202,P00153,9.79,2024-03-29T04:54:00,store,delivered
O0000433,C001075,P00085,196.48,2024-03-08T20:09:00,web,delivered
O0000434,C001308,P00069,438.33,2025-02-28T05:58:00,marketplace,delivered
O0000435,C000280,P00051,409.61,2024-07-09T13:01:00,marketplace,delivered
O0000436,C000618,P00149,407.22,2024-11-07T16:51:00,marketplace,delivered
O0000437,C000005,P00039,918.0,2024-09-25T10:14:00,web,delivered
O0000438,C000589,P00106,493.66,2024-07-02T16:47:00,web,delivered
O0000439,C000567,P00126,109.54,2024-03-09T20:26:00,marketplace,delivered
O0000440,C000528,P00160,70.59,2025-12-03T16:14:00,store,delivered
O0000441,C001178,P00004,1101.99,2024-09-22T05:33:00,web,delivered
O0000442,C000944,P00177,204.62,2024-05-18T12:11:00,web,delivered
O0000443,C000859,P00162,402.12,2024-12-30T01:39:00,store,delivered
O0000444,C000157,P00131,346.43,2024-07-17T21:26:00,web,delivered
O0000445,C000342,P00139,103.33,2024-11-26T10:47:00,store,delivered
O0000446,C001409,P00092,1361.19,2024-04-08T18:14:00,store,shipped
O0000447,C000026,P00035,498.65,2025-06-14T09:36:00,marketplace,delivered
O0000448,C000333,P00026,1456.5,2024-08-11T05:16:00,mobile_app,shipped
O0000449,C001144,P00157,610.14,2025-12-07T17:56:00,web,delivered
O0000450,C000156,P00029,481.5,2024-05-14T00:35:00,store,delivered
O0000451,C000742,P00035,1495.95,2025-03-28T20:23:00,store,delivered
O0000452,C000623,P00007,305.62,2024-05-01T07:35:00,mobile_app,delivered
O0000453,C000629,P00032,474.79,2024-08-02T04:26:00,marketplace,delivered
O0000454,C000228,P00019,645.44,2024-01-20T16:31:00,web,delivered
O0000455,C000067,P00168,489.06,2025-06-09T20:14:00,marketplace,delivered
O0000456,C000518,P00011,52.48,2024-03-08T10:17:00,web,delivered
O0000457,C001232,P00052,143.77,2025-08-24T06:49:00,store,delivered
O0000458,C000298,P00191,352.54,2024-10-11T19:47:00,store,delivered
O0000459,C001025,P00199,992.82,2025-09-19T08:15:00,web,delivered
O0000460,C001184,P00195,231.24,2024-01-15T18:03:00,mobile_app,returned
O0000461,C000351,P00193,130.87,2025-07-04T00:08:00,mobile_app,returned
O0000462,C001449,P00121,1423.47,2025-01-10T23:49:00,mobile_app,delivered
O0000463,C000219,P00046,47.1,2024-12-29T12:57:00,mobile_app,delivered
O0000464,C000834,P00028,965.98,2024-11-17T04:13:00,web,delivered
O0000465,C001015,P00195,693.72,2025-01-04T09:50:00,web,delivered
O0000466,C001011,P00029,481.5,2025-01-29T09:40:00,store,delivered
O0000467,C000909,P00057,371.77,2025-07-21T13:54:00,marketplace,delivered
O0000468,C000142,P00121,474.49,2025-11-26T12:32:00,web,cancelled
O0000469,C001006,P00172,21.52,2024-04-17T13:31:00,web,delivered
O0000470,C000808,P00102,238.75,2025-12-12T20:09:00,mobile_app,delivered
O0000471,C000407,P00086,900.7,2024-07-24T20:18:00,web,delivered
O0000472,C000869,P00185,987.09,2025-05-26T09:30:00,store,delivered
O0000473,C001318,P00102,716.25,2024-12-30T16:14:00,marketplace,cancelled
O0000474,C001047,P00071,429.27,2024-05-30T15:31:00,web,delivered
O0000475,C001018,P00059,37.48,2025-10-05T04:35:00,web,delivered
O0000476,C000139,P00127,65.97,2025-11-25T00:54:00,marketplace,delivered
O0000477,C000669,P00039,1377.0,2024-11-06T21:13:00,web,delivered
O0000478,C001353,P00192,497.5,2025-06-16T16:48:00,mobile_app,delivered
O0000479,C001019,P00125,43.41,2025-05-31T08:55:00,store,shipped
O0000480,C001107,P00139,206.66,2024-01-19T01:04:00,web,delivered
O0000481,C000644,P00096,473.73,2025-03-29T15:41:00,web,delivered
O0000482,C001350,P00199,661.88,2024-11-06T05:36:00,marketplace,delivered
O0000483,C001465,P00099,401.94,2025-05-14T03:44:00,marketplace,delivered
O0000484,C001403,P00138,289.88,2025-08-08T16:02:00,mobile_app,delivered
O0000485,C000801,P00067,185.8,2025-05-21T20:10:00,store,delivered
O0000486,C000582,P00082,458.25,2024-03-03T00:57:00,web,delivered
O0000487,C000750,P00089,453.92,2025-08-20T00:55:00,marketplace,delivered
O0000488,C000706,P00091,174.87,2025-02-25T11:59:00,mobile_app,delivered
O0000489,C001327,P00079,340.21,2025-08-29T02:53:00,store,delivered
O0000490,C000347,P00005,172.29,2025-07-05T11:07:00,marketplace,delivered
O0000491,C000865,P00145,453.91,2025-06-11T14:22:00,web,delivered
O0000492,C001204,P00005,516.87,2024-11-20T12:53:00,marketplace,delivered
O0000493,C000200,P00125,14.47,2024-04-12T23:34:00,store,delivered
O0000494,C001366,P00086,450.35,2024-06-19T20:59:00,store,returned
O0000495,C000413,P00127,197.91,2025-10-12T02:34:00,mobile_app,delivered
O0000496,C000097,P00076,357.81,2025-08-10T13:43:00,web,delivered
O0000497,C001184,P00024,79.81,2025-08-29T11:29:00,web,delivered
O0000498,C001087,P00121,474.49,2025-03-13T07:09:00,web,delivered
O0000499,C000618,P00129,896.97,2024-11-03T14:46:00,store,delivered
O0000500,C000823,P00064,374.66,2025-10-01T17:35:00,mobile_app,shipped
O0000501,C001285,P00180,484.35,2025-06-12T06:22:00,marketplace,delivered
O0000502,C000957,P00068,526.2,2025-10-15T18:11:00,marketplace,returned
O0000503,C001488,P00160,70.59,2024-03-02T17:49:00,store,delivered
O0000504,C000492,P00038,858.06,2025-12-02T10:14:00,marketplace,delivered
O0000505,C000131,P00162,402.12,2024-07-27T14:04:00,store,delivered
O0000506,C000525,P00175,337.58,2025-09-07T08:03:00,mobile_app,delivered
O0000507,C000393,P00007,611.24,2024-09-08T10:35:00,marketplace,delivered
O0000508,C000893,P00108,246.35,2025-10-24T01:15:00,mobile_app,delivered
O0000509,C000059,P00066,374.28,2024-10-11T22:28:00,mobile_app,delivered
O0000510,C000086,P00184,445.6,2025-05-12T00:40:00,web,delivered
O0000511,C000610,P00016,239.42,2025-02-20T12:24:00,marketplace,returned
O0000512,C001483,P00035,1495.95,2024-08-29T03:49:00,web,delivered
O0000513,C001188,P00198,774.42,2025-06-21T08:35:00,web,delivered
O0000514,C000250,P00197,1391.04,2024-11-16T11:14:00,marketplace,shipped
O0000515,C000483,P00108,246.35,2024-08-11T04:55:00,mobile_app,delivered
O0000516,C000562,P00112,927.51,2025-02-22T08:40:00,web,delivered
O0000517,C000767,P00179,145.71,2024-04-25T10:48:00,marketplace,delivered
O0000518,C000504,P00071,858.54,2024-05-28T12:23:00,store,shipped
O0000519,C000043,P00165,460.6,2025-09-12T01:11:00,mobile_app,delivered
O0000520,C000787,P00079,340.21,2025-10-16T23:54:00,web,delivered
O0000521,C000484,P00113,434.74,2025-02-01T00:16:00,store,delivered
O0000522,C000482,P00076,715.62,2024-08-03T05:28:00,store,shipped
O0000523,C001319,P00104,209.49,2024-02-04T09:21:00,marketplace,delivered
O0000524,C000845,P00085,98.24,2025-03-08T03:25:00,store,delivered
O0000525,C000720,P00107,161.61,2025-09-08T18:41:00,marketplace,delivered
O0000526,C000106,P00164,863.96,2025-10-18T06:16:00,mobile_app,delivered
O0000527,C000409,P00160,211.77,2024-11-08T10:42:00,web,delivered
O0000528,C000511,P00132,579.69,2025-10-26T04:26:00,marketplace,delivered
O0000529,C000654,P00115,366.68,2025-05-04T04:33:00,mobile_app,delivered
O0000530,C000670,P00072,276.4,2024-07-22T02:52:00,store,delivered
O0000531,C000772,P00146,78.83,2024-08-17T00:42:00,mobile_app,returned
O0000532,C000947,P00050,449.03,2024-09-25T23:56:00,web,delivered
O0000533,C000878,P00153,9.79,2024-09-23T05:05:00,store,delivered
O0000534,C001161,P00030,903.74,2024-01-15T17:56:00,marketplace,shipped
O0000535,C001012,P00030,451.87,2024-08-17T06:56:00,store,delivered
O0000536,C001012,P00097,115.02,2024-05-13T14:43:00,mobile_app,cancelled
O0000537,C000579,P00186,369.7,2025-11-24T06:27:00,mobile_app,delivered
O0000538,C000298,P00007,305.62,2024-10-24T08:56:00,marketplace,returned
O0000539,C000757,P00149,271.48,2025-12-01T22:05:00,web,delivered
O0000540,C000272,P00082,152.75,2025-12-10T13:34:00,marketplace,delivered
O0000541,C001223,P00065,958.59,2024-03-15T03:15:00,web,delivered
O0000542,C000480,P00120,263.01,2024-12-28T20:41:00,web,delivered
O0000543,C001033,P00158,837.36,2025-01-25T10:19:00,store,delivered
O0000544,C001145,P00010,332.0,2025-08-17T06:07:00,mobile_app,delivered
O0000545,C000694,P00119,68.82,2024-05-15T03:03:00,marketplace,delivered
O0000546,C000239,P00080,588.64,2024-02-15T04:21:00,store,delivered
O0000547,C000880,P00072,138.2,2024-09-26T20:55:00,store,delivered
O0000548,C000337,P00080,882.96,2025-05-18T05:09:00,marketplace,delivered
O0000549,C000304,P00013,216.66,2024-08-23T06:15:00,marketplace,delivered
O0000550,C001445,P00119,137.64,2025-03-22T03:57:00,web,delivered
O0000551,C001452,P00143,691.32,2025-05-11T15:37:00,web,shipped
O0000552,C000303,P00031,64.54,2024-12-23T03:11:00,store,delivered
O0000553,C000344,P00191,1057.62,2025-06-04T09:18:00,mobile_app,delivered
O0000554,C000008,P00134,698.24,2025-08-07T06:09:00,web,delivered
O0000555,C001020,P00173,426.68,2024-04-06T11:13:00,store,delivered
O0000556,C001393,P00031,193.62,2025-02-07T12:45:00,web,shipped
O0000557,C000314,P00007,611.24,2024-03-24T15:42:00,marketplace,delivered
O0000558,C000551,P00152,370.58,2025-11-04T00:11:00,web,delivered
O0000559,C000927,P00083,36.6,2025-08-05T04:24:00,web,shipped
O0000560,C000579,P00082,458.25,2024-02-26T02:24:00,marketplace,delivered
O0000561,C000522,P00045,329.12,2024-09-02T13:36:00,web,shipped
O0000562,C000333,P00099,133.98,2025-02-16T09:43:00,web,delivered
O0000563,C000885,P00188,1079.25,2024-11-13T23:22:00,mobile_app,delivered
O0000564,C000196,P00094,300.84,2025-06-08T06:49:00,marketplace,shipped
O0000565,C000975,P00068,350.8,2025-07-30T20:29:00,web,delivered
O0000566,C000754,P00157,406.76,2024-07-09T14:49:00,web,delivered
O0000567,C000699,P00118,117.0,2025-11-23T07:39:00,marketplace,delivered
O0000568,C001325,P00134,698.24,2024-03-26T09:55:00,marketplace,delivered
O0000569,C000978,P00076,357.81,2024-06-01T04:21:00,mobile_app,delivered
O0000570,C000605,P00145,453.91,2024-02-18T18:48:00,web,delivered
O0000571,C001045,P00108,492.7,2025-02-26T03:13:00,store,delivered
O0000572,C001199,P00020,188.66,2025-05-30T00:33:00,marketplace,delivered
O0000573,C000373,P00100,852.7,2024-02-16T02:50:00,store,delivered
O0000574,C001482,P00116,1138.92,2025-11-17T15:21:00,store,delivered
O0000575,C000383,P00054,461.22,2024-07-08T02:40:00,store,shipped
O0000576,C000217,P00111,247.34,2025-07-01T00:36:00,marketplace,delivered
O0000577,C000351,P00167,658.42,2025-05-03T15:42:00,marketplace,delivered
O0000578,C001263,P00092,907.46,2025-12-08T22:59:00,store,delivered
O0000579,C000276,P00003,89.2,2024-07-14T03:49:00,mobile_app,shipped
O0000580,C000428,P00123,498.09,2025-10-26T04:57:00,marketplace,shipped
O0000581,C001103,P00048,48.4,2024-03-29T10:16:00,mobile_app,delivered
O0000582,C000044,P00029,481.5,2024-06-19T05:12:00,marketplace,delivered
O0000583,C000920,P00149,135.74,2024-09-05T06:52:00,marketplace,delivered
O0000584,C000016,P00026,971.0,2025-10-07T14:44:00,marketplace,delivered
O0000585,C001220,P00187,422.94,2025-07-21T09:55:00,marketplace,delivered
O0000586,C001051,P00151,366.62,2025-09-18T23:09:00,mobile_app,delivered
O0000587,C001081,P00004,367.33,2025-03-08T19:40:00,web,delivered
O0000588,C001327,P00106,987.32,2025-04-29T03:59:00,store,delivered
O0000589,C000893,P00005,172.29,2024-06-14T09:49:00,marketplace,delivered
O0000590,C000475,P00129,298.99,2024-08-12T20:03:00,marketplace,delivered
O0000591,C000600,P00185,329.03,2025-02-03T14:13:00,marketplace,delivered
O0000592,C000331,P00159,326.18,2024-07-31T09:38:00,marketplace,delivered
O0000593,C000408,P00040,60.7,2025-09-12T16:47:00,marketplace,returned
O0000594,C001011,P00077,1344.78,2024-08-28T07:08:00,web,cancelled
O0000595,C000734,P00066,124.76,2024-12-31T23:06:00,mobile_app,shipped
O0000596,C001031,P00008,63.02,2024-03-06T11:31:00,web,delivered
O0000597,C000247,P00143,345.66,2024-08-17T16:36:00,store,delivered
O0000598,C000095,P00197,463.68,2025-07-24T09:07:00,web,delivered
O0000599,C000896,P00117,41.61,2024-04-23T03:36:00,web,shipped
O0000600,C000085,P00129,298.99,2024-04-17T05:42:00,mobile_app,returned
O0000601,C000321,P00186,554.55,2024-10-26T15:04:00,marketplace,delivered
O0000602,C000203,P00039,459.0,2025-10-24T12:24:00,mobile_app,delivered
O0000603,C000413,P00112,309.17,2025-03-01T00:13:00,marketplace,delivered
O0000604,C001034,P00043,393.94,2024-03-28T09:04:00,marketplace,delivered
O0000605,C001361,P00062,257.0,2024-06-04T18:04:00,mobile_app,delivered
O0000606,C000878,P00105,1488.63,2025-02-23T15:39:00,store,returned
O0000607,C000906,P00037,197.11,2024-01-11T17:39:00,web,delivered
O0000608,C000822,P00197,463.68,2024-06-17T14:48:00,marketplace,delivered
O0000609,C001352,P00164,431.98,2024-06-03T19:36:00,store,delivered
O0000610,C001394,P00179,48.57,2025-07-20T10:23:00,store,delivered
O0000611,C000572,P00135,426.66,2025-09-17T05:00:00,marketplace,delivered
O0000612,C001114,P00159,652.36,2025-09-25T22:15:00,store,shipped
O0000613,C001328,P00103,434.41,2024-07-21T10:17:00,web,delivered
O0000614,C000798,P00185,987.09,2024-05-09T17:45:00,store,delivered
O0000615,C001047,P00141,353.2,2024-11-15T17:47:00,mobile_app,delivered
O0000616,C001105,P00151,183.31,2024-09-21T08:14:00,marketplace,cancelled
O0000617,C000226,P00187,422.94,2024-03-02T12:43:00,store,delivered
O0000618,C001333,P00031,193.62,2025-04-04T10:10:00,web,delivered
O0000619,C000483,P00190,521.91,2025-08-18T19:18:00,mobile_app,delivered
O0000620,C000582,P00170,176.15,2025-08-09T22:57:00,marketplace,delivered
O0000621,C000507,P00026,1456.5,2024-12-01T17:37:00,mobile_app,shipped
O0000622,C000739,P00116,759.28,2024-04-10T05:00:00,marketplace,delivered
O0000623,C000127,P00108,246.35,2024-05-13T16:15:00,marketplace,delivered
O0000624,C001386,P00134,1047.36,2025-02-16T20:04:00,marketplace,shipped
O0000625,C001196,P00127,131.94,2025-10-13T14:27:00,marketplace,delivered
O0000626,C000853,P00041,285.46,2024-05-27T17:15:00,marketplace,delivered
O0000627,C000264,P00180,161.45,2025-06-09T18:03:00,mobile_app,delivered
O0000628,C000066,P00191,352.54,2024-06-09T19:04:00,web,delivered
O0000629,C000836,P00028,1448.97,2024-05-03T12:36:00,store,delivered
O0000630,C000313,P00030,451.87,2025-01-15T10:24:00,store,delivered
O0000631,C000057,P00036,326.56,2024-05-25T20:07:00,web,returned
O0000632,C000624,P00072,276.4,2024-08-08T06:14:00,web,delivered
O0000633,C000714,P00017,787.02,2024-02-15T14:15:00,store,delivered
O0000634,C000691,P00096,473.73,2025-05-01T20:40:00,mobile_app,delivered
O0000635,C000943,P00194,129.54,2025-04-05T22:46:00,mobile_app,shipped
O0000636,C000666,P00022,668.01,2025-10-01T22:40:00,marketplace,delivered
O0000637,C000809,P00086,900.7,2025-07-07T01:33:00,store,delivered
O0000638,C000339,P00181,55.81,2024-01-26T19:31:00,web,delivered
O0000639,C000174,P00049,88.2,2025-09-25T18:29:00,web,returned
O0000640,C001068,P00048,24.2,2025-05-02T17:09:00,web,delivered
O0000641,C001089,P00046,23.55,2024-01-20T09:23:00,mobile_app,shipped
O0000642,C001186,P00113,652.11,2024-03-27T18:12:00,store,delivered
O0000643,C000092,P00125,28.94,2024-01-24T11:36:00,mobile_app,delivered
O0000644,C001081,P00081,282.92,2025-01-26T08:46:00,web,cancelled
O0000645,C001109,P00043,393.94,2024-10-19T04:54:00,store,delivered
O0000646,C000315,P00078,129.74,2025-02-21T23:09:00,web,delivered
O0000647,C000666,P00046,23.55,2024-01-28T01:59:00,marketplace,delivered
O0000648,C000291,P00105,992.42,2024-11-27T08:48:00,web,delivered
O0000649,C000490,P00192,248.75,2025-09-03T20:00:00,marketplace,delivered
O0000650,C001033,P00098,213.13,2024-04-27T09:11:00,store,delivered
O0000651,C000833,P00016,478.84,2025-05-10T00:59:00,mobile_app,returned
O0000652,C000038,P00068,175.4,2025-07-21T20:00:00,mobile_app,delivered
O0000653,C001334,P00032,949.58,2024-11-07T19:23:00,marketplace,delivered
