order_id,shipment_id,placed_at,customer_ref,quantity,priority
ORD0000373,SH0001739,2025-11-20T00:00:00,CUST02911,66,freight
ORD0000374,SH0000769,2024-10-03T00:00:00,CUST06719,25,standard
ORD0000375,SH0003301,2024-11-03T00:00:00,CUST08476,69,freight
ORD0000376,SH0000942,2024-08-31T00:00:00,CUST04216,27,expedited
ORD0000377,SH0001519,2024-04-14T00:00:00,CUST08631,49,expedited
ORD0000378,SH0003696,2025-09-18T00:00:00,CUST04168,94,standard
ORD0000379,SH0002079,2025-03-21T00:00:00,CUST05930,37,standard
ORD0000380,SH0001164,2024-09-12T00:00:00,CUST09208,23,expedited
ORD0000381,SH0003865,2025-09-27T00:00:00,CUST02188,71,expedited
ORD0000382,SH0001407,2024-01-22T00:00:00,CUST07368,35,standard
ORD0000383,SH0001392,2024-01-23T00:00:00,CUST09463,45,standard
ORD0000384,SH0003989,2025-07-26T00:00:00,CUST08569,80,expedited
ORD0000385,SH0002493,2024-10-05T00:00:00,CUST07857,81,standard
ORD0000386,SH0001018,2025-08-05T00:00:00,CUST06994,78,expedited
ORD0000387,SH0001160,2024-11-30T00:00:00,CUST03432,42,freight
ORD0000388,SH0000393,2025-04-26T00:00:00,CUST06633,43,standard
ORD0000389,SH0001059,2025-04-13T00:00:00,CUST02041,71,freight
ORD0000390,SH0000824,2024-01-05T00:00:00,CUST00616,98,freight
ORD0000391,SH0003269,2025-08-25T00:00:00,CUST05574,36,standard
ORD0000392,SH0002254,2025-06-04T00:00:00,CUST07460,28,expedited
ORD0000393,SH0001166,2025-09-17T00:00:00,CUST06585,86,expedited
ORD0000394,SH0002114,2025-03-20T00:00:00,CUST07040,58,freight
ORD0000395,SH0002207,2025-09-17T00:00:00,CUST09492,34,expedited
ORD0000396,SH0000067,2025-02-22T00:00:00,CUST01744,59,freight
ORD0000397,SH0003495,2025-10-19T00:00:00,CUST00364,56,freight
ORD0000398,SH0000210,2024-03-28T00:00:00,CUST04273,80,expedited
ORD0000399,SH0003719,2024-03-25T00:00:00,CUST01323,4,standard
ORD0000400,SH0003270,2025-06-20T00:00:00,CUST04271,92,expedited
ORD0000401,SH0000420,2024-12-10T00:00:00,CUST06425,62,expedited
ORD0000402,SH0001715,2025-03-18T00:00:00,CUST05337,1,freight
ORD0000403,SH0001387,2024-03-19T00:00:00,CUST08893,94,freight
ORD0000404,SH0001730,2024-01-21T00:00:00,CUST01571,50,expedited
ORD0000405,SH0002712,2024-10-26T00:00:00,CUST04272,73,freight
ORD0000406,SH0002797,2024-07-04T00:00:00,CUST03349,37,freight
ORD0000407,SH0000849,2025-01-11T00:00:00,CUST07126,74,freight
ORD0000408,SH0001342,2024-01-20T00:00:00,CUST04558,42,standard
ORD0000409,SH0002644,2024-12-09T00:00:00,CUST06700,53,freight
ORD0000410,SH0002361,2024-08-22T00:00:00,CUST07937,44,expedited
ORD0000411,SH0000186,2024-05-18T00:00:00,CUST04330,23,freight
ORD0000412,SH0001780,2024-03-14T00:00:00,CUST07727,90,freight
ORD0000413,SH0002407,2024-06-20T00:00:00,CUST05425,58,standard
ORD0000414,SH0001231,2024-02-04T00:00:00,CUST02130,43,standard
ORD0000415,SH0003531,2025-11-29T00:00:00,CUST03943,69,expedited
ORD0000416,SH0003568,2025-05-17T00:00:00,CUST07009,96,standard
ORD0000417,SH0003094,2025-01-20T00:00:00,CUST04929,66,standard
ORD0000418,SH0002577,2025-02-25T00:00:00,CUST04085,67,freight
ORD0000419,SH0001177,2025-08-09T00:00:00,CUST04005,98,freight
ORD0000420,SH0001667,2025-07-26T00:00:00,CUST00848,86,expedited
ORD0000421,SH0000802,2024-11-26T00:00:00,CUST08391,45,standard
ORD0000422,SH0000077,2024-03-27T00:00:00,CUST00356,99,standard
ORD0000423,SH0003482,2024-05-24T00:00:00,CUST07197,71,freight
ORD0000424,SH0001545,2025-09-07T00:00:00,CUST05463,11,freight
ORD0000425,SH0002656,2024-08-01T00:00:00,CUST00025,98,expedited
ORD0000426,SH0002632,2025-05-30T00:00:00,CUST06043,19,freight
ORD0000427,SH0002005,2025-04-15T00:00:00,CUST05738,68,expedited
ORD0000428,SH0003108,2025-05-01T00:00:00,CUST00799,28,expedited
ORD0000429,SH0001341,2025-02-28T00:00:00,CUST02403,7,standard
ORD0000430,SH0003061,2025-03-08T00:00:00,CUST03532,33,expedited
ORD0000431,SH0002785,2024-10-15T00:00:00,CUST03461,81,freight
ORD0000432,SH0001057,2025-02-16T00:00:00,CUST08334,100,freight
ORD0000433,SH0001546,2024-09-07T00:00:00,CUST03811,14,freight
ORD0000434,SH0000294,2025-11-21T00:00:00,CUST02466,26,standard
ORD0000435,SH0001518,2025-03-26T00:00:00,CUST06908,12,expedited
ORD0000436,SH0002924,2024-02-18T00:00:00,CUST07348,29,standard
ORD0000437,SH0003628,2025-04-02T00:00:00,CUST04939,36,expedited
ORD0000438,SH0001888,2025-04-17T00:00:00,CUST07012,23,freight
ORD0000439,SH0001693,2024-05-19T00:00:00,CUST06359,32,expedited
ORD0000440,SH0001820,2025-07-05T00:00:00,CUST05130,90,standard
ORD0000441,SH0002086,2025-09-20T00:00:00,CUST09081,78,expedited
ORD0000442,SH0003332,2025-05-22T00:00:00,CUST04341,64,expedited
ORD0000443,SH0002511,2024-10-06T00:00:00,CUST04699,84,standard
ORD0000444,SH0003854,2024-10-19T00:00:00,CUST08231,92,expedited
ORD0000445,SH0000566,2025-08-24T00:00:00,CUST05802,25,expedited
ORD0000446,SH0003071,2025-04-15T00:00:00,CUST04157,4,standard
ORD0000447,SH0001950,2025-02-02T00:00:00,CUST07630,54,freight
ORD0000448,SH0001946,2024-10-15T00:00:00,CUST00409,34,standard
ORD0000449,SH0000092,2025-05-06T00:00:00,CUST06901,60,expedited
ORD0000450,SH0000329,2024-11-11T00:00:00,CUST09777,57,expedited
ORD0000451,SH0000818,2024-11-01T00:00:00,CUST01446,10,expedited
ORD0000452,SH0003089,2025-04-27T00:00:00,CUST03402,84,standard
ORD0000453,SH0000243,2025-09-28T00:00:00,CUST09639,8,standard
ORD0000454,SH0002635,2024-02-17T00:00:00,CUST09354,36,freight
ORD0000455,SH0000137,2025-02-22T00:00:00,CUST06104,51,expedited
ORD0000456,SH0002973,2025-06-02T00:00:00,CUST02457,31,freight
ORD0000457,SH0001189,2024-09-26T00:00:00,CUST05626,32,freight
ORD0000458,SH0003926,2024-12-07T00:00:00,CUST06924,47,standard
ORD0000459,SH0001400,2024-07-03T00:00:00,CUST03281,87,standard
ORD0000460,SH0003856,2025-02-25T00:00:00,CUST07042,5,freight
ORD0000461,SH0002799,2025-11-18T00:00:00,CUST00220,5,expedited
ORD0000462,SH0001910,2024-01-30T00:00:00,CUST09349,95,standard
ORD0000463,SH0000287,2024-03-02T00:00:00,CUST04022,40,freight
ORD0000464,SH0003086,2025-11-12T00:00:00,CUST05925,54,standard
ORD0000465,SH0000322,2025-09-06T00:00:00,CUST09795,65,freight
ORD0000466,SH0002423,2025-02-12T00:00:00,CUST05150,11,standard
ORD0000467,SH0002243,2024-04-14T00:00:00,CUST05214,65,standard
ORD0000468,SH0003067,2025-04-03T00:00:00,CUST04533,52,expedited
ORD0000469,SH0000313,2024-11-15T00:00:00,CUST05020,61,expedited
ORD0000470,SH0001741,2024-04-05T00:00:00,CUST08367,83,freight
ORD0000471,SH0001672,2025-06-07T00:00:00,CUST07976,86,standard
ORD0000472,SH0001149,2025-04-17T00:00:00,CUST09560,53,expedited
ORD0000473,SH0002749,2025-10-28T00:00:00,CUST06281,71,standard
ORD0000474,SH0002900,2025-09-20T00:00:00,CUST00259,95,expedited
ORD0000475,SH0002916,2024-05-16T00:00:00,CUST06043,52,expedited
ORD0000476,SH0002459,2025-08-23T00:00:00,CUST06142,3,freight
ORD0000477,SH0002629,2025-09-25T00:00:00,CUST01110,36,freight
ORD0000478,SH0000672,2025-12-19T00:00:00,CUST03812,89,standard
ORD0000479,SH0000014,2024-07-03T00:00:00,CUST09408,91,standard
ORD0000480,SH0002033,2025-03-08T00:00:00,CUST04682,3,expedited
ORD0000481,SH0001139,2025-05-07T00:00:00,CUST03964,80,freight
ORD0000482,SH0001729,2024-06-27T00:00:00,CUST02548,9,expedited
ORD0000483,SH0000224,2024-12-29T00:00:00,CUST01101,28,standard
ORD0000484,SH0002178,2025-02-01T00:00:00,CUST06161,5,expedited
ORD0000485,SH0001984,2024-11-10T00:00:00,CUST07390,32,standard
ORD0000486,SH0002260,2025-08-27T00:00:00,CUST01479,33,expedited
ORD0000487,SH0003003,2025-05-27T00:00:00,CUST05563,22,expedited
ORD0000488,SH0001864,2024-11-02T00:00:00,CUST04955,17,standard
ORD0000489,SH0000769,2024-12-01T00:00:00,CUST09923,34,expedited
ORD0000490,SH0000422,2024-01-18T00:00:00,CUST02727,93,standard
ORD0000491,SH0003207,2025-05-31T00:00:00,CUST07878,83,standard
ORD0000492,SH0003433,2024-12-31T00:00:00,CUST01344,69,freight
ORD0000493,SH0002793,2025-12-17T00:00:00,CUST06656,53,expedited
ORD0000494,SH0003791,2025-05-23T00:00:00,CUST07849,39,standard
ORD0000495,SH0000834,2024-04-02T00:00:00,CUST03335,47,standard
ORD0000496,SH0002070,2025-11-21T00:00:00,CUST03078,2,standard
ORD0000497,SH0001455,2025-06-10T00:00:00,CUST06125,26,expedited
ORD0000498,SH0003689,2025-03-04T00:00:00,CUST05214,69,standard
ORD0000499,SH0001430,2024-08-03T00:00:00,CUST08638,100,freight
ORD0000500,SH0001493,2025-10-15T00:00:00,CUST02749,89,standard
ORD0000501,SH0002002,2025-07-17T00:00:00,CUST09868,42,expedited
ORD0000502,SH0003591,2025-09-29T00:00:00,CUST00948,74,freight
ORD0000503,SH0001243,2025-11-24T00:00:00,CUST01244,22,freight
ORD0000504,SH0001536,2024-12-04T00:00:00,CUST05914,67,standard
ORD0000505,SH0001543,2025-04-16T00:00:00,CUST05655,98,freight
ORD0000506,SH0000728,2024-08-08T00:00:00,CUST08815,27,standard
ORD0000507,SH0002406,2024-08-13T00:00:00,CUST05096,69,freight
ORD0000508,SH0000375,2025-07-14T00:00:00,CUST00672,94,standard
ORD0000509,SH0000803,2025-06-29T00:00:00,CUST01065,34,expedited
ORD0000510,SH0000774,2024-09-22T00:00:00,CUST02082,91,freight
ORD0000511,SH0003344,2024-06-26T00:00:00,CUST05107,21,standard
ORD0000512,SH0002822,2025-09-14T00:00:00,CUST06061,74,expedited
ORD0000513,SH0003049,2024-09-04T00:00:00,CUST00852,76,freight
ORD0000514,SH0003783,2024-04-14T00:00:00,CUST02840,9,freight
ORD0000515,SH0001287,2024-06-07T00:00:00,CUST07736,25,expedited
ORD0000516,SH0000371,2024-03-30T00:00:00,CUST04845,93,expedited
ORD0000517,SH0000360,2024-07-20T00:00:00,CUST04087,11,expedited
ORD0000518,SH0003615,2025-10-18T00:00:00,CUST05838,47,standard
ORD0000519,SH0003477,2024-02-25T00:00:00,CUST01028,42,standard
ORD0000520,SH0000159,2024-07-13T00:00:00,CUST00964,40,expedited
ORD0000521,SH0000042,2025-04-05T00:00:00,CUST07224,69,standard
ORD0000522,SH0002751,2024-04-12T00:00:00,CUST00777,79,freight
ORD0000523,SH0001668,2025-01-04T00:00:00,CUST08995,39,freight
ORD0000524,SH0003145,2024-11-16T00:00:00,CUST05239,59,expedited
ORD0000525,SH0003036,2025-03-18T00:00:00,CUST03889,96,expedited
ORD0000526,SH0001333,2024-11-06T00:00:00,CUST01960,72,freight
ORD0000527,SH0003988,2024-07-07T00:00:00,CUST09791,76,standard
ORD0000528,SH0000579,2025-02-20T00:00:00,CUST09796,35,expedited
ORD0000529,SH0000625,2024-02-26T00:00:00,CUST06831,40,freight
ORD0000530,SH0000336,2025-09-24T00:00:00,CUST01687,3,expedited
ORD0000531,SH0003980,2024-04-17T00:00:00,CUST06265,83,expedited
ORD0000532,SH0002826,2025-09-22T00:00:00,CUST01528,3,standard
ORD0000533,SH0003666,2025-12-20T00:00:00,CUST08625,82,standard
ORD0000534,SH0000655,2025-11-11T00:00:00,CUST04096,18,freight
ORD0000535,SH0000505,2025-02-18T00:00:00,CUST08774,19,expedited
ORD0000536,SH0003376,2025-05-30T00:00:00,CUST02063,20,freight
ORD0000537,SH0000342,2025-10-10T00:00:00,CUST08179,46,freight
ORD0000538,SH0001647,2024-06-23T00:00:00,CUST06242,80,freight
ORD0000539,SH0003191,2025-01-25T00:00:00,CUST02392,4,freight
ORD0000540,SH0000792,2025-10-08T00:00:00,CUST04439,64,freight
ORD0000541,SH0003275,2024-03-29T00:00:00,CUST00063,2,expedited
ORD0000542,SH0002329,2024-08-23T00:00:00,CUST02279,85,freight
ORD0000543,SH0002594,2025-10-10T00:00:00,CUST05762,64,standard
ORD0000544,SH0003113,2024-05-15T00:00:00,CUST09031,81,expedited
ORD0000545,SH0000201,2025-12-21T00:00:00,CUST03297,21,standard
ORD0000546,SH0000124,2024-02-17T00:00:00,CUST07590,35,freight
ORD0000547,SH0001391,2025-09-22T00:00:00,CUST08082,95,standard
ORD0000548,SH0001040,2024-07-14T00:00:00,CUST09117,60,standard
ORD0000549,SH0000592,2025-09-16T00:00:00,CUST05728,12,expedited
ORD0000550,SH0001370,2024-07-09T00:00:00,CUST00732,43,freight
ORD0000551,SH0002096,2025-10-19T00:00:00,CUST00377,91,standard
ORD0000552,SH0003741,2025-10-08T00:00:00,CUST08454,52,standard
ORD0000553,SH0003301,2025-01-24T00:00:00,CUST00719,37,freight
ORD0000554,SH0000117,2024-06-26T00:00:00,CUST02980,34,standard
ORD0000555,SH0001714,2025-01-02T00:00:00,CUST04922,62,expedited
ORD0000556,SH0001847,2025-02-12T00:00:00,CUST09944,44,standard
ORD0000557,SH0002940,2025-08-16T00:00:00,CUST00381,33,standard
ORD0000558,SH0002599,2025-05-29T00:00:00,CUST09575,65,expedited
ORD0000559,SH0001784,2025-02-05T00:00:00,CUST04253,27,standard
ORD0000560,SH0000384,2025-02-02T00:00:00,CUST05394,81,expedited
ORD0000561,SH0001767,2024-05-17T00:00:00,CUST03613,66,freight
ORD0000562,SH0002015,2025-06-27T00:00:00,CUST08333,66,expedited
ORD0000563,SH0002981,2025-01-25T00:00:00,CUST05694,55,freight
ORD0000564,SH0003732,2025-09-20T00:00:00,CUST03893,10,standard
ORD0000565,SH0001594,2025-11-05T00:00:00,CUST00859,54,freight
ORD0000566,SH0000524,2024-05-21T00:00:00,CUST09692,3,standard
ORD0000567,SH0000400,2024-07-17T00:00:00,CUST09109,49,standard
ORD0000568,SH0003776,2024-10-13T00:00:00,CUST07896,76,expedited
ORD0000569,SH0002725,2025-04-02T00:00:00,CUST01304,97,freight
ORD0000570,SH0002520,2024-01-16T00:00:00,CUST03511,66,standard
ORD0000571,SH0000849,2024-12-03T00:00:00,CUST01986,98,freight
ORD0000572,SH0002991,2024-09-19T00:00:00,CUST08536,76,expedited
ORD0000573,SH0002989,2024-09-08T00:00:00,CUST09176,22,freight
ORD0000574,SH0002332,2024-10-23T00:00:00,CUST05046,10,freight
ORD0000575,SH0002913,2024-05-04T00:00:00,CUST04253,59,freight
ORD0000576,SH0002994,2024-02-18T00:00:00,CUST05925,30,expedited
ORD0000577,SH0001804,2024-05-11T00:00:00,CUST09188,31,freight
ORD0000578,SH0001468,2024-04-05T00:00:00,CUST06698,61,standard
ORD0000579,SH0002619,2024-02-27T00:00:00,CUST09247,43,freight
ORD0000580,SH0000905,2024-05-09T00:00:00,CUST06452,64,standard
ORD0000581,SH0003308,2025-07-23T00:00:00,CUST04191,66,freight
ORD0000582,SH0001654,2025-10-03T00:00:00,CUST08662,96,expedited
ORD0000583,SH0003418,2024-12-05T00:00:00,CUST06225,89,freight
ORD0000584,SH0000611,2025-08-30T00:00:00,CUST02732,48,freight
ORD0000585,SH0003847,2025-11-09T00:00:00,CUST08762,85,standard
ORD0000586,SH0003574,2024-06-11T00:00:00,CUST08610,22,freight
ORD0000587,SH0002197,2024-01-02T00:00:00,CUST01815,68,standard
ORD0000588,SH0000631,2024-09-08T00:00:00,CUST06119,27,standard
ORD0000589,SH0001789,2025-06-06T00:00:00,CUST08425,44,expedited
ORD0000590,SH0002192,2024-11-01T00:00:00,CUST06920,63,expedited
ORD0000591,SH0002617,2025-05-22T00:00:00,CUST08231,3,freight
ORD0000592,SH0003887,2025-02-12T00:00:00,CUST04563,42,freight
ORD0000593,SH0000896,2025-05-06T00:00:00,CUST04404,94,expedited
ORD0000594,SH0002353,2024-11-29T00:00:00,CUST09418,61,expedited
ORD0000595,SH0000600,2024-03-22T00:00:00,CUST03785,46,freight
ORD0000596,SH0000821,2024-03-24T00:00:00,CUST07824,42,expedited
ORD0000597,SH0002800,2024-12-03T00:00:00,CUST09825,81,standard
ORD0000598,SH0003783,2025-05-30T00:00:00,CUST08004,36,freight
ORD0000599,SH0002902,2025-04-13T00:00:00,CUST04529,12,freight
ORD0000600,SH0000263,2025-10-13T00:00:00,CUST04769,68,expedited
ORD0000601,SH0002801,2024-06-09T00:00:00,CUST07021,57,expedited
ORD0000602,SH0003115,2024-05-03T00:00:00,CUST01930,79,freight
ORD0000603,SH0002019,2025-03-10T00:00:00,CUST04213,43,standard
ORD0000604,SH0001098,2025-09-19T00:00:00,CUST06656,46,expedited
ORD0000605,SH0000294,2025-01-01T00:00:00,CUST07140,40,standard
ORD0000606,SH0002504,2025-02-16T00:00:00,CUST07218,68,freight
ORD0000607,SH0001748,2024-08-31T00:00:00,CUST00130,7,freight
ORD0000608,SH0003913,2024-07-30T00:00:00,CUST05750,95,freight
ORD0000609,SH0003351,2024-07-07T00:00:00,CUST00999,15,expedited
ORD0000610,SH0003212,2024-07-15T00:00:00,CUST00616,11,freight
ORD0000611,SH0001340,2025-08-12T00:00:00,CUST07788,84,freight
ORD0000612,SH0000635,2024-06-25T00:00:00,CUST04600,19,standard
ORD0000613,SH0002147,2024-10-14T00:00:00,CUST08871,96,standard
ORD0000614,SH0001250,2025-11-09T00:00:00,CUST09833,22,expedited
ORD0000615,SH0001562,2025-02-24T00:00:00,CUST09065,7,freight
ORD0000616,SH0002574,2025-06-16T00:00:00,CUST04162,56,freight
ORD0000617,SH0002843,2024-02-20T00:00:00,CUST01356,82,freight
ORD0000618,SH0003976,2024-02-04T00:00:00,CUST04498,2,standard
ORD0000619,SH0000805,2024-11-03T00:00:00,CUST09069,1,standard
ORD0000620,SH0003434,2024-12-07T00:00:00,CUST03590,57,freight
ORD0000621,SH0000991,2025-01-18T00:00:00,CUST08634,52,expedited
ORD0000622,SH0003059,2025-05-12T00:00:00,CUST01709,45,expedited
ORD0000623,SH0001069,2024-10-06T00:00:00,CUST06829,3,expedited
ORD0000624,SH0001003,2025-08-22T00:00:00,CUST02527,51,standard
ORD0000625,SH0002519,2025-03-23T00:00:00,CUST07938,35,freight
ORD0000626,SH0003377,2025-02-16T00:00:00,CUST02257,64,standard
ORD0000627,SH0000196,2025-10-06T00:00:00,CUST05451,96,standard
ORD0000628,SH0001618,2025-12-14T00:00:00,CUST04897,80,freight
ORD0000629,SH0000257,2024-04-19T00:00:00,CUST09818,89,standard
ORD0000630,SH0002910,2025-06-27T00:00:00,CUST05718,53,expedited
ORD0000631,SH0003026,2025-10-03T00:00:00,CUST02515,65,expedited
ORD0000632,SH0003022,2024-02-13T00:00:00,CUST02796,11,expedited
ORD0000633,SH0003972,2024-11-24T00:00:00,CUST03563,72,standard
ORD0000634,SH0003526,2024-01-21T00:00:00,CUST08144,59,expedited
ORD0000635,SH0003582,2024-11-23T00:00:00,CUST08995,18,standard
ORD0000636,SH0003744,2024-06-11T00:00:00,CUST06328,24,expedited
ORD0000637,SH0001064,2024-08-10T00:00:00,CUST09950,48,expedited
ORD0000638,SH0001956,2025-10-18T00:00:00,CUST08388,35,expedited
ORD0000639,SH0003065,2025-02-08T00:00:00,CUST00041,58,freight
ORD0000640,SH0002496,2024-01-23T00:00:00,CUST07872,44,standard
ORD0000641,SH0002729,2025-07-30T00:00:00,CUST09330,13,freight
ORD0000642,SH0002067,2024-03-07T00:00:00,CUST07472,62,expedited
ORD0000643,SH0001516,2024-03-11T00:00:00,CUST02509,74,freight
ORD0000644,SH0002818,2024-10-10T00:00:00,CUST04897,13,expedited
ORD0000645,SH0002474,2024-06-18T00:00:00,CUST05555,27,freight
ORD0000646,SH0000410,2025-03-15T00:00:00,CUST04515,80,freight
ORD0000647,SH0000728,2025-06-16T00:00:00,CUST04006,67,freight
ORD0000648,SH0001377,2025-11-09T00:00:00,CUST09344,61,expedited
ORD0000649,SH0001802,2025-03-31T00:00:00,CUST07116,45,expedited
ORD0000650,SH0003195,2024-11-22T00:00:00,CUST09541,5,expedited
ORD0000651,SH0000076,2025-01-05T00:00:00,CUST05343,39,freight
ORD0000652,SH0002509,2024-09-26T00:00:00,CUST03444,82,expedited
ORD0000653,SH0000911,2025-03-18T00:00:00,CUST08798,61,freight
ORD0000654,SH0002017,2024-04-14T00:00:00,CUST05509,53,freight
ORD0000655,SH0000715,2024-05-24T00:00:00,CUST00043,75,expedited
ORD0000656,SH0003144,2025-09-19T00:00:00,CUST00880,63,expedited
ORD0000657,SH0003877,2025-12-11T00:00:00,CUST03948,39,standard
ORD0000658,SH0001416,2024-08-03T00:00:00,CUST05897,76,expedited
ORD0000659,SH0001911,2024-05-07T00:00:00,CUST00834,85,standard
ORD0000660,SH0000449,2024-05-06T00:00:00,CUST05456,83,expedited
ORD0000661,SH0001893,2025-04-10T00:00:00,CUST03747,99,expedited
ORD0000662,SH0002517,2024-09-26T00:00:00,CUST03938,85,standard
ORD0000663,SH0003353,2025-11-06T00:00:00,CUST04299,89,freight
ORD0000664,SH0001981,2024-05-16T00:00:00,CUST02833,46,expedited
ORD0000665,SH0001918,2025-05-27T00:00:00,CUST05517,52,expedited
ORD0000666,SH0000425,2024-08-16T00:00:00,CUST05613,35,freight
ORD0000667,SH0003958,2025-10-11T00:00:00,CUST07992,40,standard
ORD0000668,SH0001611,2025-06-30T00:00:00,CUST05387,84,expedited
ORD0000669,SH0001915,2024-08-07T00:00:00,CUST05145,20,standard
ORD0000670,SH0003525,2024-05-28T00:00:00,CUST08788,47,expedited
ORD0000671,SH0001431,2025-07-19T00:00:00,CUST00289,100,freight
ORD0000672,SH0003071,2025-08-19T00:00:00,CUST05636,63,freight
ORD0000673,SH0002448,2024-11-04T00:00:00,CUST07992,47,freight
ORD0000674,SH0000400,2025-10-31T00:00:00,CUST06697,52,standard
ORD0000675,SH0000636,2025-06-27T00:00:00,CUST04300,81,freight
ORD0000676,SH0000481,2024-07-17T00:00:00,CUST06726,22,standard
ORD0000677,SH0000874,2025-11-01T00:00:00,CUST04947,57,standard
ORD0000678,SH0001231,2024-01-19T00:00:00,CUST07618,14,expedited
ORD0000679,SH0001640,2025-08-30T00:00:00,CUST07284,82,freight
ORD0000680,SH0000393,2024-09-17T00:00:00,CUST08072,86,freight
ORD0000681,SH0002003,2025-12-11T00:00:00,CUST04023,38,standard
ORD0000682,SH0002277,2024-12-23T00:00:00,CUST05232,74,expedited
ORD0000683,SH0000170,2025-06-14T00:00:00,CUST03551,64,expedited
ORD0000684,SH0001527,2025-02-16T00:00:00,CUST00607,16,expedited
ORD0000685,SH0000104,2024-07-14T00:00:00,CUST09969,50,standard
ORD0000686,SH0000079,2024-03-20T00:00:00,CUST07538,45,freight
ORD0000687,SH0002776,2024-02-01T00:00:00,CUST00644,98,standard
ORD0000688,SH0001795,2024-02-06T00:00:00,CUST06278,59,freight
ORD0000689,SH0003238,2025-10-23T00:00:00,CUST04418,74,standard
ORD0000690,SH0002002,2025-07-10T00:00:00,CUST07085,90,freight
ORD0000691,SH0000729,2025-06-25T00:00:00,CUST05121,41,freight
ORD0000692,SH0000400,2025-02-11T00:00:00,CUST02557,15,freight
ORD0000693,SH0003269,2025-01-08T00:00:00,CUST09474,100,standard
ORD0000694,SH0002722,2025-07-16T00:00:00,CUST09590,55,expedited
ORD0000695,SH0001645,2025-11-24T00:00:00,CUST04095,46,standard
ORD0000696,SH0003238,2025-03-14T00:00:00,CUST07975,31,expedited
ORD0000697,SH0003601,2025-11-20T00:00:00,CUST05833,91,freight
ORD0000698,SH0002434,2025-02-21T00:00:00,CUST00745,63,standard
ORD0000699,SH0001861,2024-05-11T00:00:00,CUST02176,69,freight
ORD0000700,SH0000878,2024-10-03T00:00:00,CUST01398,28,standard
ORD0000701,SH0003280,2024-12-19T00:00:00,CUST01744,97,standard
ORD0000702,SH0002507,2024-01-08T00:00:00,CUST01219,35,standard
ORD0000703,SH0000193,2025-09-10T00:00:00,CUST07669,40,standard
ORD0000704,SH0002017,2025-10-12T00:00:00,CUST05075,79,standard
ORD0000705,SH0001770,2025-02-18T00:00:00,CUST03686,41,expedited
ORD0000706,SH0002917,2025-08-04T00:00:00,CUST06783,57,standard
ORD0000707,SH0003894,2025-12-12T00:00:00,CUST04391,67,standard
ORD0000708,SH0000802,2025-12-21T00:00:00,CUST00180,86,standard
ORD0000709,SH0003744,2025-04-12T00:00:00,CUST03740,47,freight
ORD0000710,SH0001789,2025-01-08T00:00:00,CUST09186,20,expedited
ORD0000711,SH0003376,2024-01-26T00:00:00,CUST08415,23,expedited
ORD0000712,SH0000743,2025-11-16T00:00:00,CUST06800,31,freight
ORD0000713,SH0001928,2025-08-28T00:00:00,CUST04332,91,standard
ORD0000714,SH0000579,2025-06-02T00:00:00,CUST08570,50,expedited
