shipment_id,product_id,warehouse_id,shipped_at,delivered_at,status,quantity,carrier
SH0000266,PR00103,WH004,2025-09-01T00:00:00,2025-09-07T00:00:00,delivered,549,FedEx
SH0000267,PR00198,WH017,2025-02-10T00:00:00,2025-02-20T00:00:00,delivered,2263,USPS
SH0000268,PR00234,WH000,2025-12-18T00:00:00,2025-12-29T00:00:00,delivered,3438,FedEx
SH0000269,PR00212,WH004,2024-05-31T00:00:00,2024-06-11T00:00:00,delivered,821,FedEx
SH0000270,PR00288,WH003,2024-10-19T00:00:00,2024-10-29T00:00:00,in_transit,3367,DHL
SH0000271,PR00196,WH015,2025-08-08T00:00:00,2025-08-19T00:00:00,delivered,1411,DHL
SH0000272,PR00206,WH004,2025-09-25T00:00:00,2025-10-06T00:00:00,delivered,3291,FedEx
SH0000273,PR00202,WH010,2025-12-08T00:00:00,2025-12-13T00:00:00,delivered,3893,DHL
SH0000274,PR00190,WH000,2024-12-11T00:00:00,2024-12-17T00:00:00,delivered,4028,FedEx
SH0000275,PR00116,WH004,2024-11-03T00:00:00,2024-11-12T00:00:00,delivered,2629,DHL
SH0000276,PR00373,WH013,2025-09-11T00:00:00,2025-09-23T00:00:00,delivered,3619,UPS
SH0000277,PR00208,WH015,2025-06-12T00:00:00,2025-06-19T00:00:00,in_transit,4222,UPS
SH0000278,PR00033,WH009,2025-06-02T00:00:00,2025-06-10T00:00:00,delivered,4295,USPS
SH0000279,PR00014,WH005,2024-07-16T00:00:00,2024-07-21T00:00:00,in_transit,2044,FedEx
SH0000280,PR00233,WH001,2025-01-04T00:00:00,2025-01-09T00:00:00,delivered,3803,USPS
SH0000281,PR00203,WH003,2025-11-28T00:00:00,2025-11-30T00:00:00,delivered,4005,USPS
SH0000282,PR00228,WH005,2025-04-30T00:00:00,2025-05-11T00:00:00,delivered,2821,UPS
SH0000283,PR00132,WH002,2024-10-18T00:00:00,2024-10-20T00:00:00,delivered,1335,USPS
SH0000284,PR00399,WH006,2024-08-14T00:00:00,2024-08-26T00:00:00,delivered,1694,DHL
SH0000285,PR00333,WH013,2025-06-09T00:00:00,2025-06-11T00:00:00,in_transit,73,Maersk
SH0000286,PR00067,WH005,2025-09-07T00:00:00,2025-09-09T00:00:00,delivered,4984,DHL
SH0000287,PR00364,WH008,2025-03-09T00:00:00,2025-03-17T00:00:00,in_transit,3761,DHL
SH0000288,PR00111,WH014,2024-11-05T00:00:00,2024-11-17T00:00:00,delivered,3254,USPS
SH0000289,PR00052,WH000,2025-06-07T00:00:00,2025-06-19T00:00:00,delayed,3066,USPS
SH0000290,PR00331,WH019,2025-09-15T00:00:00,2025-09-21T00:00:00,delivered,886,Maersk
SH0000291,PR00032,WH010,2024-10-10T00:00:00,2024-10-22T00:00:00,delivered,2269,DHL
SH0000292,PR00335,WH009,2024-07-11T00:00:00,2024-07-15T00:00:00,delivered,1969,FedEx
SH0000293,PR00307,WH012,2025-11-07T00:00:00,2025-11-14T00:00:00,delivered,209,Maersk
SH0000294,PR00151,WH008,2025-03-04T00:00:00,2025-03-12T00:00:00,delivered,290,USPS
SH0000295,PR00362,WH018,2024-07-13T00:00:00,2024-08-12T00:00:00,delivered,1822,USPS
SH0000296,PR00326,WH015,2025-11-18T00:00:00,2025-11-25T00:00:00,delivered,1393,USPS
SH0000297,PR00092,WH009,2024-04-09T00:00:00,2024-04-18T00:00:00,delivered,2119,USPS
SH0000298,PR00390,WH005,2025-11-27T00:00:00,2025-12-04T00:00:00,delivered,1821,DHL
SH0000299,PR00114,WH009,2025-03-06T00:00:00,2025-03-13T00:00:00,delivered,4797,DHL
SH0000300,PR00237,WH003,2025-04-26T00:00:00,2025-04-28T00:00:00,in_transit,4781,USPS
SH0000301,PR00317,WH002,2025-04-28T00:00:00,2025-05-03T00:00:00,delivered,3127,USPS
SH0000302,PR00152,WH013,2024-02-25T00:00:00,2024-02-29T00:00:00,delivered,1641,DHL
SH0000303,PR00209,WH018,2025-04-13T00:00:00,2025-05-07T00:00:00,delivered,1478,FedEx
SH0000304,PR00249,WH010,2025-10-08T00:00:00,2025-10-12T00:00:00,delivered,476,FedEx
SH0000305,PR00231,WH008,2024-08-02T00:00:00,2024-09-15T00:00:00,delivered,4721,UPS
SH0000306,PR00250,WH002,2024-05-12T00:00:00,2024-05-23T00:00:00,delivered,3518,Maersk
SH0000307,PR00219,WH015,2025-01-27T00:00:00,2025-01-29T00:00:00,delivered,1634,DHL
SH0000308,PR00007,WH010,2025-06-27T00:00:00,2025-07-02T00:00:00,delivered,34,UPS
SH0000309,PR00115,WH011,2024-11-15T00:00:00,2024-11-19T00:00:00,delivered,4124,USPS
SH0000310,PR00156,WH005,2024-03-07T00:00:00,2024-04-22T00:00:00,delivered,2383,Maersk
SH0000311,PR00372,WH016,2025-09-02T00:00:00,2025-09-12T00:00:00,delivered,1097,DHL
SH0000312,PR00250,WH011,2024-07-11T00:00:00,2024-07-15T00:00:00,delayed,3305,FedEx
SH0000313,PR00116,WH007,2024-05-14T00:00:00,2024-05-19T00:00:00,delivered,4831,USPS
SH0000314,PR00086,WH003,2025-01-10T00:00:00,2025-02-21T00:00:00,delivered,307,Maersk
SH0000315,PR00327,WH008,2025-07-01T00:00:00,2025-08-09T00:00:00,delivered,393,FedEx
SH0000316,PR00334,WH000,2024-02-19T00:00:00,2024-02-22T00:00:00,delivered,3116,FedEx
SH0000317,PR00280,WH008,2025-04-30T00:00:00,2025-05-04T00:00:00,delivered,77,DHL
SH0000318,PR00215,WH003,2025-11-09T00:00:00,2025-11-19T00:00:00,delivered,4962,UPS
SH0000319,PR00214,WH003,2025-06-07T00:00:00,2025-06-18T00:00:00,delivered,934,FedEx
SH0000320,PR00254,WH006,2025-09-15T00:00:00,2025-09-20T00:00:00,delivered,4286,UPS
SH0000321,PR00183,WH013,2024-10-29T00:00:00,2024-11-02T00:00:00,delivered,4067,UPS
SH0000322,PR00352,WH015,2024-12-04T00:00:00,2024-12-09T00:00:00,delivered,730,FedEx
SH0000323,PR00293,WH015,2024-06-01T00:00:00,2024-06-04T00:00:00,delivered,615,FedEx
SH0000324,PR00131,WH007,2025-04-12T00:00:00,2025-04-18T00:00:00,delivered,411,FedEx
SH0000325,PR00089,WH001,2024-10-24T00:00:00,2024-10-31T00:00:00,in_transit,2562,Maersk
SH0000326,PR00378,WH003,2024-04-07T00:00:00,2024-04-09T00:00:00,delivered,1134,UPS
SH0000327,PR00168,WH011,2025-03-24T00:00:00,2025-04-04T00:00:00,delivered,762,DHL
SH0000328,PR00175,WH005,2024-04-26T00:00:00,2024-05-04T00:00:00,delivered,3740,DHL
SH0000329,PR00197,WH015,2025-03-07T00:00:00,2025-03-19T00:00:00,in_transit,1367,FedEx
SH0000330,PR00067,WH001,2024-06-12T00:00:00,2024-06-15T00:00:00,delivered,4840,Maersk
SH0000331,PR00291,WH014,2024-07-04T00:00:00,2024-07-15T00:00:00,delivered,2938,USPS
SH0000332,PR00014,WH004,2025-05-09T00:00:00,2025-05-18T00:00:00,delivered,3370,Maersk
SH0000333,PR00023,WH002,2024-09-24T00:00:00,2024-10-06T00:00:00,delivered,4300,USPS
SH0000334,PR00370,WH018,2024-08-17T00:00:00,2024-08-29T00:00:00,in_transit,4253,USPS
SH0000335,PR00352,WH019,2024-04-07T00:00:00,2024-04-15T00:00:00,delivered,2037,Maersk
SH0000336,PR00177,WH012,2024-06-01T00:00:00,2024-06-11T00:00:00,in_transit,448,FedEx
SH0000337,PR00329,WH005,2025-06-01T00:00:00,2025-06-10T00:00:00,in_transit,1355,FedEx
SH0000338,PR00384,WH015,2024-11-24T00:00:00,2024-11-29T00:00:00,delivered,2279,FedEx
SH0000339,PR00259,WH007,2025-07-17T00:00:00,2025-07-29T00:00:00,delivered,1926,FedEx
SH0000340,PR00235,WH014,2025-08-09T00:00:00,2025-08-18T00:00:00,delivered,4084,Maersk
SH0000341,PR00161,WH003,2025-05-24T00:00:00,2025-06-05T00:00:00,delivered,3305,Maersk
SH0000342,PR00018,WH017,2025-07-16T00:00:00,2025-08-05T00:00:00,in_transit,4950,USPS
SH0000343,PR00326,WH009,2025-06-04T00:00:00,2025-06-14T00:00:00,delivered,3738,DHL
SH0000344,PR00186,WH001,2024-08-16T00:00:00,2024-08-25T00:00:00,delivered,4915,Maersk
SH0000345,PR00366,WH011,2025-04-08T00:00:00,2025-04-11T00:00:00,delivered,1817,FedEx
SH0000346,PR00174,WH011,2025-10-10T00:00:00,2025-10-16T00:00:00,delivered,3063,FedEx
SH0000347,PR00023,WH005,2025-05-19T00:00:00,2025-05-23T00:00:00,in_transit,3353,FedEx
SH0000348,PR00130,WH019,2024-07-19T00:00:00,2024-07-24T00:00:00,delivered,3219,UPS
SH0000349,PR00234,WH006,2024-12-12T00:00:00,2024-12-15T00:00:00,delivered,381,USPS
SH0000350,PR00063,WH014,2025-04-13T00:00:00,2025-04-25T00:00:00,delivered,4131,UPS
SH0000351,PR00255,WH000,2025-06-27T00:00:00,2025-06-29T00:00:00,delivered,3546,USPS
SH0000352,PR00247,WH016,2024-06-30T00:00:00,2024-08-11T00:00:00,delivered,1052,FedEx
SH0000353,PR00198,WH019,2025-09-12T00:00:00,2025-09-19T00:00:00,delivered,3152,Maersk
SH0000354,PR00311,WH007,2024-10-07T00:00:00,2024-10-15T00:00:00,delayed,2410,Maersk
SH0000355,PR00068,WH004,2025-02-26T00:00:00,2025-03-09T00:00:00,delivered,4197,DHL
SH0000356,PR00359,WH017,2024-11-17T00:00:00,2024-11-27T00:00:00,delivered,1646,UPS
SH0000357,PR00319,WH009,2025-12-04T00:00:00,2025-12-11T00:00:00,delayed,1087,UPS
SH0000358,PR00257,WH017,2025-12-11T00:00:00,2025-12-23T00:00:00,delivered,946,DHL
SH0000359,PR00287,WH015,2025-08-19T00:00:00,2025-09-26T00:00:00,delayed,3420,USPS
SH0000360,PR00146,WH013,2024-01-14T00:00:00,2024-01-24T00:00:00,delivered,3121,UPS
SH0000361,PR00027,WH001,2024-07-23T00:00:00,2024-07-29T00:00:00,delivered,1319,DHL
SH0000362,PR00349,WH008,2024-05-29T00:00:00,2024-05-31T00:00:00,delivered,2418,UPS
SH0000363,PR00385,WH017,2024-02-03T00:00:00,2024-02-10T00:00:00,in_transit,840,USPS
SH0000364,PR00345,WH017,2024-08-17T00:00:00,2024-08-29T00:00:00,delivered,1947,USPS
SH0000365,PR00356,WH009,2025-12-10T00:00:00,2025-12-22T00:00:00,delivered,3126,Maersk
SH0000366,PR00213,WH010,2025-07-19T00:00:00,2025-07-21T00:00:00,delivered,2059,UPS
SH0000367,PR00317,WH014,2024-08-18T00:00:00,2024-08-30T00:00:00,delivered,3013,USPS
SH0000368,PR00279,WH019,2024-07-20T00:00:00,2024-09-02T00:00:00,delivered,1586,DHL
SH0000369,PR00229,WH005,2025-11-30T00:00:00,2025-12-03T00:00:00,delivered,1424,USPS
SH0000370,PR00061,WH012,2024-02-11T00:00:00,2024-02-19T00:00:00,delivered,2165,UPS
SH0000371,PR00082,WH018,2024-09-18T00:00:00,2024-09-20T00:00:00,delivered,1269,FedEx
SH0000372,PR00078,WH010,2025-09-03T00:00:00,2025-09-05T00:00:00,delivered,2468,Maersk
SH0000373,PR00293,WH017,2025-01-01T00:00:00,2025-01-04T00:00:00,delivered,2604,USPS
SH0000374,PR00112,WH005,2025-06-17T00:00:00,2025-06-20T00:00:00,delivered,1306,Maersk
SH0000375,PR00278,WH017,2025-02-17T00:00:00,2025-02-20T00:00:00,delivered,1748,DHL
SH0000376,PR00169,WH011,2024-10-27T00:00:00,2024-11-01T00:00:00,delayed,4346,Maersk
SH0000377,PR00287,WH000,2024-04-27T00:00:00,2024-06-07T00:00:00,delivered,1969,USPS
SH0000378,PR00318,WH007,2024-02-10T00:00:00,2024-02-22T00:00:00,in_transit,3125,FedEx
SH0000379,PR00197,WH008,2025-07-07T00:00:00,2025-07-13T00:00:00,delivered,4235,DHL
SH0000380,PR00263,WH016,2025-04-01T00:00:00,2025-04-10T00:00:00,delivered,1578,DHL
SH0000381,PR00263,WH002,2024-04-08T00:00:00,2024-04-12T00:00:00,delayed,4408,USPS
SH0000382,PR00003,WH002,2024-08-03T00:00:00,2024-08-15T00:00:00,delivered,1747,Maersk
SH0000383,PR00053,WH006,2025-07-04T00:00:00,2025-07-12T00:00:00,delivered,591,UPS
SH0000384,PR00012,WH014,2024-12-05T00:00:00,2024-12-07T00:00:00,delivered,445,UPS
SH0000385,PR00128,WH017,2024-03-13T00:00:00,2024-03-24T00:00:00,in_transit,2119,Maersk
SH0000386,PR00198,WH014,2025-10-07T00:00:00,2025-10-15T00:00:00,delivered,139,Maersk
SH0000387,PR00344,WH003,2025-07-01T00:00:00,2025-07-03T00:00:00,delivered,519,USPS
SH0000388,PR00023,WH002,2025-01-01T00:00:00,2025-01-11T00:00:00,delivered,2469,USPS
SH0000389,PR00044,WH009,2025-03-24T00:00:00,2025-04-25T00:00:00,delivered,253,Maersk
SH0000390,PR00080,WH017,2024-08-13T00:00:00,2024-08-17T00:00:00,delivered,4471,DHL
SH0000391,PR00324,WH004,2024-11-01T00:00:00,2024-11-13T00:00:00,in_transit,3057,FedEx
SH0000392,PR00283,WH017,2024-05-24T00:00:00,2024-05-27T00:00:00,delivered,4692,USPS
SH0000393,PR00201,WH017,2025-07-14T00:00:00,2025-07-17T00:00:00,delivered,2817,UPS
SH0000394,PR00211,WH016,2024-05-25T00:00:00,2024-05-29T00:00:00,delivered,2071,UPS
SH0000395,PR00058,WH005,2025-11-18T00:00:00,2025-11-29T00:00:00,in_transit,4497,Maersk
SH0000396,PR00330,WH017,2024-03-15T00:00:00,2024-03-21T00:00:00,delivered,2054,FedEx
SH0000397,PR00101,WH018,2025-05-13T00:00:00,2025-07-02T00:00:00,delivered,1051,UPS
SH0000398,PR00051,WH009,2025-09-26T00:00:00,2025-09-29T00:00:00,delayed,2604,Maersk
SH0000399,PR00230,WH010,2025-09-23T00:00:00,2025-10-05T00:00:00,delivered,4786,UPS
SH0000400,PR00289,WH018,2025-01-08T00:00:00,2025-01-15T00:00:00,delayed,1382,FedEx
SH0000401,PR00160,WH007,2024-08-14T00:00:00,2024-08-26T00:00:00,delivered,2945,UPS
SH0000402,PR00347,WH010,2025-05-06T00:00:00,2025-06-09T00:00:00,delivered,2503,Maersk
SH0000403,PR00282,WH003,2024-06-28T00:00:00,2024-07-10T00:00:00,delivered,2299,UPS
SH0000404,PR00275,WH006,2024-09-26T00:00:00,2024-10-08T00:00:00,delivered,618,FedEx
SH0000405,PR00259,WH000,2025-08-18T00:00:00,2025-08-29T00:00:00,delivered,4834,UPS
SH0000406,PR00018,WH017,2024-09-23T00:00:00,2024-10-30T00:00:00,in_transit,4422,Maersk
SH0000407,PR00334,WH004,2025-01-09T00:00:00,2025-01-17T00:00:00,delivered,4831,DHL
SH0000408,PR00068,WH014,2025-05-28T00:00:00,2025-06-07T00:00:00,delivered,2981,USPS
SH0000409,PR00005,WH007,2025-09-20T00:00:00,2025-10-02T00:00:00,delivered,4212,UPS
SH0000410,PR00228,WH005,2024-07-02T00:00:00,2024-07-13T00:00:00,delayed,1198,Maersk
SH0000411,PR00183,WH001,2024-08-12T00:00:00,2024-08-21T00:00:00,delivered,2166,DHL
SH0000412,PR00119,WH001,2025-11-15T00:00:00,2025-11-20T00:00:00,delivered,2960,Maersk
SH0000413,PR00240,WH014,2024-02-17T00:00:00,2024-02-19T00:00:00,delayed,2655,FedEx
SH0000414,PR00360,WH016,2025-10-10T00:00:00,2025-10-16T00:00:00,in_transit,2158,USPS
SH0000415,PR00278,WH018,2024-06-27T00:00:00,2024-07-05T00:00:00,delivered,2993,USPS
SH0000416,PR00334,WH002,2025-06-13T00:00:00,2025-06-19T00:00:00,delivered,1826,USPS
SH0000417,PR00207,WH011,2024-12-19T00:00:00,2024-12-28T00:00:00,delivered,4950,FedEx
SH0000418,PR00256,WH004,2025-03-26T00:00:00,2025-04-20T00:00:00,delivered,4216,DHL
SH0000419,PR00108,WH004,2024-07-10T00:00:00,2024-08-04T00:00:00,delivered,970,UPS
SH0000420,PR00212,WH010,2024-04-26T00:00:00,2024-05-05T00:00:00,delivered,3925,UPS
SH0000421,PR00302,WH005,2025-10-24T00:00:00,2025-11-01T00:00:00,delivered,354,UPS
SH0000422,PR00293,WH018,2024-06-13T00:00:00,2024-06-17T00:00:00,delivered,322,USPS
SH0000423,PR00075,WH001,2024-06-19T00:00:00,2024-06-25T00:00:00,delayed,4233,Maersk
SH0000424,PR00306,WH018,2025-10-14T00:00:00,2025-11-03T00:00:00,in_transit,2323,FedEx
SH0000425,PR00110,WH014,2025-09-13T00:00:00,2025-09-22T00:00:00,in_transit,1398,UPS
SH0000426,PR00210,WH019,2024-05-26T00:00:00,2024-06-06T00:00:00,in_transit,1490,USPS
SH0000427,PR00337,WH016,2024-09-27T00:00:00,2024-10-01T00:00:00,delivered,2808,Maersk
SH0000428,PR00305,WH018,2024-03-11T00:00:00,2024-03-16T00:00:00,delivered,1084,FedEx
SH0000429,PR00008,WH006,2025-06-19T00:00:00,2025-06-29T00:00:00,delivered,1226,USPS
SH0000430,PR00049,WH005,2025-05-02T00:00:00,2025-06-19T00:00:00,delivered,320,USPS
SH0000431,PR00257,WH003,2024-04-05T00:00:00,2024-04-14T00:00:00,delivered,4944,USPS
SH0000432,PR00000,WH013,2025-06-18T00:00:00,2025-07-21T00:00:00,delivered,356,USPS
SH0000433,PR00219,WH007,2025-05-08T00:00:00,2025-05-16T00:00:00,delivered,4720,FedEx
SH0000434,PR00217,WH004,2024-09-17T00:00:00,2024-09-26T00:00:00,delivered,687,DHL
SH0000435,PR00306,WH017,2025-02-22T00:00:00,2025-03-22T00:00:00,delivered,59,USPS
SH0000436,PR00267,WH003,2025-06-16T00:00:00,2025-06-18T00:00:00,delivered,1683,DHL
SH0000437,PR00209,WH011,2024-04-19T00:00:00,2024-05-13T00:00:00,delivered,4796,DHL
SH0000438,PR00133,WH017,2025-03-09T00:00:00,2025-03-20T00:00:00,delivered,2258,Maersk
SH0000439,PR00386,WH006,2025-02-27T00:00:00,2025-03-09T00:00:00,delivered,3953,UPS
SH0000440,PR00189,WH017,2025-07-22T00:00:00,2025-07-31T00:00:00,delivered,2513,USPS
SH0000441,PR00176,WH012,2024-05-21T00:00:00,2024-06-02T00:00:00,delivered,1883,Maersk
SH0000442,PR00358,WH005,2024-04-12T00:00:00,2024-04-17T00:00:00,delivered,2773,USPS
SH0000443,PR00314,WH001,2024-06-13T00:00:00,2024-06-21T00:00:00,delayed,44,FedEx
SH0000444,PR00074,WH015,2025-09-06T00:00:00,2025-09-14T00:00:00,delivered,2156,UPS
SH0000445,PR00189,WH002,2025-09-15T00:00:00,2025-09-17T00:00:00,delivered,3283,USPS
SH0000446,PR00335,WH016,2024-10-20T00:00:00,2024-10-31T00:00:00,delivered,1436,Maersk
SH0000447,PR00224,WH000,2024-07-25T00:00:00,2024-08-06T00:00:00,delayed,4245,DHL
SH0000448,PR00099,WH001,2025-09-05T00:00:00,2025-09-15T00:00:00,delivered,1898,USPS
SH0000449,PR00086,WH001,2025-01-03T00:00:00,2025-01-30T00:00:00,delivered,1290,FedEx
SH0000450,PR00141,WH012,2024-12-27T00:00:00,2025-01-08T00:00:00,delivered,4802,UPS
SH0000451,PR00265,WH000,2025-12-21T00:00:00,2025-12-24T00:00:00,delayed,4503,DHL
SH0000452,PR00371,WH017,2025-08-19T00:00:00,2025-08-26T00:00:00,delivered,2266,UPS
SH0000453,PR00310,WH006,2025-04-10T00:00:00,2025-04-18T00:00:00,delivered,2139,UPS
SH0000454,PR00208,WH016,2024-04-19T00:00:00,2024-04-29T00:00:00,delivered,2411,DHL
SH0000455,PR00059,WH016,2024-09-20T00:00:00,2024-09-30T00:00:00,in_transit,4710,DHL
SH0000456,PR00355,WH014,2025-01-21T00:00:00,2025-02-01T00:00:00,delivered,1993,DHL
SH0000457,PR00397,WH014,2025-11-28T00:00:00,2025-12-07T00:00:00,in_transit,225,Maersk
SH0000458,PR00059,WH008,2024-03-10T00:00:00,2024-03-18T00:00:00,delivered,1806,UPS
SH0000459,PR00161,WH013,2024-12-27T00:00:00,2025-01-06T00:00:00,delivered,2158,UPS
SH0000460,PR00147,WH002,2025-02-12T00:00:00,2025-02-24T00:00:00,delivered,2802,FedEx
SH0000461,PR00283,WH005,2025-05-02T00:00:00,2025-05-09T00:00:00,delivered,4700,DHL
SH0000462,PR00093,WH006,2025-05-25T00:00:00,2025-05-30T00:00:00,delivered,1983,DHL
SH0000463,PR00105,WH007,2024-07-26T00:00:00,2024-07-31T00:00:00,in_transit,2917,UPS
SH0000464,PR00398,WH003,2024-05-02T00:00:00,2024-06-20T00:00:00,delivered,4036,USPS
SH0000465,PR00003,WH017,2024-02-13T00:00:00,2024-02-22T00:00:00,delivered,2584,Maersk
SH0000466,PR00294,WH008,2025-05-17T00:00:00,2025-05-21T00:00:00,delayed,4188,DHL
SH0000467,PR00203,WH007,2025-08-13T00:00:00,2025-08-17T00:00:00,delivered,3467,Maersk
SH0000468,PR00276,WH001,2025-05-29T00:00:00,2025-06-05T00:00:00,delivered,1432,Maersk
SH0000469,PR00061,WH016,2025-04-16T00:00:00,2025-04-23T00:00:00,delivered,97,UPS
SH0000470,PR00194,WH018,2024-04-13T00:00:00,2024-04-20T00:00:00,delivered,2128,UPS
SH0000471,PR00280,WH008,2024-08-30T00:00:00,2024-09-05T00:00:00,delivered,2811,DHL
SH0000472,PR00094,WH015,2025-03-10T00:00:00,2025-03-15T00:00:00,delivered,3050,DHL
SH0000473,PR00205,WH008,2025-04-06T00:00:00,2025-04-10T00:00:00,delivered,4718,UPS
SH0000474,PR00051,WH008,2024-08-29T00:00:00,2024-09-08T00:00:00,delivered,3121,UPS
SH0000475,PR00074,WH004,2025-04-29T00:00:00,2025-05-01T00:00:00,delivered,4093,UPS
SH0000476,PR00322,WH016,2025-06-30T00:00:00,2025-07-07T00:00:00,delivered,2458,DHL
SH0000477,PR00287,WH018,2024-02-18T00:00:00,2024-03-21T00:00:00,delivered,1339,FedEx
SH0000478,PR00110,WH008,2025-05-02T00:00:00,2025-05-14T00:00:00,delivered,2742,DHL
SH0000479,PR00184,WH011,2025-07-27T00:00:00,2025-08-06T00:00:00,delayed,2112,DHL
SH0000480,PR00010,WH013,2024-05-04T00:00:00,2024-05-11T00:00:00,in_transit,4961,UPS
SH0000481,PR00295,WH018,2025-10-27T00:00:00,2025-11-08T00:00:00,delivered,2332,DHL
SH0000482,PR00166,WH016,2025-05-14T00:00:00,2025-05-23T00:00:00,in_transit,3122,USPS
SH0000483,PR00146,WH014,2025-10-08T00:00:00,2025-10-12T00:00:00,in_transit,2764,Maersk
SH0000484,PR00323,WH019,2025-08-08T00:00:00,2025-08-16T00:00:00,in_transit,585,FedEx
SH0000485,PR00082,WH010,2024-08-21T00:00:00,2024-08-28T00:00:00,delivered,2387,DHL
SH0000486,PR00309,WH012,2024-10-04T00:00:00,2024-10-13T00:00:00,delivered,2976,USPS
SH0000487,PR00266,WH014,2025-02-27T00:00:00,2025-03-03T00:00:00,delivered,190,UPS
SH0000488,PR00372,WH007,2025-11-08T00:00:00,2025-11-14T00:00:00,delayed,656,UPS
SH0000489,PR00085,WH012,2024-04-15T00:00:00,2024-04-18T00:00:00,delivered,3877,USPS
SH0000490,PR00027,WH000,2025-02-10T00:00:00,2025-02-20T00:00:00,delivered,682,FedEx
SH0000491,PR00134,WH019,2024-06-08T00:00:00,2024-06-11T00:00:00,delivered,3194,DHL
SH0000492,PR00117,WH007,2024-10-17T00:00:00,2024-10-26T00:00:00,delivered,1076,USPS
SH0000493,PR00087,WH000,2024-02-05T00:00:00,2024-02-17T00:00:00,delivered,2665,Maersk
SH0000494,PR00239,WH017,2024-10-05T00:00:00,2024-10-15T00:00:00,delivered,4418,UPS
SH0000495,PR00302,WH019,2025-04-12T00:00:00,2025-04-24T00:00:00,delivered,4621,Maersk
SH0000496,PR00268,WH017,2024-11-13T00:00:00,2024-11-20T00:00:00,delivered,1861,FedEx
SH0000497,PR00226,WH009,2025-01-09T00:00:00,2025-01-17T00:00:00,delivered,2487,FedEx
SH0000498,PR00000,WH016,2024-05-19T00:00:00,2024-06-19T00:00:00,delivered,4384,FedEx
SH0000499,PR00352,WH015,2025-05-03T00:00:00,2025-05-09T00:00:00,delivered,3527,DHL
SH0000500,PR00305,WH007,2024-01-08T00:00:00,2024-01-18T00:00:00,delivered,3373,USPS
SH0000501,PR00223,WH012,2024-09-12T00:00:00,2024-09-16T00:00:00,delivered,3193,Maersk
SH0000502,PR00112,WH008,2024-03-22T00:00:00,2024-03-30T00:00:00,delivered,4233,USPS
SH0000503,PR00355,WH008,2024-10-18T00:00:00,2024-10-30T00:00:00,delivered,2203,Maersk
SH0000504,PR00096,WH002,2024-07-05T00:00:00,2024-07-09T00:00:00,delivered,3731,USPS
SH0000505,PR00231,WH008,2025-12-18T00:00:00,2026-01-26T00:00:00,delivered,2627,FedEx
SH0000506,PR00077,WH001,2025-07-01T00:00:00,2025-07-03T00:00:00,delivered,838,DHL
SH0000507,PR00137,WH004,2025-03-24T00:00:00,2025-03-26T00:00:00,delivered,1235,FedEx
SH0000508,PR00252,WH006,2024-12-16T00:00:00,2024-12-24T00:00:00,delivered,4083,DHL
SH0000509,PR00237,WH001,2024-12-04T00:00:00,2024-12-07T00:00:00,in_transit,1197,FedEx
SH0000510,PR00136,WH012,2024-03-14T00:00:00,2024-03-24T00:00:00,delivered,1575,DHL
SH0000511,PR00195,WH000,2024-05-04T00:00:00,2024-05-09T00:00:00,delivered,3629,UPS
SH0000512,PR00377,WH001,2024-07-22T00:00:00,2024-07-31T00:00:00,delivered,770,USPS
SH0000513,PR00340,WH006,2025-04-29T00:00:00,2025-05-07T00:00:00,delivered,2557,DHL
SH0000514,PR00081,WH001,2025-07-16T00:00:00,2025-07-26T00:00:00,delivered,3943,DHL
SH0000515,PR00101,WH011,2024-02-23T00:00:00,2024-04-10T00:00:00,delivered,926,UPS
SH0000516,PR00324,WH013,2024-11-28T00:00:00,2024-11-30T00:00:00,delivered,2262,USPS
SH0000517,PR00061,WH012,2024-09-05T00:00:00,2024-09-07T00:00:00,delayed,4761,Maersk
SH0000518,PR00352,WH019,2024-06-07T00:00:00,2024-06-14T00:00:00,delivered,2038,UPS
SH0000519,PR00255,WH002,2025-12-03T00:00:00,2025-12-14T00:00:00,delivered,492,FedEx
SH0000520,PR00182,WH004,2025-12-19T00:00:00,2026-01-25T00:00:00,delivered,1031,Maersk
SH0000521,PR00119,WH010,2025-07-25T00:00:00,2025-08-06T00:00:00,delivered,3594,UPS
SH0000522,PR00010,WH012,2025-01-01T00:00:00,2025-01-05T00:00:00,delivered,324,Maersk
SH0000523,PR00361,WH014,2025-07-26T00:00:00,2025-08-01T00:00:00,delivered,4015,UPS
SH0000524,PR00290,WH005,2025-07-10T00:00:00,2025-07-17T00:00:00,delivered,3838,DHL
SH0000525,PR00306,WH017,2024-06-13T00:00:00,2024-07-05T00:00:00,delivered,3682,DHL
SH0000526,PR00134,WH017,2025-01-10T00:00:00,2025-01-19T00:00:00,delivered,4145,Maersk
SH0000527,PR00375,WH005,2024-01-20T00:00:00,2024-01-31T00:00:00,in_transit,1957,DHL
SH0000528,PR00369,WH002,2025-11-05T00:00:00,2025-11-15T00:00:00,in_transit,1556,USPS
SH0000529,PR00349,WH015,2025-07-18T00:00:00,2025-07-22T00:00:00,delivered,2643,Maersk
SH0000530,PR00328,WH010,2024-04-23T00:00:00,2024-04-26T00:00:00,delivered,547,FedEx
SH0000531,PR00066,WH005,2024-02-02T00:00:00,2024-02-07T00:00:00,delivered,1570,FedEx
