account_id,customer_id,account_type,open_date,status,balance
ACC0001833,CUS001384,money_market,2024-08-23,active,29239.74
ACC0001834,CUS000072,credit,2024-12-27,active,42122.61
ACC0001835,CUS000592,savings,2024-11-20,frozen,37409.8
ACC0001836,CUS001961,credit,2024-02-28,dormant,24176.98
ACC0001837,CUS000250,credit,2023-11-03,active,28700.81
ACC0001838,CUS000315,savings,2026-03-16,active,35799.04
ACC0001839,CUS000048,savings,2025-09-24,active,49004.37
ACC0001840,CUS001986,checking,2025-12-01,closed,26012.64
ACC0001841,CUS001119,savings,2024-11-01,active,43247.19
ACC0001842,CUS001046,checking,2025-06-01,closed,36474.73
ACC0001843,CUS000764,money_market,2024-06-13,active,17901.03
ACC0001844,CUS000206,savings,2021-07-17,active,14918.03
ACC0001845,CUS000001,money_market,2025-11-30,active,27476.57
ACC0001846,CUS000055,credit,2022-01-12,active,10888.9
ACC0001847,CUS000638,credit,2022-03-13,closed,14334.55
ACC0001848,CUS001823,checking,2022-08-09,active,39672.15
ACC0001849,CUS000016,money_market,2023-07-14,active,21790.4
ACC0001850,CUS000518,savings,2024-07-30,closed,17985.5
ACC0001851,CUS000927,credit,2023-11-26,active,31297.6
ACC0001852,CUS000154,savings,2022-12-26,active,24500.61
ACC0001853,CUS000116,checking,2025-01-20,active,42126.26
ACC0001854,CUS001468,money_market,2022-06-27,active,12800.73
ACC0001855,CUS000070,savings,2021-08-08,active,37636.3
ACC0001856,CUS000796,savings,2024-08-18,active,12190.96
ACC0001857,CUS001719,savings,2024-09-17,active,30021.39
ACC0001858,CUS000567,checking,2025-05-27,active,48298.05
ACC0001859,CUS000417,savings,2025-03-30,active,35598.96
ACC0001860,CUS000113,savings,2021-10-15,active,23881.74
ACC0001861,CUS000318,money_market,2021-08-28,active,44546.0
ACC0001862,CUS000956,credit,2024-08-19,closed,49625.59
ACC0001863,CUS000916,checking,2021-07-23,frozen,41146.19
ACC0001864,CUS001555,checking,2024-11-26,active,25358.04
ACC0001865,CUS001852,money_market,2025-11-13,active,24507.99
ACC0001866,CUS001113,savings,2021-10-24,closed,43314.84
ACC0001867,CUS000328,checking,2023-06-17,active,14225.52
ACC0001868,CUS001201,savings,2022-01-28,active,23519.02
ACC0001869,CUS000093,checking,2025-02-19,active,20961.27
ACC0001870,CUS001600,money_market,2024-04-22,active,28943.3
ACC0001871,CUS001697,money_market,2021-11-16,active,17434.89
ACC0001872,CUS001392,credit,2022-03-18,active,30569.9
ACC0001873,CUS000689,credit,2024-11-23,active,16528.08
ACC0001874,CUS001379,savings,2026-06-07,active,40422.24
ACC0001875,CUS000336,money_market,2025-11-21,active,24809.87
ACC0001876,CUS000732,savings,2025-04-19,active,46626.12
ACC0001877,CUS000757,savings,2025-01-17,active,48028.64
ACC0001878,CUS000445,credit,2022-02-03,active,14395.24
ACC0001879,CUS000090,money_market,2026-05-20,active,15971.07
ACC0001880,CUS000458,money_market,2022-02-14,active,44801.51
ACC0001881,CUS001101,savings,2023-08-07,active,214.95
ACC0001882,CUS001647,checking,2024-12-18,active,15312.59
ACC0001883,CUS000001,checking,2022-03-14,active,17263.55
ACC0001884,CUS000291,checking,2024-08-09,active,47399.98
ACC0001885,CUS000654,checking,2024-10-17,active,14018.71
ACC0001886,CUS001182,money_market,2024-11-01,active,40125.5
ACC0001887,CUS000953,credit,2026-05-22,active,10211.72
ACC0001888,CUS000967,credit,2026-05-08,frozen,44848.55
ACC0001889,CUS000913,credit,2022-05-27,active,35824.45
ACC0001890,CUS000603,money_market,2023-11-01,active,30935.26
ACC0001891,CUS000461,money_market,2021-11-30,active,43188.81
ACC0001892,CUS001368,money_market,2022-11-27,active,48247.85
ACC0001893,CUS000973,money_market,2021-11-04,active,24268.07
ACC0001894,CUS000903,checking,2021-11-07,active,3728.43
ACC0001895,CUS001952,credit,2022-05-28,active,45171.64
ACC0001896,CUS001649,credit,2025-06-25,active,33533.12
ACC0001897,CUS001097,checking,2024-08-30,active,42535.25
ACC0001898,CUS001882,checking,2024-01-24,active,26665.28
ACC0001899,CUS000446,money_market,2025-12-30,dormant,23396.48
ACC0001900,CUS001957,checking,2025-01-01,active,37158.05
ACC0001901,CUS001785,savings,2021-10-31,active,7265.88
ACC0001902,CUS000366,credit,2025-08-27,active,25327.19
ACC0001903,CUS001063,checking,2025-08-21,active,2416.1
ACC0001904,CUS001080,money_market,2021-10-10,active,6598.96
ACC0001905,CUS000263,savings,2025-05-21,dormant,17371.3
ACC0001906,CUS001797,credit,2025-07-10,active,26055.32
ACC0001907,CUS000786,money_market,2025-09-02,active,15397.65
ACC0001908,CUS001013,checking,2025-11-30,active,43699.12
ACC0001909,CUS000519,checking,2025-07-29,active,26583.7
ACC0001910,CUS001668,savings,2025-11-05,active,48419.74
ACC0001911,CUS001050,savings,2023-06-03,active,32219.23
ACC0001912,CUS001534,savings,2026-05-11,active,29073.55
ACC0001913,CUS000277,savings,2023-10-11,active,30991.52
ACC0001914,CUS000998,money_market,2022-05-12,active,39017.54
ACC0001915,CUS001599,savings,2025-11-13,active,11273.68
ACC0001916,CUS001585,savings,2025-06-23,closed,34979.34
ACC0001917,CUS001090,savings,2023-08-03,active,22008.62
ACC0001918,CUS000884,checking,2025-02-10,active,49253.3
ACC0001919,CUS000041,credit,2022-06-30,active,35069.49
ACC0001920,CUS001285,money_market,2021-12-11,active,13800.6
ACC0001921,CUS001573,savings,2025-06-09,active,15421.55
ACC0001922,CUS000687,savings,2023-04-04,active,22352.97
ACC0001923,CUS000794,money_market,2026-04-05,active,34239.67
ACC0001924,CUS001796,savings,2025-05-02,active,15723.71
ACC0001925,CUS001967,checking,2021-12-27,active,21673.62
ACC0001926,CUS001792,credit,2024-10-19,active,10130.96
ACC0001927,CUS001579,checking,2022-03-12,active,5337.94
ACC0001928,CUS001366,credit,2023-04-29,active,6255.58
ACC0001929,CUS000570,savings,2025-12-21,active,43359.39
ACC0001930,CUS001703,savings,2026-03-14,active,21886.08
ACC0001931,CUS001737,money_market,2023-09-17,active,12731.33
ACC0001932,CUS000194,credit,2021-08-04,active,10992.66
ACC0001933,CUS001735,credit,2025-10-28,dormant,35031.97
ACC0001934,CUS001856,credit,2026-03-14,closed,46365.8
ACC0001935,CUS000915,savings,2024-12-03,active,5443.44
ACC0001936,CUS001635,money_market,2023-05-23,frozen,11417.34
ACC0001937,CUS001695,savings,2022-06-16,active,39077.51
ACC0001938,CUS000656,savings,2024-09-25,active,37285.98
ACC0001939,CUS001871,savings,2025-09-01,active,43344.46
ACC0001940,CUS000026,money_market,2025-08-04,active,19749.98
ACC0001941,CUS000087,credit,2025-06-01,active,38131.11
ACC0001942,CUS000184,credit,2022-10-17,active,39220.89
ACC0001943,CUS001991,checking,2026-02-23,active,35626.18
ACC0001944,CUS000009,credit,2023-12-28,active,31065.43
ACC0001945,CUS001506,savings,2023-08-01,active,2074.21
ACC0001946,CUS001646,checking,2024-05-06,active,14523.73
ACC0001947,CUS000744,money_market,2023-08-09,active,19774.0
ACC0001948,CUS000904,savings,2023-04-13,dormant,41933.37
ACC0001949,CUS001974,credit,2021-11-30,active,47121.38
ACC0001950,CUS000649,savings,2022-02-15,active,39745.22
ACC0001951,CUS001129,money_market,2024-03-02,active,15230.5
ACC0001952,CUS000396,checking,2025-09-27,active,19724.68
ACC0001953,CUS000671,credit,2024-09-04,active,41355.21
ACC0001954,CUS001814,credit,2025-12-06,active,2297.09
ACC0001955,CUS001521,savings,2025-12-14,active,43960.72
ACC0001956,CUS000651,credit,2024-04-07,active,10974.37
ACC0001957,CUS001354,savings,2023-12-23,active,41043.12
ACC0001958,CUS000687,credit,2025-08-13,active,48179.91
ACC0001959,CUS001773,money_market,2024-09-09,frozen,29493.66
ACC0001960,CUS000078,checking,2023-05-16,active,42047.32
ACC0001961,CUS001492,checking,2024-05-06,dormant,21102.51
ACC0001962,CUS000958,savings,2023-12-05,active,48155.71
ACC0001963,CUS001617,savings,2022-09-27,closed,24325.65
ACC0001964,CUS001032,money_market,2024-04-22,active,32837.82
ACC0001965,CUS000566,savings,2025-10-06,active,5721.25
ACC0001966,CUS001834,savings,2022-08-26,active,34965.41
ACC0001967,CUS000986,savings,2022-10-06,active,4174.71
ACC0001968,CUS000654,credit,2023-09-03,active,35996.76
ACC0001969,CUS000606,checking,2025-01-30,active,35585.17
ACC0001970,CUS000547,savings,2025-02-09,closed,33767.92
ACC0001971,CUS001242,money_market,2025-07-15,active,27370.38
ACC0001972,CUS000536,money_market,2023-04-30,active,31813.38
ACC0001973,CUS000023,credit,2023-02-11,active,2317.41
ACC0001974,CUS001087,credit,2025-09-22,active,13921.6
ACC0001975,CUS001563,checking,2023-11-09,active,2553.62
ACC0001976,CUS000513,credit,2025-04-20,active,40798.1
ACC0001977,CUS001735,money_market,2024-02-24,active,32131.71
ACC0001978,CUS001301,savings,2022-09-02,active,9507.83
ACC0001979,CUS000845,savings,2025-03-28,closed,2536.05
ACC0001980,CUS000146,money_market,2024-04-21,active,11429.79
ACC0001981,CUS000128,credit,2023-05-06,active,1139.9
ACC0001982,CUS001730,credit,2024-11-14,active,5805.3
ACC0001983,CUS000974,credit,2024-06-20,active,40924.08
ACC0001984,CUS000123,money_market,2024-09-25,active,46006.14
ACC0001985,CUS000650,savings,2024-11-21,active,45491.52
ACC0001986,CUS000930,savings,2022-04-25,active,41999.87
ACC0001987,CUS001658,money_market,2025-11-30,active,30630.47
ACC0001988,CUS000901,money_market,2024-09-25,active,24249.68
ACC0001989,CUS000608,savings,2024-05-04,active,24253.19
ACC0001990,CUS001744,checking,2024-11-13,active,17933.6
ACC0001991,CUS000562,savings,2021-11-07,dormant,39289.19
ACC0001992,CUS001939,credit,2023-09-25,active,21380.71
ACC0001993,CUS000321,credit,2023-12-30,active,4340.96
ACC0001994,CUS001949,money_market,2023-02-04,active,19584.44
ACC0001995,CUS001465,credit,2022-07-14,active,41850.19
ACC0001996,CUS001917,credit,2022-10-17,active,34238.5
ACC0001997,CUS000526,savings,2022-04-16,frozen,10271.39
ACC0001998,CUS001164,money_market,2023-10-12,active,49153.14
ACC0001999,CUS000298,credit,2022-08-21,active,19802.6
ACC0002000,CUS001345,money_market,2026-01-15,active,424.65
ACC0002001,CUS001385,savings,2022-08-27,active,48563.92
ACC0002002,CUS001266,checking,2022-04-20,dormant,12924.99
ACC0002003,CUS001245,checking,2024-06-27,active,3573.28
ACC0002004,CUS000607,checking,2025-02-25,active,24981.15
ACC0002005,CUS001481,checking,2023-06-16,active,4208.56
ACC0002006,CUS001378,checking,2025-12-19,active,31693.94
ACC0002007,CUS000194,savings,2021-07-18,active,34450.75
ACC0002008,CUS000083,checking,2022-12-05,dormant,3280.97
ACC0002009,CUS000865,credit,2025-10-13,active,39334.83
ACC0002010,CUS001524,credit,2023-08-27,active,38387.29
ACC0002011,CUS001318,credit,2022-11-01,closed,22400.16
ACC0002012,CUS000375,money_market,2025-12-27,active,18743.61
ACC0002013,CUS000442,checking,2023-05-03,active,24401.75
ACC0002014,CUS001888,money_market,2026-01-26,closed,43961.42
ACC0002015,CUS001217,savings,2021-12-28,active,2788.36
ACC0002016,CUS000260,money_market,2022-10-25,active,37624.02
ACC0002017,CUS001794,credit,2022-09-03,active,35371.4
ACC0002018,CUS001072,savings,2024-05-31,active,15483.99
ACC0002019,CUS000769,money_market,2023-12-13,active,11870.97
ACC0002020,CUS001270,checking,2025-07-09,active,32641.2
ACC0002021,CUS001418,checking,2025-05-17,active,5855.54
ACC0002022,CUS000680,savings,2021-07-24,active,10960.34
ACC0002023,CUS000374,money_market,2022-06-11,active,44488.18
ACC0002024,CUS000142,money_market,2024-09-03,active,28934.32
ACC0002025,CUS001391,checking,2021-12-10,frozen,47902.47
ACC0002026,CUS000336,credit,2022-10-04,active,24824.03
ACC0002027,CUS000386,savings,2024-12-09,frozen,40257.92
ACC0002028,CUS000635,checking,2023-08-15,active,42769.78
ACC0002029,CUS000300,checking,2024-09-12,active,40824.73
ACC0002030,CUS001661,credit,2023-05-31,active,14880.89
ACC0002031,CUS000441,money_market,2025-07-05,active,876.95
ACC0002032,CUS001062,money_market,2022-06-15,active,34873.33
ACC0002033,CUS001130,savings,2021-07-04,dormant,40475.63
ACC0002034,CUS000633,savings,2023-06-01,active,41939.78
ACC0002035,CUS001133,money_market,2024-09-30,active,36015.09
ACC0002036,CUS001913,money_market,2023-09-07,active,30328.03
ACC0002037,CUS000522,checking,2022-08-15,active,35767.94
ACC0002038,CUS000986,credit,2025-12-17,active,37772.68
ACC0002039,CUS001077,checking,2025-06-26,active,45032.25
ACC0002040,CUS000207,credit,2024-05-01,active,37833.67
ACC0002041,CUS000759,money_market,2024-09-17,active,11961.54
ACC0002042,CUS001442,savings,2025-08-02,active,33915.77
ACC0002043,CUS001067,credit,2024-10-22,closed,9089.93
ACC0002044,CUS001152,savings,2022-12-25,active,38674.41
ACC0002045,CUS001165,money_market,2026-02-18,active,10447.89
ACC0002046,CUS001275,credit,2024-04-03,active,18441.35
ACC0002047,CUS000442,money_market,2023-07-23,active,4533.5
ACC0002048,CUS000870,credit,2023-06-18,active,20409.22
ACC0002049,CUS000814,money_market,2025-10-05,closed,34397.05
ACC0002050,CUS000530,checking,2026-04-10,active,49253.89
ACC0002051,CUS001435,credit,2021-07-22,active,48708.28
ACC0002052,CUS001833,savings,2022-02-25,closed,39080.31
ACC0002053,CUS001166,checking,2024-05-03,active,16393.21
ACC0002054,CUS001038,money_market,2026-04-22,active,40937.1
ACC0002055,CUS000049,checking,2022-11-17,active,13790.89
ACC0002056,CUS000044,money_market,2025-08-17,active,14521.68
ACC0002057,CUS001823,checking,2023-05-23,active,4259.95
ACC0002058,CUS001318,checking,2024-03-31,closed,25145.7
ACC0002059,CUS000150,credit,2023-04-21,active,27381.41
ACC0002060,CUS000964,money_market,2023-02-25,active,38937.5
ACC0002061,CUS001824,savings,2023-06-04,active,44292.08
ACC0002062,CUS001005,credit,2022-10-31,active,37991.71
ACC0002063,CUS001436,savings,2024-05-22,active,24184.5
ACC0002064,CUS001746,checking,2025-09-16,active,22349.74
ACC0002065,CUS001630,credit,2022-11-06,active,27252.91
ACC0002066,CUS001394,credit,2026-03-07,active,6379.39
ACC0002067,CUS000931,checking,2023-07-15,active,15152.28
ACC0002068,CUS001420,savings,2024-04-15,active,36440.27
ACC0002069,CUS000943,money_market,2023-12-04,active,9652.72
ACC0002070,CUS001454,money_market,2025-05-15,active,25767.81
ACC0002071,CUS000594,money_market,2022-10-26,active,28712.48
ACC0002072,CUS000575,money_market,2024-10-07,active,37732.29
ACC0002073,CUS000241,checking,2024-06-26,closed,35899.34
ACC0002074,CUS001281,savings,2023-05-14,closed,16103.06
ACC0002075,CUS001587,credit,2023-03-24,active,24341.62
ACC0002076,CUS000070,credit,2021-11-05,dormant,25387.12
ACC0002077,CUS000742,checking,2024-01-04,active,15873.9
ACC0002078,CUS000469,checking,2025-02-22,active,24951.32
ACC0002079,CUS001378,savings,2024-02-15,active,40209.4
ACC0002080,CUS000833,checking,2023-01-08,active,6535.82
ACC0002081,CUS001211,savings,2023-10-07,active,18780.31
ACC0002082,CUS001986,savings,2021-10-03,active,14893.78
ACC0002083,CUS001310,credit,2025-05-19,active,40396.35
ACC0002084,CUS000524,checking,2021-12-07,active,36654.39
ACC0002085,CUS000969,money_market,2025-04-16,active,48647.74
ACC0002086,CUS001519,savings,2025-03-20,dormant,30457.48
ACC0002087,CUS001817,checking,2022-03-05,active,20975.81
ACC0002088,CUS000239,savings,2024-09-14,active,4087.04
ACC0002089,CUS001814,credit,2024-05-31,active,27241.9
ACC0002090,CUS000093,money_market,2022-06-05,active,14854.23
ACC0002091,CUS001560,savings,2024-09-04,dormant,27988.68
ACC0002092,CUS000257,savings,2023-11-24,active,398.56
ACC0002093,CUS001878,checking,2021-10-29,closed,16637.79
ACC0002094,CUS000382,savings,2023-03-31,active,16445.15
ACC0002095,CUS000223,money_market,2023-11-28,closed,19137.4
ACC0002096,CUS001643,savings,2025-12-05,active,7110.35
ACC0002097,CUS001591,money_market,2022-02-10,active,32586.62
ACC0002098,CUS000888,money_market,2025-10-09,dormant,21630.37
ACC0002099,CUS001250,credit,2022-08-26,dormant,14628.43
ACC0002100,CUS000561,money_market,2024-12-26,active,26724.23
ACC0002101,CUS001673,credit,2022-04-28,active,40279.24
ACC0002102,CUS001831,money_market,2024-06-20,active,38588.24
ACC0002103,CUS001696,money_market,2022-02-21,active,19659.77
ACC0002104,CUS000718,money_market,2023-11-09,active,40612.86
ACC0002105,CUS001666,credit,2023-05-02,active,12904.21
ACC0002106,CUS001784,money_market,2026-04-11,active,22705.39
ACC0002107,CUS000787,credit,2026-04-24,active,26335.37
ACC0002108,CUS000457,money_market,2024-05-13,frozen,23271.44
ACC0002109,CUS001702,money_market,2023-12-14,active,2135.21
ACC0002110,CUS000267,savings,2025-09-26,active,1641.82
ACC0002111,CUS001220,savings,2023-11-24,active,21174.47
ACC0002112,CUS000611,checking,2023-07-20,active,23633.27
ACC0002113,CUS000714,checking,2026-03-06,active,43229.93
ACC0002114,CUS000833,money_market,2026-05-13,closed,15863.76
ACC0002115,CUS001437,credit,2025-04-25,active,6736.85
ACC0002116,CUS001719,checking,2025-05-06,active,3769.48
ACC0002117,CUS001697,credit,2023-01-14,active,24362.37
ACC0002118,CUS001559,savings,2024-07-14,active,19164.46
ACC0002119,CUS001306,checking,2022-10-12,active,29682.56
ACC0002120,CUS001955,credit,2024-07-03,active,12945.9
ACC0002121,CUS001687,checking,2022-03-29,active,35074.32
ACC0002122,CUS000430,credit,2021-06-23,active,36220.38
ACC0002123,CUS001138,checking,2025-12-23,closed,36334.42
ACC0002124,CUS001538,checking,2024-06-10,active,25279.11
ACC0002125,CUS000688,checking,2025-02-11,active,11706.85
ACC0002126,CUS000861,credit,2022-11-27,active,42745.52
ACC0002127,CUS000290,credit,2022-10-08,active,8497.22
ACC0002128,CUS000026,checking,2024-11-12,active,24452.98
ACC0002129,CUS001787,checking,2025-02-20,active,46136.76
ACC0002130,CUS000821,credit,2023-12-13,frozen,47110.5
ACC0002131,CUS001591,credit,2021-08-03,active,5405.27
ACC0002132,CUS001991,savings,2022-02-01,active,28511.6
ACC0002133,CUS001054,credit,2022-02-23,active,15653.49
ACC0002134,CUS000215,checking,2026-01-19,active,14693.59
ACC0002135,CUS001831,credit,2021-09-27,active,35286.6
ACC0002136,CUS000876,savings,2025-08-27,active,7542.86
ACC0002137,CUS000222,money_market,2022-07-16,active,20514.07
ACC0002138,CUS000203,money_market,2026-02-23,active,1069.51
ACC0002139,CUS001708,savings,2021-06-16,active,33860.35
ACC0002140,CUS001380,checking,2025-03-12,active,6666.02
ACC0002141,CUS000727,checking,2023-06-28,active,46088.14
ACC0002142,CUS001053,checking,2023-11-13,active,42334.59
ACC0002143,CUS000204,checking,2025-06-02,active,28096.63
ACC0002144,CUS000620,savings,2025-12-16,active,25712.9
ACC0002145,CUS001667,money_market,2022-12-15,active,44046.56
ACC0002146,CUS000544,credit,2024-09-28,active,22413.62
ACC0002147,CUS001698,credit,2024-05-28,active,36460.49
ACC0002148,CUS000628,savings,2023-11-27,active,47353.65
ACC0002149,CUS001415,money_market,2022-01-24,active,6168.43
ACC0002150,CUS000050,money_market,2022-03-01,active,33283.58
ACC0002151,CUS001182,savings,2024-11-09,frozen,38018.72
ACC0002152,CUS000105,credit,2025-07-04,active,9599.96
ACC0002153,CUS000339,money_market,2023-08-18,active,41368.51
ACC0002154,CUS000007,savings,2023-05-31,active,12863.9
ACC0002155,CUS000486,credit,2023-01-12,active,22019.89
ACC0002156,CUS001773,savings,2025-09-30,active,14225.53
ACC0002157,CUS001197,money_market,2022-10-12,active,1824.92
ACC0002158,CUS001965,money_market,2022-09-04,active,26163.57
ACC0002159,CUS001163,credit,2026-04-01,active,20476.6
ACC0002160,CUS001157,money_market,2022-01-03,frozen,3257.43
ACC0002161,CUS000691,savings,2024-05-05,closed,16592.0
ACC0002162,CUS000779,checking,2024-10-26,active,42407.38
ACC0002163,CUS000615,money_market,2024-05-09,active,36986.59
ACC0002164,CUS001665,money_market,2022-07-08,frozen,21719.54
ACC0002165,CUS000171,savings,2025-09-01,active,43745.66
ACC0002166,CUS000098,checking,2025-01-05,active,41008.1
ACC0002167,CUS000495,checking,2026-03-10,dormant,43659.76
ACC0002168,CUS001480,checking,2023-03-28,active,22584.92
ACC0002169,CUS000033,money_market,2024-08-05,active,1288.81
ACC0002170,CUS000654,checking,2022-07-03,closed,47172.35
ACC0002171,CUS001176,savings,2024-04-04,active,1425.95
ACC0002172,CUS001449,checking,2025-08-25,closed,29639.91
ACC0002173,CUS000184,savings,2022-07-18,active,24877.23
ACC0002174,CUS001904,savings,2022-02-28,active,47702.68
ACC0002175,CUS001416,savings,2024-12-08,active,44090.62
ACC0002176,CUS001991,money_market,2025-01-18,active,7344.73
ACC0002177,CUS001631,savings,2024-12-09,active,4502.01
ACC0002178,CUS000748,credit,2022-07-07,active,41556.63
ACC0002179,CUS000108,credit,2022-09-16,active,23558.59
ACC0002180,CUS000650,savings,2023-01-31,active,21403.91
ACC0002181,CUS001875,money_market,2022-09-16,active,14132.97
ACC0002182,CUS001921,savings,2025-05-28,active,49413.11
ACC0002183,CUS000729,checking,2025-07-09,active,34762.92
ACC0002184,CUS001561,checking,2026-03-18,active,19824.29
ACC0002185,CUS000961,credit,2023-06-07,frozen,16141.1
ACC0002186,CUS000228,checking,2021-10-03,active,41042.69
ACC0002187,CUS001885,money_market,2023-03-07,active,15678.59
ACC0002188,CUS001275,checking,2024-06-06,active,21990.39
ACC0002189,CUS001885,savings,2023-05-30,active,21181.57
ACC0002190,CUS000871,savings,2025-02-13,active,47226.42
ACC0002191,CUS001953,money_market,2026-06-01,active,16429.8
ACC0002192,CUS000173,money_market,2022-10-06,active,13568.64
ACC0002193,CUS001920,credit,2021-11-29,active,44562.77
ACC0002194,CUS001248,savings,2025-11-21,active,9378.93
ACC0002195,CUS000550,savings,2021-12-05,active,48596.28
ACC0002196,CUS000562,credit,2023-11-24,frozen,35578.74
ACC0002197,CUS001802,credit,2021-11-23,closed,21657.64
ACC0002198,CUS001129,credit,2026-01-21,active,17625.85
ACC0002199,CUS000296,savings,2022-09-01,active,22541.04
ACC0002200,CUS001167,credit,2026-06-04,active,9292.76
ACC0002201,CUS001657,money_market,2024-10-07,active,31306.92
ACC0002202,CUS000354,savings,2022-08-27,active,27392.64
ACC0002203,CUS001400,savings,2024-04-26,active,874.94
ACC0002204,CUS000229,credit,2025-05-25,active,35663.44
ACC0002205,CUS000392,savings,2022-07-07,active,24858.88
ACC0002206,CUS001939,money_market,2024-12-23,active,28235.79
ACC0002207,CUS000348,savings,2025-03-29,active,26414.62
ACC0002208,CUS000497,checking,2022-04-14,active,27041.27
ACC0002209,CUS000902,checking,2021-08-31,active,23790.51
ACC0002210,CUS001126,credit,2023-04-13,active,18693.42
ACC0002211,CUS001061,savings,2023-08-09,active,37005.87
ACC0002212,CUS001957,money_market,2025-04-09,active,49732.97
ACC0002213,CUS000211,money_market,2025-03-05,frozen,42445.87
ACC0002214,CUS001450,credit,2022-11-26,active,4428.32
ACC0002215,CUS001221,money_market,2024-06-04,active,26631.09
ACC0002216,CUS000699,credit,2024-11-08,active,40245.35
ACC0002217,CUS001358,money_market,2024-10-09,active,19923.77
ACC0002218,CUS000561,money_market,2022-07-20,active,39897.26
ACC0002219,CUS001963,money_market,2022-10-01,active,20894.08
ACC0002220,CUS000252,credit,2025-03-30,active,28582.46
ACC0002221,CUS001373,savings,2025-06-28,active,11044.64
ACC0002222,CUS000073,credit,2022-05-13,active,5810.88
ACC0002223,CUS000691,checking,2024-04-02,active,19477.1
ACC0002224,CUS001153,savings,2023-07-30,active,16009.39
ACC0002225,CUS001349,checking,2022-07-12,active,41117.43
ACC0002226,CUS001876,credit,2024-05-19,active,44563.98
ACC0002227,CUS000358,credit,2026-03-05,active,33735.26
ACC0002228,CUS001827,checking,2024-05-05,active,28682.66
ACC0002229,CUS000585,checking,2023-09-16,active,35622.85
ACC0002230,CUS000313,money_market,2026-02-20,closed,14245.85
ACC0002231,CUS001578,savings,2024-11-06,active,28271.23
ACC0002232,CUS001410,checking,2024-05-03,active,38030.17
ACC0002233,CUS001808,checking,2026-05-13,active,47985.34
ACC0002234,CUS001191,checking,2021-07-08,active,25234.52
ACC0002235,CUS000747,money_market,2021-12-28,active,4712.54
ACC0002236,CUS000936,checking,2024-01-06,active,28082.82
ACC0002237,CUS001667,checking,2022-06-30,active,36434.83
ACC0002238,CUS001687,savings,2026-02-25,active,16252.55
ACC0002239,CUS000375,money_market,2026-04-13,active,20914.9
ACC0002240,CUS000534,checking,2023-02-27,active,642.79
ACC0002241,CUS001719,money_market,2022-08-04,active,38490.34
ACC0002242,CUS001150,savings,2021-10-15,active,17854.86
ACC0002243,CUS000323,money_market,2021-08-07,active,15799.33
ACC0002244,CUS001834,checking,2024-10-19,closed,21738.08
ACC0002245,CUS000433,money_market,2025-08-19,active,31293.26
ACC0002246,CUS000540,checking,2023-04-05,active,32773.83
ACC0002247,CUS001032,credit,2025-05-09,closed,16443.67
ACC0002248,CUS000360,checking,2026-04-27,active,10145.27
ACC0002249,CUS000673,credit,2025-02-02,active,45371.37
ACC0002250,CUS001968,savings,2022-12-04,active,43049.74
ACC0002251,CUS001428,savings,2022-08-10,active,42890.48
ACC0002252,CUS000305,savings,2022-11-19,active,22142.72
ACC0002253,CUS000899,credit,2022-12-13,active,22357.83
ACC0002254,CUS000313,checking,2023-07-21,active,36935.69
ACC0002255,CUS001003,credit,2024-09-27,active,19044.83
ACC0002256,CUS001001,credit,2025-05-29,dormant,24299.08
ACC0002257,CUS001122,money_market,2022-05-10,active,39082.09
ACC0002258,CUS001068,checking,2024-11-13,active,12656.91
ACC0002259,CUS001620,credit,2022-05-09,active,31447.93
ACC0002260,CUS000436,credit,2025-07-31,active,40295.97
ACC0002261,CUS001721,savings,2023-03-22,active,36470.48
ACC0002262,CUS000665,checking,2024-10-22,active,48688.11
ACC0002263,CUS000098,savings,2024-12-17,active,32645.96
ACC0002264,CUS001521,savings,2021-12-02,active,35852.95
ACC0002265,CUS000028,checking,2026-05-10,active,1732.42
ACC0002266,CUS000655,savings,2022-10-25,active,11022.4
ACC0002267,CUS000205,credit,2022-07-15,active,19557.63
ACC0002268,CUS000314,savings,2023-03-31,active,40851.23
ACC0002269,CUS000574,money_market,2024-09-25,active,9572.49
ACC0002270,CUS001556,money_market,2023-03-11,active,40073.77
ACC0002271,CUS001428,savings,2022-10-19,active,39178.06
ACC0002272,CUS001614,money_market,2022-07-27,active,38889.67
ACC0002273,CUS000862,checking,2022-03-30,active,9272.79
ACC0002274,CUS000052,checking,2024-03-02,active,579.42
ACC0002275,CUS000660,money_market,2022-02-08,active,16318.41
ACC0002276,CUS001919,money_market,2023-12-17,active,25028.54
ACC0002277,CUS000141,money_market,2025-02-22,active,23001.75
ACC0002278,CUS001824,savings,2024-01-15,active,31388.96
ACC0002279,CUS000606,checking,2024-05-22,active,36974.4
ACC0002280,CUS001490,savings,2024-02-29,active,29914.9
ACC0002281,CUS000475,checking,2025-06-03,active,12658.95
ACC0002282,CUS001759,money_market,2022-08-30,closed,47328.33
ACC0002283,CUS000008,checking,2025-06-18,active,17173.44
ACC0002284,CUS000662,credit,2025-03-17,active,26765.02
ACC0002285,CUS001873,checking,2025-01-09,active,3480.32
ACC0002286,CUS000915,credit,2022-01-12,active,31108.58
ACC0002287,CUS000563,credit,2023-09-27,active,4601.38
ACC0002288,CUS001760,credit,2026-04-20,active,26728.76
ACC0002289,CUS001514,credit,2022-04-19,closed,406.33
ACC0002290,CUS000469,credit,2026-02-03,active,6948.65
ACC0002291,CUS000922,credit,2024-01-18,active,4276.31
