device_event_id,device_id,customer_id,ip_address,device_type,login_time
DEVE00000308,DEV00000315,CUS001752,193.134.250.124,browser,2026-02-19T11:55:09
DEVE00000309,DEV00000316,CUS000149,201.45.71.232,tablet,2026-04-20T23:07:21
DEVE00000310,DEV00000317,CUS000451,81.108.164.225,browser,2025-10-20T19:25:31
DEVE00000311,DEV00000318,CUS000757,139.140.165.239,browser,2025-08-27T06:56:44
DEVE00000312,DEV00000319,CUS000377,104.37.62.89,iphone,2025-10-24T01:24:28
DEVE00000313,DEV00000320,CUS000033,110.136.21.109,iphone,2025-10-22T18:46:50
DEVE00000314,DEV00000321,CUS001900,209.132.70.120,iphone,2026-03-01T12:41:37
DEVE00000315,DEV00000322,CUS001382,124.140.47.40,browser,2025-06-17T19:43:53
DEVE00000316,DEV00000323,CUS001679,128.130.239.226,iphone,2026-04-05T03:52:38
DEVE00000317,DEV00000324,CUS001721,188.99.82.138,iphone,2026-02-08T08:21:18
DEVE00000318,DEV00000325,CUS001035,13.67.129.15,browser,2025-09-19T08:05:06
DEVE00000319,DEV00000326,CUS000111,202.255.85.180,android,2025-07-04T08:00:57
DEVE00000320,DEV00000327,CUS001702,108.11.84.201,iphone,2025-07-15T17:35:02
DEVE00000321,DEV00000328,CUS001904,25.26.235.155,android,2026-04-09T07:30:32
DEVE00000322,DEV00000329,CUS001330,150.116.171.242,android,2026-06-04T16:00:12
DEVE00000323,DEV00000330,CUS001036,185.101.5.198,android,2025-07-18T18:59:51
DEVE00000324,DEV00000331,CUS001596,64.143.185.183,tablet,2025-11-22T07:35:05
DEVE00000325,DEV00000332,CUS000927,204.195.142.182,iphone,2026-02-25T18:55:46
DEVE00000326,DEV00000333,CUS001820,89.246.15.69,browser,2025-06-26T08:02:23
DEVE00000327,DEV00000334,CUS001788,104.50.66.168,android,2026-03-30T02:45:03
DEVE00000328,DEV00000335,CUS001939,216.253.226.247,tablet,2025-10-05T12:00:52
DEVE00000329,DEV00000336,CUS000594,194.80.75.0,browser,2025-10-29T01:08:36
DEVE00000330,DEV00000337,CUS001773,167.172.213.98,iphone,2025-06-22T18:30:04
DEVE00000331,DEV00000338,CUS000392,1.86.10.228,iphone,2026-04-05T14:31:04
DEVE00000332,DEV00000339,CUS001051,190.46.148.108,browser,2026-05-13T23:18:42
DEVE00000333,DEV00000340,CUS001217,217.10.254.249,browser,2026-02-23T07:13:03
DEVE00000334,DEV00000341,CUS001962,77.156.75.186,android,2026-03-22T01:24:20
DEVE00000335,DEV00000342,CUS001830,173.228.108.7,browser,2025-08-16T00:22:56
DEVE00000336,DEV00000343,CUS001525,170.105.6.228,iphone,2026-01-17T11:14:37
DEVE00000337,DEV00000344,CUS000055,115.134.175.236,android,2025-11-10T16:08:09
DEVE00000338,DEV00000345,CUS000903,191.12.114.108,android,2025-07-24T21:22:56
DEVE00000339,DEV00000346,CUS000692,220.91.10.143,iphone,2026-06-07T12:11:28
DEVE00000340,DEV00000347,CUS001157,117.58.96.6,tablet,2026-03-05T05:11:00
DEVE00000341,DEV00000348,CUS000463,84.80.100.192,tablet,2025-06-10T04:07:23
DEVE00000342,DEV00000349,CUS000523,140.0.25.145,android,2025-09-20T15:55:26
DEVE00000343,DEV00000350,CUS000148,103.18.83.41,android,2026-05-27T18:08:08
DEVE00000344,DEV00000351,CUS000178,211.214.231.193,android,2025-09-16T07:10:26
DEVE00000345,DEV00000352,CUS000688,109.51.227.156,tablet,2026-02-14T20:14:02
DEVE00000346,DEV00000353,CUS000200,148.95.158.219,android,2025-07-09T10:10:03
DEVE00000347,DEV00000354,CUS001439,113.135.210.198,android,2026-03-04T08:15:21
DEVE00000348,DEV00000003,CUS001630,182.129.208.77,tablet,2026-04-04T09:45:24
DEVE00000349,DEV00000355,CUS000053,129.45.1.213,android,2025-10-11T21:37:50
DEVE00000350,DEV00000356,CUS000568,180.105.130.135,iphone,2025-07-05T06:48:50
DEVE00000351,DEV00000357,CUS001397,172.242.188.184,browser,2026-04-15T18:27:17
DEVE00000352,DEV00000358,CUS000768,185.75.60.1,browser,2025-08-13T10:31:30
DEVE00000353,DEV00000359,CUS000559,95.114.255.40,browser,2026-01-08T09:59:24
DEVE00000354,DEV00000360,CUS001759,16.166.46.113,iphone,2025-08-17T08:03:58
DEVE00000355,DEV00000361,CUS000544,185.203.197.49,browser,2025-10-26T23:14:00
DEVE00000356,DEV00000362,CUS000536,191.190.86.175,tablet,2025-06-16T03:12:57
DEVE00000357,DEV00000363,CUS001139,3.210.240.161,browser,2025-11-14T17:59:14
DEVE00000358,DEV00000364,CUS001625,73.190.0.26,iphone,2025-12-15T01:00:23
DEVE00000359,DEV00000365,CUS001979,68.53.33.155,android,2026-03-23T12:41:53
DEVE00000360,DEV00000366,CUS001717,13.205.28.70,browser,2026-01-05T04:18:44
DEVE00000361,DEV00000367,CUS000978,180.96.221.150,tablet,2025-10-11T06:56:49
DEVE00000362,DEV00000368,CUS001539,202.176.36.237,android,2025-10-15T22:26:49
DEVE00000363,DEV00000369,CUS001219,215.183.60.248,tablet,2025-09-18T08:51:03
DEVE00000364,DEV00000370,CUS001226,78.152.139.222,tablet,2025-07-26T09:14:08
DEVE00000365,DEV00000371,CUS001902,214.168.243.82,iphone,2025-12-16T00:51:26
DEVE00000366,DEV00000372,CUS000917,145.45.102.154,iphone,2026-04-26T17:55:48
DEVE00000367,DEV00000373,CUS000830,136.237.108.32,iphone,2025-12-14T06:39:18
DEVE00000368,DEV00000374,CUS001406,24.44.46.190,android,2025-06-15T16:21:25
DEVE00000369,DEV00000005,CUS001156,57.101.125.144,iphone,2025-06-21T16:46:33
DEVE00000370,DEV00000375,CUS000372,86.172.132.115,browser,2025-08-06T00:10:10
DEVE00000371,DEV00000376,CUS000001,99.218.116.209,android,2025-08-26T21:51:02
DEVE00000372,DEV00000377,CUS001337,51.15.3.131,browser,2025-11-09T06:24:15
DEVE00000373,DEV00000378,CUS001377,192.80.9.206,tablet,2025-09-06T00:04:32
DEVE00000374,DEV00000379,CUS000485,218.129.55.8,iphone,2025-11-22T00:03:58
DEVE00000375,DEV00000380,CUS001258,4.169.32.217,iphone,2025-09-17T08:32:40
DEVE00000376,DEV00000381,CUS001819,211.76.10.248,browser,2026-02-05T23:01:25
DEVE00000377,DEV00000382,CUS000156,139.166.165.223,browser,2026-01-29T22:48:24
DEVE00000378,DEV00000383,CUS001075,199.170.88.234,iphone,2026-03-21T08:15:25
DEVE00000379,DEV00000002,CUS000647,42.91.202.22,iphone,2026-02-17T07:57:18
DEVE00000380,DEV00000384,CUS000938,123.200.107.218,browser,2026-02-10T17:28:57
DEVE00000381,DEV00000000,CUS000481,35.245.136.24,browser,2026-04-16T02:56:29
DEVE00000382,DEV00000385,CUS001683,140.68.133.65,tablet,2026-05-25T14:25:50
DEVE00000383,DEV00000386,CUS000270,133.199.77.17,browser,2025-08-13T20:43:16
DEVE00000384,DEV00000387,CUS000970,162.215.193.82,tablet,2026-01-23T18:49:28
DEVE00000385,DEV00000388,CUS000283,139.175.50.45,browser,2026-03-23T04:37:11
DEVE00000386,DEV00000389,CUS000298,61.98.9.27,iphone,2025-08-17T12:46:41
DEVE00000387,DEV00000390,CUS001951,141.74.144.106,browser,2026-04-02T06:19:24
DEVE00000388,DEV00000391,CUS000147,34.210.82.52,android,2026-01-20T10:04:46
DEVE00000389,DEV00000392,CUS000001,3.107.133.118,android,2026-05-02T04:19:53
DEVE00000390,DEV00000393,CUS001007,122.125.81.242,iphone,2025-09-18T21:18:42
DEVE00000391,DEV00000394,CUS000624,129.25.139.220,browser,2025-07-08T15:40:41
DEVE00000392,DEV00000395,CUS001202,113.144.70.159,tablet,2025-09-25T06:18:16
DEVE00000393,DEV00000396,CUS001602,114.95.124.232,browser,2025-07-04T14:37:46
DEVE00000394,DEV00000397,CUS000036,130.114.8.45,android,2025-09-19T02:47:11
DEVE00000395,DEV00000398,CUS000147,102.243.211.46,iphone,2025-09-11T00:11:18
DEVE00000396,DEV00000399,CUS001919,69.18.133.16,browser,2025-08-05T16:25:21
DEVE00000397,DEV00000400,CUS000876,13.86.32.136,browser,2025-10-02T20:00:08
DEVE00000398,DEV00000401,CUS000460,100.199.250.75,iphone,2026-01-14T20:06:41
DEVE00000399,DEV00000402,CUS000892,75.156.38.109,iphone,2025-08-28T16:15:04
DEVE00000400,DEV00000403,CUS001836,19.107.246.48,iphone,2025-07-24T13:07:59
DEVE00000401,DEV00000404,CUS001058,75.211.110.51,browser,2026-04-12T07:53:39
DEVE00000402,DEV00000405,CUS001759,177.92.72.43,iphone,2025-06-30T08:27:58
DEVE00000403,DEV00000406,CUS001630,117.129.1.19,browser,2025-10-25T03:54:48
DEVE00000404,DEV00000407,CUS000773,63.1.11.179,tablet,2025-09-22T17:26:32
DEVE00000405,DEV00000408,CUS000926,5.201.84.53,browser,2025-09-01T21:07:17
DEVE00000406,DEV00000409,CUS000648,180.6.151.194,browser,2026-01-31T04:14:20
DEVE00000407,DEV00000410,CUS000872,24.159.140.66,android,2025-07-29T15:03:48
DEVE00000408,DEV00000411,CUS000663,84.125.5.92,tablet,2025-12-10T14:47:32
DEVE00000409,DEV00000412,CUS001775,78.101.161.174,iphone,2025-10-27T11:02:52
DEVE00000410,DEV00000413,CUS001520,205.144.118.157,browser,2025-10-19T18:25:33
DEVE00000411,DEV00000414,CUS000361,76.5.135.228,tablet,2025-08-22T19:47:39
DEVE00000412,DEV00000415,CUS000854,125.10.194.33,iphone,2025-08-17T14:02:01
DEVE00000413,DEV00000416,CUS001874,56.157.204.22,tablet,2026-03-23T12:16:42
DEVE00000414,DEV00000417,CUS000334,143.204.73.111,browser,2025-09-14T14:42:04
DEVE00000415,DEV00000418,CUS001752,52.23.246.244,android,2025-06-14T13:55:30
DEVE00000416,DEV00000419,CUS000128,223.156.179.89,iphone,2026-03-22T17:31:39
DEVE00000417,DEV00000420,CUS000811,16.221.44.232,tablet,2025-07-26T19:15:53
DEVE00000418,DEV00000009,CUS000116,78.6.196.69,iphone,2025-09-30T20:10:55
DEVE00000419,DEV00000421,CUS001440,30.237.244.144,browser,2026-05-29T16:34:56
DEVE00000420,DEV00000422,CUS001087,132.14.190.110,browser,2026-04-27T14:51:50
DEVE00000421,DEV00000423,CUS000655,42.161.23.172,android,2025-10-12T17:16:17
DEVE00000422,DEV00000424,CUS001851,167.116.69.233,android,2026-03-10T07:22:27
DEVE00000423,DEV00000425,CUS001383,97.120.121.2,android,2025-08-04T20:18:53
DEVE00000424,DEV00000426,CUS000347,60.109.58.73,tablet,2025-10-20T11:18:09
DEVE00000425,DEV00000427,CUS000041,162.168.248.66,browser,2026-06-03T04:30:39
DEVE00000426,DEV00000428,CUS000936,15.99.26.198,android,2025-12-16T08:02:00
DEVE00000427,DEV00000429,CUS001360,54.13.44.87,browser,2026-05-03T03:55:57
DEVE00000428,DEV00000430,CUS001995,122.123.240.153,android,2025-09-15T10:44:16
DEVE00000429,DEV00000431,CUS001443,156.12.236.18,iphone,2025-12-11T05:03:02
DEVE00000430,DEV00000432,CUS000002,31.8.81.235,iphone,2026-02-01T09:23:07
DEVE00000431,DEV00000433,CUS001746,212.1.250.243,iphone,2025-08-11T10:57:28
DEVE00000432,DEV00000434,CUS000423,103.142.162.10,browser,2025-12-01T14:42:39
DEVE00000433,DEV00000435,CUS000400,106.251.78.86,tablet,2025-09-29T11:54:41
DEVE00000434,DEV00000436,CUS000997,135.254.164.66,android,2025-09-25T10:54:34
DEVE00000435,DEV00000437,CUS001164,102.74.251.181,android,2025-08-12T22:47:14
DEVE00000436,DEV00000438,CUS000411,197.103.79.186,iphone,2025-08-27T11:12:03
DEVE00000437,DEV00000439,CUS000147,88.190.215.204,browser,2025-06-17T19:46:47
DEVE00000438,DEV00000440,CUS001438,140.175.119.241,tablet,2025-12-02T03:49:27
DEVE00000439,DEV00000441,CUS000103,120.243.232.79,iphone,2026-05-28T11:33:38
DEVE00000440,DEV00000442,CUS001372,108.102.144.18,tablet,2026-01-12T22:30:44
DEVE00000441,DEV00000443,CUS000585,189.249.248.251,browser,2026-05-06T16:01:22
DEVE00000442,DEV00000444,CUS000294,124.91.239.219,browser,2026-04-21T13:16:14
DEVE00000443,DEV00000445,CUS001169,205.178.73.37,android,2025-07-05T13:21:07
DEVE00000444,DEV00000446,CUS000460,198.229.138.65,iphone,2026-01-18T23:56:56
DEVE00000445,DEV00000447,CUS000988,22.118.209.175,browser,2026-05-04T23:45:32
DEVE00000446,DEV00000448,CUS000580,114.0.177.200,browser,2026-04-27T01:32:22
DEVE00000447,DEV00000449,CUS000671,65.7.10.10,android,2025-07-14T17:08:46
DEVE00000448,DEV00000450,CUS000933,26.18.33.85,tablet,2025-06-15T20:51:15
DEVE00000449,DEV00000451,CUS000191,142.190.30.149,android,2025-08-27T15:42:01
DEVE00000450,DEV00000452,CUS000018,62.2.184.10,tablet,2026-03-13T17:28:37
DEVE00000451,DEV00000453,CUS000123,150.99.71.159,tablet,2026-04-20T04:34:55
DEVE00000452,DEV00000454,CUS001087,33.57.222.182,tablet,2026-01-14T15:56:17
DEVE00000453,DEV00000455,CUS000631,33.108.13.15,browser,2026-03-24T19:43:05
DEVE00000454,DEV00000456,CUS000026,55.102.135.148,android,2025-12-01T18:24:46
DEVE00000455,DEV00000457,CUS000913,112.16.13.227,android,2026-02-21T23:13:44
DEVE00000456,DEV00000458,CUS001804,218.44.205.22,iphone,2026-03-31T02:12:25
DEVE00000457,DEV00000459,CUS000334,190.19.173.7,browser,2025-11-09T06:54:16
DEVE00000458,DEV00000460,CUS000326,139.128.41.204,iphone,2026-03-19T05:09:32
DEVE00000459,DEV00000461,CUS001063,54.194.206.134,tablet,2025-07-29T12:32:25
DEVE00000460,DEV00000462,CUS000599,168.193.243.128,tablet,2026-01-07T21:50:13
DEVE00000461,DEV00000463,CUS001833,94.115.146.140,browser,2025-08-28T06:34:38
DEVE00000462,DEV00000464,CUS000734,108.78.3.213,browser,2025-10-13T04:59:37
DEVE00000463,DEV00000465,CUS000867,8.185.11.236,tablet,2025-11-14T07:21:27
DEVE00000464,DEV00000466,CUS001184,75.132.78.239,tablet,2026-04-30T15:18:16
DEVE00000465,DEV00000467,CUS001736,193.56.26.5,iphone,2025-07-22T23:11:45
DEVE00000466,DEV00000468,CUS001110,12.31.154.215,android,2025-12-12T16:34:00
DEVE00000467,DEV00000469,CUS000512,72.176.223.130,browser,2026-06-04T18:37:54
DEVE00000468,DEV00000470,CUS000361,11.232.172.170,android,2025-08-31T20:27:57
DEVE00000469,DEV00000005,CUS001437,130.101.194.106,tablet,2025-10-25T22:17:40
DEVE00000470,DEV00000471,CUS000158,55.103.229.105,iphone,2025-08-07T17:30:42
DEVE00000471,DEV00000472,CUS001836,79.8.206.69,android,2025-07-18T19:08:37
DEVE00000472,DEV00000473,CUS001214,83.173.130.201,tablet,2026-03-19T20:09:27
DEVE00000473,DEV00000474,CUS001699,201.175.117.60,iphone,2025-09-05T03:19:01
DEVE00000474,DEV00000475,CUS001178,145.229.123.0,tablet,2026-03-14T08:42:25
DEVE00000475,DEV00000476,CUS001562,206.2.30.15,android,2025-07-29T16:01:13
DEVE00000476,DEV00000477,CUS000447,37.92.199.34,android,2025-11-28T15:22:28
DEVE00000477,DEV00000478,CUS000996,169.118.41.8,android,2025-07-31T20:57:48
DEVE00000478,DEV00000479,CUS000353,131.230.189.194,iphone,2026-05-22T15:17:12
DEVE00000479,DEV00000480,CUS000941,117.86.172.232,iphone,2025-10-29T15:48:27
DEVE00000480,DEV00000481,CUS001926,146.78.157.119,iphone,2026-05-07T02:04:24
DEVE00000481,DEV00000482,CUS000872,198.67.143.239,tablet,2026-01-13T14:37:36
DEVE00000482,DEV00000483,CUS000817,6.167.10.114,iphone,2025-10-06T10:40:45
DEVE00000483,DEV00000484,CUS001487,156.76.58.85,browser,2026-02-19T10:29:18
DEVE00000484,DEV00000485,CUS000003,208.147.39.137,browser,2026-01-26T10:44:23
DEVE00000485,DEV00000486,CUS000611,2.18.14.62,android,2025-12-09T07:19:36
DEVE00000486,DEV00000006,CUS000601,168.170.50.76,tablet,2026-05-10T11:51:32
DEVE00000487,DEV00000487,CUS000178,30.27.232.187,browser,2026-01-11T15:12:03
DEVE00000488,DEV00000488,CUS001356,37.187.174.160,browser,2026-04-04T06:23:24
DEVE00000489,DEV00000489,CUS001741,141.172.247.78,browser,2026-05-18T18:02:05
DEVE00000490,DEV00000490,CUS000750,164.82.124.117,android,2025-06-24T13:50:47
DEVE00000491,DEV00000491,CUS001941,98.108.34.149,tablet,2025-08-22T19:12:38
DEVE00000492,DEV00000492,CUS001216,223.145.172.115,android,2025-10-06T07:05:30
DEVE00000493,DEV00000493,CUS000332,43.9.99.23,android,2025-08-26T10:32:02
DEVE00000494,DEV00000494,CUS000120,6.133.106.85,browser,2026-03-07T05:30:23
DEVE00000495,DEV00000495,CUS000026,12.37.2.211,android,2025-07-19T08:56:47
DEVE00000496,DEV00000496,CUS000387,139.10.79.225,tablet,2025-09-27T09:18:29
DEVE00000497,DEV00000497,CUS000683,32.98.63.57,iphone,2025-08-05T21:23:54
DEVE00000498,DEV00000498,CUS000999,47.119.6.60,tablet,2025-08-17T22:18:48
DEVE00000499,DEV00000499,CUS000024,33.235.101.246,browser,2025-10-12T11:19:55
DEVE00000500,DEV00000500,CUS001164,198.188.190.173,android,2025-11-24T20:36:28
DEVE00000501,DEV00000501,CUS001791,149.84.181.165,tablet,2026-04-15T11:32:55
DEVE00000502,DEV00000502,CUS000835,124.97.65.154,iphone,2025-12-17T15:23:24
DEVE00000503,DEV00000503,CUS001305,211.157.247.63,tablet,2025-08-01T10:39:49
DEVE00000504,DEV00000504,CUS001505,209.197.79.16,android,2026-04-11T19:08:39
DEVE00000505,DEV00000505,CUS000715,167.145.66.84,tablet,2025-07-23T13:33:26
DEVE00000506,DEV00000506,CUS000655,91.110.55.145,iphone,2025-10-16T20:14:57
DEVE00000507,DEV00000507,CUS001866,216.21.102.163,browser,2026-05-15T02:51:44
DEVE00000508,DEV00000508,CUS000003,34.60.90.219,tablet,2025-08-15T22:48:41
DEVE00000509,DEV00000509,CUS000033,25.244.130.186,tablet,2026-04-14T16:42:28
DEVE00000510,DEV00000510,CUS000327,14.63.24.51,tablet,2026-05-01T05:48:27
DEVE00000511,DEV00000511,CUS000738,211.162.237.193,browser,2026-03-15T12:55:36
DEVE00000512,DEV00000512,CUS001535,213.63.186.48,iphone,2026-04-30T14:11:27
DEVE00000513,DEV00000513,CUS001805,163.90.229.106,android,2026-05-13T20:20:32
DEVE00000514,DEV00000514,CUS000346,129.139.215.195,android,2025-09-02T20:59:27
DEVE00000515,DEV00000515,CUS001536,34.191.167.225,browser,2026-02-15T13:52:05
DEVE00000516,DEV00000516,CUS001753,168.7.47.254,android,2025-06-26T19:22:49
DEVE00000517,DEV00000517,CUS000987,61.215.235.126,browser,2025-09-17T20:26:36
DEVE00000518,DEV00000518,CUS001071,221.225.203.213,android,2025-10-11T02:34:25
DEVE00000519,DEV00000519,CUS000354,120.96.152.8,iphone,2025-09-16T09:46:56
DEVE00000520,DEV00000520,CUS000320,5.252.119.188,iphone,2025-06-27T13:38:55
DEVE00000521,DEV00000521,CUS000264,75.234.112.201,tablet,2026-01-30T01:54:41
DEVE00000522,DEV00000522,CUS000317,168.215.208.59,tablet,2025-09-22T05:06:54
DEVE00000523,DEV00000523,CUS000217,24.173.78.24,android,2026-02-25T03:18:56
DEVE00000524,DEV00000524,CUS001251,69.31.145.126,android,2026-02-12T18:49:36
DEVE00000525,DEV00000525,CUS000758,138.180.63.122,tablet,2026-03-14T11:24:47
DEVE00000526,DEV00000526,CUS000018,171.244.247.129,android,2025-07-24T12:02:53
DEVE00000527,DEV00000010,CUS001856,115.23.83.145,tablet,2025-10-21T10:20:02
DEVE00000528,DEV00000527,CUS001214,185.27.146.149,tablet,2026-01-23T05:13:42
DEVE00000529,DEV00000528,CUS001127,128.170.97.161,iphone,2025-06-10T07:31:48
DEVE00000530,DEV00000529,CUS000962,128.93.126.214,android,2025-09-03T13:56:37
DEVE00000531,DEV00000530,CUS001234,67.31.20.185,iphone,2025-07-17T16:32:46
DEVE00000532,DEV00000531,CUS001176,219.94.60.20,browser,2025-09-02T19:22:21
DEVE00000533,DEV00000532,CUS001344,132.189.125.29,android,2025-06-20T18:54:22
DEVE00000534,DEV00000533,CUS001916,196.223.233.121,tablet,2025-08-27T22:32:57
DEVE00000535,DEV00000534,CUS000725,84.171.125.194,tablet,2025-09-20T00:36:36
DEVE00000536,DEV00000535,CUS000619,50.150.78.125,browser,2026-02-12T14:41:30
DEVE00000537,DEV00000536,CUS001613,12.134.76.155,tablet,2025-09-27T06:42:44
DEVE00000538,DEV00000537,CUS001761,3.5.2.125,browser,2026-02-23T14:01:45
DEVE00000539,DEV00000538,CUS001669,39.235.24.67,tablet,2026-01-04T22:44:52
DEVE00000540,DEV00000539,CUS000837,173.40.189.55,android,2026-03-07T12:36:20
DEVE00000541,DEV00000540,CUS000267,25.212.34.43,android,2026-02-22T06:28:05
DEVE00000542,DEV00000541,CUS000784,114.101.181.138,tablet,2026-01-15T03:00:13
DEVE00000543,DEV00000542,CUS000755,99.134.196.67,android,2026-03-24T16:14:36
DEVE00000544,DEV00000543,CUS000477,137.110.146.100,browser,2026-03-21T20:14:46
DEVE00000545,DEV00000544,CUS000293,98.145.101.17,android,2026-05-27T10:50:33
DEVE00000546,DEV00000545,CUS000153,150.107.178.238,browser,2025-12-16T01:52:32
DEVE00000547,DEV00000546,CUS001921,142.116.162.37,browser,2025-06-30T16:31:52
DEVE00000548,DEV00000547,CUS001985,27.88.205.188,browser,2025-08-28T20:56:17
DEVE00000549,DEV00000548,CUS000996,111.87.57.114,iphone,2025-08-27T17:51:08
DEVE00000550,DEV00000549,CUS000639,147.184.42.98,browser,2025-10-26T15:48:26
DEVE00000551,DEV00000550,CUS000040,160.185.233.28,iphone,2026-01-20T09:55:52
DEVE00000552,DEV00000551,CUS000956,175.59.255.85,android,2026-01-08T14:59:07
DEVE00000553,DEV00000552,CUS001712,8.162.87.46,iphone,2026-04-01T07:05:05
DEVE00000554,DEV00000553,CUS001363,6.82.168.195,android,2025-11-30T17:23:36
DEVE00000555,DEV00000554,CUS001059,12.60.162.67,iphone,2025-09-30T05:48:01
DEVE00000556,DEV00000555,CUS000932,192.125.157.129,browser,2026-05-20T02:08:12
DEVE00000557,DEV00000556,CUS001428,190.173.121.84,tablet,2025-07-11T09:08:45
DEVE00000558,DEV00000557,CUS000268,5.143.126.228,tablet,2026-03-27T17:42:41
DEVE00000559,DEV00000558,CUS001197,128.127.196.118,tablet,2026-03-19T08:43:00
DEVE00000560,DEV00000559,CUS001013,131.249.39.154,iphone,2025-10-01T18:13:30
DEVE00000561,DEV00000560,CUS000323,147.1.117.185,iphone,2026-04-24T21:31:40
DEVE00000562,DEV00000561,CUS000856,139.228.139.85,iphone,2026-05-21T23:55:16
DEVE00000563,DEV00000562,CUS000310,6.65.92.248,tablet,2026-02-13T07:24:53
DEVE00000564,DEV00000563,CUS001025,134.245.42.85,iphone,2025-07-09T23:54:44
DEVE00000565,DEV00000564,CUS000469,163.255.167.220,android,2025-09-15T16:21:26
DEVE00000566,DEV00000565,CUS001143,200.226.16.2,tablet,2026-05-03T00:25:55
DEVE00000567,DEV00000566,CUS001973,28.201.31.209,tablet,2025-11-21T18:25:09
DEVE00000568,DEV00000567,CUS001302,74.97.44.206,tablet,2026-03-03T18:19:07
DEVE00000569,DEV00000568,CUS001921,132.42.139.103,browser,2025-08-22T03:53:28
DEVE00000570,DEV00000569,CUS000491,82.152.225.9,iphone,2026-02-22T04:40:33
DEVE00000571,DEV00000570,CUS000687,69.86.188.195,iphone,2025-06-10T10:31:05
DEVE00000572,DEV00000571,CUS001904,136.35.237.154,iphone,2026-05-04T03:49:06
DEVE00000573,DEV00000572,CUS000848,177.111.51.45,android,2026-01-07T05:47:00
DEVE00000574,DEV00000573,CUS001695,23.122.58.224,android,2026-04-06T23:24:12
DEVE00000575,DEV00000574,CUS001960,125.92.202.225,tablet,2026-05-30T05:44:44
DEVE00000576,DEV00000575,CUS001504,117.184.112.206,android,2025-12-08T00:09:48
DEVE00000577,DEV00000576,CUS000801,122.132.190.121,tablet,2025-12-07T05:15:57
DEVE00000578,DEV00000577,CUS000969,150.87.182.155,browser,2026-03-04T10:42:59
DEVE00000579,DEV00000578,CUS001527,213.231.126.164,tablet,2026-05-10T22:13:01
DEVE00000580,DEV00000579,CUS000750,117.192.101.20,browser,2025-09-25T00:40:30
DEVE00000581,DEV00000580,CUS000965,112.243.45.59,iphone,2025-12-19T20:49:14
DEVE00000582,DEV00000581,CUS001911,116.205.121.53,android,2025-10-09T08:14:46
DEVE00000583,DEV00000582,CUS001795,124.87.98.201,browser,2025-11-04T03:11:55
DEVE00000584,DEV00000003,CUS001630,25.79.52.7,tablet,2026-06-01T05:52:22
DEVE00000585,DEV00000583,CUS000884,178.248.254.66,tablet,2026-04-20T07:10:56
