flow_id,process_id,ip_id,bytes_sent,bytes_received,started_at
F00000391,P00002536,IP002033,2146191,53563,2025-03-29T07:11:00
F00000392,P00003760,IP000006,3229643,3448873,2025-03-19T21:19:00
F00000393,P00002893,IP000015,3768904,3167813,2025-03-07T04:42:00
F00000394,P00001140,IP002251,1297405,1007923,2025-01-18T07:37:00
F00000395,P00001482,IP002206,1065912,1014433,2025-02-06T15:20:00
F00000396,P00004759,IP000870,4223269,3484172,2025-03-18T23:31:00
F00000397,P00004400,IP002275,2194432,3694104,2025-02-21T15:32:00
F00000398,P00001094,IP000882,1728037,1657328,2025-01-09T05:41:00
F00000399,P00000090,IP001475,4917713,3614620,2025-02-10T18:05:00
F00000400,P00004668,IP000150,3374770,3362945,2025-01-04T05:22:00
F00000401,P00003252,IP000004,4555754,2955492,2025-02-26T18:03:00
F00000402,P00001897,IP000828,2117134,2219890,2025-01-04T01:47:00
F00000403,P00001684,IP002134,2324692,4851011,2025-02-15T13:32:00
F00000404,P00004607,IP002133,2594550,3632306,2025-02-18T18:48:00
F00000405,P00002879,IP001070,1521049,992870,2025-01-17T00:02:00
F00000406,P00000238,IP000962,3923269,4675289,2025-01-13T20:26:00
F00000407,P00000723,IP000077,2574777,4690228,2025-03-02T11:30:00
F00000408,P00001847,IP001033,4437865,795702,2025-01-30T20:02:00
F00000409,P00000681,IP001384,4860290,2932828,2025-03-29T23:45:00
F00000410,P00002960,IP002262,3122911,4804355,2025-03-24T05:35:00
F00000411,P00002113,IP001010,4191353,4813516,2025-03-20T05:37:00
F00000412,P00001616,IP000854,3440342,1622599,2025-01-26T04:17:00
F00000413,P00003226,IP002033,1487079,4100928,2025-02-07T10:20:00
F00000414,P00003274,IP002128,4130370,3995062,2025-03-29T11:37:00
F00000415,P00003998,IP000858,3027345,4689290,2025-01-20T08:02:00
F00000416,P00003482,IP001264,749156,4072953,2025-02-19T05:18:00
F00000417,P00002104,IP000298,4905925,2902908,2025-01-07T20:11:00
F00000418,P00001802,IP002274,197085,4594721,2025-02-23T04:02:00
F00000419,P00004459,IP000733,3626904,4122132,2025-02-07T19:49:00
F00000420,P00001067,IP002489,108998,4110553,2025-03-03T22:34:00
F00000421,P00003326,IP000112,278212,788399,2025-03-28T09:14:00
F00000422,P00000614,IP002497,891456,2804478,2025-01-11T10:41:00
F00000423,P00002522,IP000000,2582225,2374533,2025-03-11T06:56:00
F00000424,P00001502,IP001690,2106563,4189262,2025-01-19T08:57:00
F00000425,P00001280,IP001071,4907618,107155,2025-01-27T09:37:00
F00000426,P00000712,IP000006,815846,3225260,2025-02-23T22:20:00
F00000427,P00002048,IP002480,155657,2616187,2025-02-24T03:03:00
F00000428,P00004938,IP000366,2874227,4036725,2025-01-05T13:04:00
F00000429,P00001836,IP000109,3199649,3810080,2025-03-31T02:35:00
F00000430,P00004688,IP000946,3247331,3792474,2025-01-26T10:14:00
F00000431,P00001486,IP002392,3308560,991358,2025-01-29T04:43:00
F00000432,P00000369,IP000793,3842627,1520115,2025-02-13T15:58:00
F00000433,P00003541,IP000710,479345,3052119,2025-03-19T04:16:00
F00000434,P00004169,IP002324,4747211,3681251,2025-01-22T11:56:00
F00000435,P00001296,IP001487,3934090,868774,2025-01-24T10:14:00
F00000436,P00002982,IP001818,1639778,1316704,2025-01-12T01:40:00
F00000437,P00004005,IP000485,970051,2815640,2025-01-10T21:24:00
F00000438,P00002525,IP000392,3913725,4187132,2025-01-03T19:29:00
F00000439,P00001684,IP000749,3470504,38671,2025-02-15T13:32:00
F00000440,P00004802,IP001393,3408363,4264715,2025-02-15T12:22:00
F00000441,P00004520,IP002254,3524126,527174,2025-02-14T09:59:00
F00000442,P00000286,IP002145,2877544,3978636,2025-03-26T10:20:00
F00000443,P00001642,IP002051,3175170,4016943,2025-02-08T00:00:00
F00000444,P00004842,IP000870,1632045,3445450,2025-01-11T19:42:00
F00000445,P00002243,IP002032,428389,1411163,2025-02-05T21:56:00
F00000446,P00003134,IP002007,3318709,4133925,2025-01-15T02:26:00
F00000447,P00003475,IP001436,4987326,3302726,2025-03-24T17:14:00
F00000448,P00002161,IP002122,3728379,3248518,2025-02-03T05:46:00
F00000449,P00003154,IP002389,2223697,3713018,2025-02-07T22:28:00
F00000450,P00000641,IP000977,2307570,3719173,2025-02-07T22:45:00
F00000451,P00002070,IP000147,1088137,2123956,2025-03-19T19:42:00
F00000452,P00000192,IP000988,3713562,4153725,2025-02-23T23:17:00
F00000453,P00001389,IP000022,4690622,2289261,2025-03-01T03:00:00
F00000454,P00004294,IP001289,1904199,2170182,2025-02-24T11:36:00
F00000455,P00002726,IP000970,3698821,2931023,2025-03-11T17:10:00
F00000456,P00002290,IP000133,4043703,4403890,2025-01-12T12:20:00
F00000457,P00000059,IP002179,1811266,1667062,2025-02-23T05:15:00
F00000458,P00004371,IP001650,4868358,1581223,2025-03-15T16:02:00
F00000459,P00001528,IP000495,2077709,3414913,2025-01-23T01:22:00
F00000460,P00004922,IP002149,359930,2321160,2025-03-25T12:46:00
F00000461,P00000239,IP001878,1753550,464478,2025-03-29T10:16:00
F00000462,P00002251,IP000005,3240783,1832332,2025-03-22T19:30:00
F00000463,P00001447,IP001054,245968,2635983,2025-02-23T00:35:00
F00000464,P00000846,IP000578,3419355,3028050,2025-01-14T23:55:00
F00000465,P00004231,IP002183,3791342,4877417,2025-03-18T15:51:00
F00000466,P00003537,IP001193,3309941,3919885,2025-02-24T08:33:00
F00000467,P00002303,IP001091,3305978,3622966,2025-01-20T22:58:00
F00000468,P00000305,IP000559,4074347,1648979,2025-02-21T07:42:00
F00000469,P00004672,IP001083,935052,2815904,2025-01-02T20:54:00
F00000470,P00004871,IP000219,4828262,2379720,2025-02-25T10:36:00
F00000471,P00000571,IP000363,177468,1501954,2025-01-09T11:39:00
F00000472,P00004007,IP001978,4473875,924278,2025-03-11T21:18:00
F00000473,P00004885,IP001604,2508506,4343251,2025-01-03T11:46:00
F00000474,P00002149,IP001890,3991167,4746182,2025-03-17T21:24:00
F00000475,P00003844,IP000804,1980270,182331,2025-02-22T06:08:00
F00000476,P00003498,IP001030,1803303,2696431,2025-01-02T05:47:00
F00000477,P00003663,IP001520,2261562,3968365,2025-01-24T21:17:00
F00000478,P00004326,IP001398,192388,2885227,2025-02-11T13:04:00
F00000479,P00001502,IP000760,3920414,243277,2025-01-19T08:57:00
F00000480,P00003305,IP001926,2802866,3629925,2025-03-31T18:07:00
F00000481,P00003853,IP000348,4544605,1004600,2025-01-02T07:23:00
F00000482,P00001310,IP000979,3348182,795747,2025-02-18T03:04:00
F00000483,P00001789,IP000521,1573794,4127127,2025-03-02T03:42:00
F00000484,P00003782,IP002450,4934660,4369834,2025-02-19T10:08:00
F00000485,P00002437,IP000419,1737356,2084301,2025-03-18T23:36:00
F00000486,P00004081,IP002050,3740496,75406,2025-03-16T12:10:00
F00000487,P00002739,IP002068,98275,4104432,2025-03-18T02:04:00
F00000488,P00004741,IP000183,3392941,3048192,2025-03-19T16:40:00
F00000489,P00000975,IP001750,2242574,342564,2025-01-28T00:46:00
F00000490,P00004062,IP000007,4426818,1719602,2025-03-13T06:56:00
F00000491,P00004406,IP001234,3702522,4453643,2025-01-10T08:49:00
F00000492,P00002202,IP000803,89235,1912650,2025-02-25T07:12:00
F00000493,P00002083,IP001438,3879293,1787397,2025-02-12T06:36:00
F00000494,P00003545,IP001345,2388705,60788,2025-02-12T12:38:00
F00000495,P00002384,IP000529,4019959,1549463,2025-02-21T18:28:00
F00000496,P00004211,IP000040,1586703,987269,2025-01-12T15:33:00
F00000497,P00003700,IP002072,2054082,3271288,2025-01-27T19:32:00
F00000498,P00002099,IP000338,3590578,4131016,2025-02-03T19:41:00
F00000499,P00004253,IP002058,2239654,2190266,2025-02-08T20:03:00
F00000500,P00002188,IP002256,4714195,4802843,2025-02-16T03:52:00
F00000501,P00002584,IP002406,1808749,201012,2025-01-12T16:41:00
F00000502,P00001637,IP000137,3868618,3118466,2025-03-11T07:51:00
F00000503,P00003569,IP000005,1296230,3551175,2025-02-02T09:32:00
F00000504,P00000443,IP001481,1333463,1734179,2025-01-14T20:50:00
F00000505,P00000309,IP002486,3374007,3196940,2025-03-26T18:25:00
F00000506,P00001604,IP002459,1385295,2062719,2025-02-07T12:41:00
F00000507,P00002934,IP001636,2958090,2220840,2025-02-03T06:54:00
F00000508,P00000026,IP000120,3692451,4975922,2025-02-06T19:35:00
F00000509,P00000961,IP001127,504398,1510018,2025-01-06T12:24:00
F00000510,P00003792,IP000669,216121,985515,2025-03-24T09:54:00
F00000511,P00001195,IP002495,2997167,1803630,2025-03-12T04:42:00
F00000512,P00000765,IP001336,36799,184543,2025-03-28T05:02:00
F00000513,P00002393,IP000321,4460287,1174733,2025-01-26T19:52:00
F00000514,P00000319,IP001574,4338474,1059672,2025-02-01T10:35:00
F00000515,P00000454,IP000509,272967,4753178,2025-02-21T05:36:00
F00000516,P00001945,IP000229,2907472,2494179,2025-03-12T22:41:00
F00000517,P00004347,IP001836,1824708,4330307,2025-01-22T23:35:00
F00000518,P00002940,IP001988,3750366,1716151,2025-03-02T09:14:00
F00000519,P00004807,IP000615,2272498,2764179,2025-02-28T13:53:00
F00000520,P00002682,IP000429,3143675,710123,2025-02-03T11:11:00
F00000521,P00004389,IP000595,1575393,4322041,2025-01-17T00:16:00
F00000522,P00001131,IP001124,1103200,4923183,2025-02-22T15:44:00
F00000523,P00002908,IP000403,4231640,2879832,2025-03-16T03:16:00
F00000524,P00001512,IP001495,3917862,3513235,2025-01-17T05:00:00
F00000525,P00004324,IP000324,2823195,2839169,2025-01-03T10:28:00
F00000526,P00004847,IP000219,4305953,1039693,2025-01-07T12:20:00
F00000527,P00004711,IP001344,2544592,2196216,2025-02-19T16:46:00
F00000528,P00004110,IP000423,2840313,124995,2025-02-11T04:42:00
F00000529,P00002409,IP001153,4909107,965833,2025-01-28T15:16:00
F00000530,P00002665,IP002090,4799258,1142846,2025-01-09T17:36:00
F00000531,P00002091,IP001189,344593,1990907,2025-02-04T04:54:00
F00000532,P00002723,IP000006,4996819,3029289,2025-03-11T02:04:00
F00000533,P00002839,IP002463,1764440,3089313,2025-01-11T10:54:00
F00000534,P00002724,IP000318,520183,4259711,2025-01-06T08:42:00
F00000535,P00001098,IP001829,3679637,2766084,2025-02-01T16:07:00
F00000536,P00002457,IP001851,4166290,4136991,2025-02-07T06:20:00
F00000537,P00002224,IP000736,3103323,2381353,2025-02-26T04:33:00
F00000538,P00000962,IP002106,3752937,1244805,2025-03-29T04:24:00
F00000539,P00002363,IP001017,4047798,3942182,2025-03-15T12:49:00
F00000540,P00000315,IP000000,2391008,2776139,2025-01-20T23:23:00
F00000541,P00002983,IP001164,4592148,2605058,2025-01-24T13:16:00
F00000542,P00004662,IP001704,3874301,2224316,2025-01-22T22:03:00
F00000543,P00000864,IP000543,1656629,4728217,2025-03-02T06:53:00
F00000544,P00002792,IP002001,984994,1292228,2025-01-17T12:31:00
F00000545,P00002702,IP000905,2881601,250650,2025-02-19T02:02:00
F00000546,P00001382,IP001765,3747687,2210524,2025-03-28T10:48:00
F00000547,P00000170,IP000507,1299162,1283885,2025-03-13T00:25:00
F00000548,P00004020,IP001977,3332864,3023711,2025-03-18T01:15:00
F00000549,P00001616,IP001159,3085547,949450,2025-01-26T04:17:00
F00000550,P00001654,IP002033,414673,468837,2025-03-22T15:55:00
F00000551,P00002776,IP001493,2821907,4661482,2025-03-14T15:30:00
F00000552,P00001971,IP001446,2983442,2820413,2025-02-07T20:31:00
F00000553,P00002978,IP000767,1032081,3556520,2025-01-25T17:49:00
F00000554,P00004573,IP000879,1707458,3129113,2025-01-13T18:37:00
F00000555,P00003962,IP001698,3479333,4269652,2025-01-01T04:54:00
F00000556,P00000442,IP001458,65314,2529415,2025-04-01T01:43:00
F00000557,P00004755,IP002059,3501260,426332,2025-01-24T06:50:00
F00000558,P00002406,IP001940,744925,3108519,2025-01-01T12:57:00
F00000559,P00002700,IP002290,2693310,1331131,2025-01-11T06:02:00
F00000560,P00000765,IP002371,3831909,4891217,2025-03-28T05:02:00
F00000561,P00001896,IP002277,3218903,387834,2025-01-30T08:10:00
F00000562,P00001987,IP001721,302446,4391602,2025-03-07T00:24:00
F00000563,P00004716,IP002120,4246221,4582942,2025-03-04T11:42:00
F00000564,P00002869,IP000100,738220,280343,2025-02-01T00:11:00
F00000565,P00003019,IP002260,1651810,656714,2025-03-25T13:17:00
F00000566,P00000760,IP000838,1453067,366734,2025-03-31T06:39:00
F00000567,P00001325,IP000198,276706,1592720,2025-03-13T09:30:00
F00000568,P00001944,IP002337,3635930,2038443,2025-01-06T17:44:00
F00000569,P00004094,IP000757,20523,1981487,2025-03-30T00:16:00
F00000570,P00004451,IP001833,4351738,1422433,2025-03-09T18:31:00
F00000571,P00000514,IP000865,4431038,2492774,2025-03-23T17:04:00
F00000572,P00002321,IP001842,4359901,833385,2025-01-19T03:29:00
F00000573,P00003376,IP001770,3390577,2084346,2025-01-12T22:06:00
F00000574,P00002236,IP000553,66351,4560762,2025-02-11T01:33:00
F00000575,P00001905,IP000379,1556940,2465863,2025-02-17T17:26:00
F00000576,P00001526,IP001657,3648813,2450393,2025-02-01T08:21:00
F00000577,P00003938,IP001691,2574981,2305370,2025-03-10T00:00:00
F00000578,P00000245,IP002288,1628497,1396379,2025-02-23T15:43:00
F00000579,P00004054,IP001778,3409740,2010124,2025-04-01T08:41:00
F00000580,P00003623,IP001340,4347738,779570,2025-02-25T16:49:00
F00000581,P00004502,IP001238,2287017,4752028,2025-03-01T05:38:00
F00000582,P00001382,IP002156,3740243,740879,2025-03-28T10:48:00
F00000583,P00002506,IP001053,3221475,1822293,2025-01-27T18:52:00
F00000584,P00004661,IP001371,2091523,770569,2025-02-07T00:22:00
F00000585,P00002679,IP001790,3383821,2608521,2025-01-08T07:45:00
F00000586,P00001181,IP001143,85937,1280134,2025-02-02T13:19:00
F00000587,P00003103,IP002389,93254,4660097,2025-03-28T16:00:00
F00000588,P00004631,IP001098,4942211,3259885,2025-03-15T07:12:00
F00000589,P00003198,IP002127,535898,1021252,2025-02-20T16:32:00
F00000590,P00004405,IP000569,4836419,1223912,2025-01-26T23:42:00
F00000591,P00001990,IP000558,2233863,3218845,2025-03-03T16:20:00
F00000592,P00004589,IP000760,440067,1900556,2025-02-14T11:33:00
F00000593,P00003831,IP001990,4680883,2263657,2025-01-12T18:27:00
F00000594,P00000436,IP000263,1709264,4317522,2025-02-08T08:00:00
F00000595,P00003388,IP001232,4369074,2741309,2025-03-19T18:17:00
F00000596,P00004061,IP000210,2227200,2765808,2025-03-03T13:11:00
F00000597,P00002685,IP001333,3769532,3350427,2025-03-16T08:32:00
F00000598,P00003046,IP001885,4214632,3232807,2025-02-07T07:33:00
F00000599,P00004600,IP000221,2957566,2829744,2025-01-28T00:01:00
F00000600,P00000549,IP000539,3318589,4018018,2025-01-04T16:22:00
F00000601,P00003476,IP001046,2214385,1802235,2025-01-21T02:07:00
F00000602,P00003393,IP000678,3916639,305585,2025-03-15T01:06:00
F00000603,P00003011,IP001045,3644017,2979124,2025-01-18T00:37:00
F00000604,P00001580,IP001037,1489642,354994,2025-03-30T14:45:00
F00000605,P00000503,IP000359,4279106,3618018,2025-01-13T18:29:00
F00000606,P00003629,IP000408,3092596,1151719,2025-01-22T10:56:00
F00000607,P00000415,IP000339,4818806,777589,2025-01-18T00:28:00
F00000608,P00004682,IP001423,182114,2854970,2025-03-14T11:50:00
F00000609,P00003349,IP000414,1975014,1877418,2025-01-21T09:14:00
F00000610,P00002593,IP002241,2680262,416659,2025-03-10T18:01:00
F00000611,P00004451,IP001077,1573238,1557238,2025-03-09T18:31:00
F00000612,P00001522,IP002050,3991307,3551081,2025-03-23T00:24:00
F00000613,P00003364,IP000838,1561744,4110217,2025-01-04T00:20:00
F00000614,P00004841,IP000195,2341737,1080992,2025-02-05T16:27:00
F00000615,P00001697,IP000392,13182,3374060,2025-03-12T07:38:00
F00000616,P00000332,IP002070,649512,4119420,2025-03-29T08:24:00
F00000617,P00000354,IP000002,1064659,683916,2025-01-22T19:21:00
F00000618,P00004331,IP001880,2478663,4868634,2025-03-15T03:45:00
F00000619,P00003329,IP002451,175634,2799781,2025-02-03T23:43:00
F00000620,P00001087,IP000738,2947377,3600576,2025-01-05T19:38:00
F00000621,P00000783,IP001187,1808386,2655310,2025-01-11T04:15:00
F00000622,P00004127,IP000183,2618242,52401,2025-01-25T09:08:00
F00000623,P00003964,IP001500,1036079,1852480,2025-03-02T01:25:00
F00000624,P00000328,IP000044,4994125,1284718,2025-03-16T13:18:00
F00000625,P00001146,IP002251,4929830,3823376,2025-03-20T23:15:00
F00000626,P00002355,IP000823,3857997,924749,2025-02-08T08:06:00
F00000627,P00002314,IP000979,1300277,366873,2025-03-15T18:06:00
F00000628,P00002321,IP002496,1059200,3720157,2025-01-19T03:29:00
F00000629,P00002310,IP000356,1506785,3470999,2025-02-07T01:26:00
F00000630,P00003481,IP001630,362751,1472548,2025-03-13T14:09:00
F00000631,P00001815,IP000354,3471455,2984754,2025-02-27T14:46:00
F00000632,P00002783,IP001714,1220990,2101802,2025-03-27T04:42:00
F00000633,P00003716,IP001385,1256603,3531553,2025-03-23T20:31:00
F00000634,P00003742,IP000221,2029723,3398981,2025-02-23T06:38:00
F00000635,P00003875,IP000589,3814318,2634803,2025-01-09T15:03:00
F00000636,P00000923,IP000005,3662726,4612616,2025-02-01T07:11:00
F00000637,P00003993,IP002371,23051,2677764,2025-03-31T00:05:00
F00000638,P00003787,IP000290,1491816,698240,2025-03-21T13:40:00
F00000639,P00004280,IP001569,3805472,1699675,2025-03-24T08:18:00
F00000640,P00001476,IP001494,1573962,4818057,2025-01-16T03:18:00
F00000641,P00001881,IP000947,140137,3108675,2025-03-22T13:02:00
F00000642,P00002233,IP002386,2681665,687096,2025-02-24T08:34:00
F00000643,P00003429,IP000229,3710857,4879563,2025-01-18T15:57:00
F00000644,P00002431,IP000443,4429358,1905973,2025-01-10T17:50:00
F00000645,P00000262,IP000723,3321489,2223604,2025-02-24T07:18:00
F00000646,P00003377,IP001369,2776002,925904,2025-01-24T07:19:00
F00000647,P00004698,IP000000,2555126,577401,2025-03-18T03:16:00
F00000648,P00000530,IP001248,4566596,4231481,2025-02-19T06:02:00
F00000649,P00000268,IP000403,418685,1856945,2025-03-02T23:10:00
F00000650,P00001559,IP001495,2078870,1881380,2025-03-03T20:14:00
F00000651,P00003413,IP000975,54700,2648424,2025-03-18T20:07:00
F00000652,P00003948,IP001508,2538918,1623324,2025-03-21T09:11:00
F00000653,P00003813,IP000216,24375,4845650,2025-03-21T13:23:00
F00000654,P00004425,IP000489,3402654,2210855,2025-03-27T01:41:00
F00000655,P00001911,IP001838,276928,1230860,2025-03-17T10:21:00
F00000656,P00000785,IP000043,2261251,3698065,2025-03-08T10:00:00
F00000657,P00000503,IP000753,2860655,1422914,2025-01-13T18:29:00
F00000658,P00004520,IP000917,1779870,4742962,2025-02-14T09:59:00
F00000659,P00003855,IP002208,3138343,3193458,2025-02-16T04:37:00
F00000660,P00004335,IP001550,3728379,3145588,2025-02-07T23:49:00
F00000661,P00000301,IP000386,4140518,1986106,2025-03-04T03:24:00
F00000662,P00004610,IP000283,479936,2912263,2025-01-11T11:45:00
F00000663,P00002974,IP002415,704390,3174514,2025-01-04T20:30:00
F00000664,P00004969,IP000774,2074975,617768,2025-01-19T01:58:00
F00000665,P00003998,IP001539,2411976,4190741,2025-01-20T08:02:00
F00000666,P00000228,IP001055,2516457,362119,2025-03-23T16:07:00
F00000667,P00003159,IP001212,2977543,1251997,2025-03-02T20:59:00
F00000668,P00002736,IP001509,3918253,180035,2025-01-19T18:19:00
F00000669,P00004075,IP001565,3092702,56322,2025-01-10T11:10:00
F00000670,P00004723,IP000736,103663,3934101,2025-03-15T08:20:00
F00000671,P00004407,IP001312,3568398,1234908,2025-02-28T00:43:00
F00000672,P00001493,IP002379,1343207,3445012,2025-03-15T15:44:00
F00000673,P00000213,IP001568,544106,1017443,2025-03-09T07:34:00
F00000674,P00004596,IP000081,986062,221435,2025-01-26T18:35:00
F00000675,P00004967,IP000902,3657541,27140,2025-03-10T22:43:00
F00000676,P00004813,IP002414,2334933,4796429,2025-03-24T12:59:00
F00000677,P00000028,IP000275,3920508,410758,2025-01-04T16:04:00
F00000678,P00000401,IP000556,4190963,3407653,2025-02-08T05:04:00
F00000679,P00001376,IP001411,4394711,3874193,2025-01-04T16:04:00
F00000680,P00003808,IP002030,417418,709965,2025-03-26T05:40:00
F00000681,P00002273,IP001901,1125241,3235526,2025-01-18T06:05:00
F00000682,P00004149,IP000411,882388,4724260,2025-03-17T21:48:00
F00000683,P00002751,IP002457,3365843,2566212,2025-02-19T15:44:00
F00000684,P00003555,IP000007,3771566,1696914,2025-01-23T21:57:00
F00000685,P00002604,IP001482,3274502,4722269,2025-03-12T02:19:00
F00000686,P00000918,IP000685,1252452,309761,2025-02-19T02:51:00
F00000687,P00002900,IP000492,1716811,3090384,2025-01-17T21:24:00
F00000688,P00003287,IP002330,3855163,2368244,2025-01-21T17:51:00
F00000689,P00004347,IP002497,1465621,2950386,2025-01-22T23:35:00
F00000690,P00000367,IP001461,887919,3560321,2025-02-20T22:54:00
F00000691,P00003825,IP002150,3490273,3966899,2025-03-18T07:03:00
F00000692,P00001549,IP000494,4622159,1096603,2025-02-11T17:37:00
F00000693,P00000925,IP002034,2199055,4274831,2025-03-31T14:29:00
F00000694,P00003680,IP001155,4187037,3784390,2025-03-24T21:40:00
F00000695,P00004974,IP001364,4614352,2574485,2025-02-01T06:46:00
