process_id,asset_id,command,started_at,parent_pid,pid
P00000404,AST000870,ssh,2025-02-22T03:13:00,86620,94512
P00000405,AST001164,node,2025-02-02T12:07:00,76752,10817
P00000406,AST001031,ssh,2025-01-03T03:53:00,23535,23982
P00000407,AST000804,curl,2025-01-06T02:50:00,92325,39113
P00000408,AST000642,ssh,2025-03-17T15:31:00,81765,34843
P00000409,AST000699,powershell.exe,2025-01-24T07:12:00,10253,98014
P00000410,AST001237,/bin/bash,2025-02-03T22:59:00,56859,70141
P00000411,AST000036,/bin/bash,2025-01-01T13:28:00,1744,22609
P00000412,AST001343,curl,2025-03-03T15:42:00,86209,97649
P00000413,AST001232,/usr/bin/git,2025-03-04T10:20:00,80838,47381
P00000414,AST001414,curl,2025-03-28T23:33:00,39670,11586
P00000415,AST000256,chrome.exe,2025-01-18T00:28:00,14669,2182
P00000416,AST001425,chrome.exe,2025-01-25T00:54:00,63061,85116
P00000417,AST000297,curl,2025-03-25T08:15:00,82059,70693
P00000418,AST000390,ssh,2025-01-12T10:16:00,19421,62226
P00000419,AST000864,powershell.exe,2025-01-03T03:58:00,19979,96933
P00000420,AST001438,ssh,2025-02-26T16:33:00,2573,59018
P00000421,AST001198,node,2025-02-01T06:52:00,74637,51445
P00000422,AST000104,/bin/bash,2025-02-12T00:16:00,82630,93566
P00000423,AST000884,/usr/bin/git,2025-02-23T16:55:00,78098,95923
P00000424,AST001135,ssh,2025-02-07T01:15:00,52387,63814
P00000425,AST001051,ssh,2025-03-17T20:52:00,30397,93723
P00000426,AST000124,curl,2025-03-09T00:38:00,75551,41499
P00000427,AST001133,curl,2025-01-09T09:08:00,62042,15427
P00000428,AST001013,java,2025-03-21T22:03:00,58763,91524
P00000429,AST000893,node,2025-01-03T05:30:00,95186,25292
P00000430,AST000961,chrome.exe,2025-02-14T14:57:00,66537,28896
P00000431,AST001203,/usr/bin/git,2025-03-29T11:34:00,93743,86208
P00000432,AST000959,curl,2025-01-17T10:00:00,54639,88325
P00000433,AST001336,powershell.exe,2025-02-16T16:07:00,81507,27259
P00000434,AST000578,ssh,2025-03-30T02:56:00,16921,22813
P00000435,AST000408,ssh,2025-01-21T20:40:00,13226,54623
P00000436,AST001011,chrome.exe,2025-02-08T08:00:00,72985,6266
P00000437,AST000037,java,2025-02-15T08:54:00,88727,20888
P00000438,AST000357,/bin/bash,2025-03-06T01:05:00,44268,56542
P00000439,AST000233,/bin/bash,2025-03-21T07:44:00,73661,29472
P00000440,AST000996,java,2025-02-03T11:36:00,6118,73110
P00000441,AST000547,kubectl,2025-01-20T23:33:00,79206,87850
P00000442,AST000213,ssh,2025-04-01T01:43:00,59918,99159
P00000443,AST000227,/usr/bin/git,2025-01-14T20:50:00,13353,73824
P00000444,AST000085,powershell.exe,2025-03-06T03:35:00,82566,15574
P00000445,AST000420,node,2025-02-16T05:21:00,92821,57970
P00000446,AST001036,powershell.exe,2025-03-05T03:23:00,84816,47775
P00000447,AST000685,chrome.exe,2025-01-18T04:11:00,57555,54593
P00000448,AST000013,java,2025-02-01T16:10:00,37586,66294
P00000449,AST000350,java,2025-01-11T09:04:00,93743,99039
P00000450,AST000849,chrome.exe,2025-02-16T21:29:00,19872,98824
P00000451,AST001084,powershell.exe,2025-02-23T07:47:00,56207,54286
P00000452,AST000838,java,2025-02-28T17:37:00,3902,58109
P00000453,AST000298,/bin/bash,2025-01-02T17:39:00,11113,44442
P00000454,AST000644,curl,2025-02-21T05:36:00,8057,51646
P00000455,AST000075,powershell.exe,2025-03-26T21:53:00,75309,7677
P00000456,AST001293,node,2025-03-26T17:44:00,54960,52791
P00000457,AST001394,node,2025-03-31T18:53:00,94576,97446
P00000458,AST000642,node,2025-02-14T00:16:00,69179,80106
P00000459,AST000300,ssh,2025-03-31T13:47:00,84395,26987
P00000460,AST001114,ssh,2025-03-21T21:06:00,91419,45352
P00000461,AST001328,node,2025-02-21T06:44:00,11047,4945
P00000462,AST001100,powershell.exe,2025-02-12T13:18:00,68220,70982
P00000463,AST000581,kubectl,2025-01-28T03:10:00,72324,41027
P00000464,AST001067,powershell.exe,2025-02-13T21:41:00,3070,3755
P00000465,AST001105,chrome.exe,2025-03-17T08:49:00,39839,95325
P00000466,AST000865,/usr/bin/python,2025-03-06T03:46:00,48888,34146
P00000467,AST001284,/bin/bash,2025-03-06T12:05:00,6257,99263
P00000468,AST001333,node,2025-01-16T15:19:00,75031,96681
P00000469,AST000010,chrome.exe,2025-02-28T11:34:00,97749,76330
P00000470,AST001158,kubectl,2025-03-22T22:42:00,78060,30749
P00000471,AST000717,/usr/bin/git,2025-02-08T09:42:00,88138,18446
P00000472,AST001462,chrome.exe,2025-02-18T17:44:00,13793,43071
P00000473,AST001057,java,2025-03-16T06:34:00,59548,12943
P00000474,AST000300,/bin/bash,2025-02-24T14:03:00,12092,8251
P00000475,AST000870,chrome.exe,2025-01-17T16:15:00,58480,10333
P00000476,AST000756,curl,2025-03-28T17:57:00,77102,73365
P00000477,AST001062,/usr/bin/git,2025-02-20T09:00:00,65383,83522
P00000478,AST000867,ssh,2025-02-26T23:31:00,95908,54746
P00000479,AST000333,powershell.exe,2025-01-19T17:15:00,63540,93311
P00000480,AST000937,kubectl,2025-01-17T17:31:00,15475,91125
P00000481,AST000435,/usr/bin/python,2025-02-28T16:09:00,97845,20657
P00000482,AST001144,/usr/bin/git,2025-02-17T04:03:00,53559,14561
P00000483,AST000247,node,2025-02-17T19:30:00,5280,68621
P00000484,AST000313,node,2025-01-16T12:40:00,49082,39848
P00000485,AST000602,powershell.exe,2025-03-04T00:57:00,18631,77383
P00000486,AST000863,node,2025-01-07T10:24:00,28257,24096
P00000487,AST001001,kubectl,2025-01-01T04:10:00,45699,8955
P00000488,AST000091,/usr/bin/git,2025-02-23T16:25:00,40594,74255
P00000489,AST000926,ssh,2025-02-13T12:52:00,94377,79491
P00000490,AST000271,ssh,2025-01-18T17:13:00,99835,59073
P00000491,AST001366,java,2025-02-27T05:05:00,11707,81989
P00000492,AST001360,curl,2025-03-21T13:58:00,30517,51925
P00000493,AST000694,ssh,2025-03-11T01:33:00,96458,36456
P00000494,AST001322,/usr/bin/python,2025-01-12T05:39:00,74973,82689
P00000495,AST001448,/bin/bash,2025-02-09T19:09:00,84400,73415
P00000496,AST000174,kubectl,2025-01-25T21:07:00,75610,99402
P00000497,AST000108,chrome.exe,2025-03-14T17:48:00,98378,62468
P00000498,AST001029,kubectl,2025-01-03T04:06:00,23560,2586
P00000499,AST000563,/usr/bin/git,2025-01-27T08:22:00,58227,11194
P00000500,AST001092,curl,2025-03-19T10:56:00,77188,5996
P00000501,AST001006,curl,2025-01-03T11:36:00,23660,54486
P00000502,AST000049,curl,2025-03-09T10:49:00,33709,12030
P00000503,AST000234,powershell.exe,2025-01-13T18:29:00,37402,18978
P00000504,AST000374,powershell.exe,2025-02-02T03:03:00,40213,53482
P00000505,AST001389,/usr/bin/git,2025-01-22T02:00:00,42637,23884
P00000506,AST000055,curl,2025-01-08T10:10:00,12943,42048
P00000507,AST000291,node,2025-02-22T11:03:00,49220,15955
P00000508,AST000106,/usr/bin/git,2025-01-26T08:10:00,76813,31097
P00000509,AST001009,curl,2025-03-07T17:13:00,15084,35396
P00000510,AST000124,kubectl,2025-02-10T15:51:00,53357,8679
P00000511,AST000991,chrome.exe,2025-01-04T13:54:00,2441,35379
P00000512,AST001134,/bin/bash,2025-03-17T23:02:00,32286,72806
P00000513,AST001334,/usr/bin/git,2025-01-17T10:23:00,53314,58555
P00000514,AST000171,chrome.exe,2025-03-23T17:04:00,18661,49029
P00000515,AST001106,kubectl,2025-01-22T08:22:00,55543,72864
P00000516,AST000925,ssh,2025-01-06T00:02:00,81361,38012
P00000517,AST001337,/usr/bin/python,2025-01-22T00:01:00,63202,35922
P00000518,AST001224,curl,2025-02-02T23:12:00,46062,82964
P00000519,AST000435,node,2025-03-16T17:25:00,5962,21257
P00000520,AST001093,node,2025-03-14T02:23:00,11760,51913
P00000521,AST001430,kubectl,2025-01-16T04:46:00,36630,56718
P00000522,AST000431,java,2025-03-20T17:13:00,89405,45009
P00000523,AST001300,node,2025-02-03T15:27:00,32235,86905
P00000524,AST000658,ssh,2025-02-13T07:11:00,78580,43151
P00000525,AST000032,/usr/bin/python,2025-03-30T04:33:00,79795,62559
P00000526,AST000008,powershell.exe,2025-01-02T22:57:00,54155,72948
P00000527,AST001426,curl,2025-04-01T16:41:00,70534,10736
P00000528,AST001329,kubectl,2025-03-25T02:38:00,4057,88129
P00000529,AST000911,java,2025-03-28T04:12:00,49333,78915
P00000530,AST000733,/usr/bin/python,2025-02-19T06:02:00,16354,60746
P00000531,AST000758,/usr/bin/python,2025-01-25T15:10:00,29036,97505
P00000532,AST000040,java,2025-02-05T23:13:00,25102,11892
P00000533,AST001256,chrome.exe,2025-03-22T10:20:00,30705,64824
P00000534,AST000743,ssh,2025-01-05T09:34:00,92281,92763
P00000535,AST001241,chrome.exe,2025-01-27T00:14:00,83682,52015
P00000536,AST000227,kubectl,2025-02-05T19:25:00,64752,22444
P00000537,AST001130,/usr/bin/git,2025-01-25T22:31:00,88104,89541
P00000538,AST001234,/bin/bash,2025-03-14T05:59:00,77092,16909
P00000539,AST000133,/usr/bin/git,2025-01-17T08:51:00,29880,68661
P00000540,AST001492,/usr/bin/python,2025-02-05T06:32:00,90832,88932
P00000541,AST001091,kubectl,2025-03-20T08:37:00,59498,356
P00000542,AST000874,/usr/bin/python,2025-03-24T22:58:00,42337,56794
P00000543,AST000833,kubectl,2025-02-05T04:09:00,61157,65055
P00000544,AST000740,chrome.exe,2025-03-08T01:29:00,6156,36529
P00000545,AST000860,java,2025-03-10T15:19:00,677,51461
P00000546,AST000398,/usr/bin/git,2025-02-12T02:47:00,3326,96758
P00000547,AST000462,/bin/bash,2025-03-30T14:27:00,32766,25905
P00000548,AST000336,/bin/bash,2025-02-12T10:36:00,82051,82058
P00000549,AST000198,curl,2025-01-04T16:22:00,3149,77764
P00000550,AST001282,chrome.exe,2025-02-12T08:32:00,14135,62172
P00000551,AST000488,java,2025-02-13T01:51:00,68115,31130
P00000552,AST000149,ssh,2025-03-18T21:08:00,12540,82065
P00000553,AST000914,/bin/bash,2025-03-16T04:15:00,7955,4470
P00000554,AST000772,/bin/bash,2025-02-10T23:40:00,16717,8226
P00000555,AST000905,/usr/bin/git,2025-01-08T10:17:00,82076,56702
P00000556,AST000134,/usr/bin/python,2025-01-14T23:07:00,73304,6942
P00000557,AST000603,/bin/bash,2025-02-18T13:42:00,80912,98661
P00000558,AST000841,/usr/bin/git,2025-01-30T20:27:00,1391,59529
P00000559,AST000786,/usr/bin/git,2025-03-01T14:36:00,81164,13374
P00000560,AST000695,/usr/bin/python,2025-03-25T23:03:00,59517,67892
P00000561,AST000672,/bin/bash,2025-03-17T06:34:00,13460,1710
P00000562,AST001218,chrome.exe,2025-01-09T20:14:00,75133,16612
P00000563,AST001305,java,2025-03-07T08:44:00,55183,63197
P00000564,AST001484,powershell.exe,2025-03-21T15:10:00,31871,18145
P00000565,AST000090,node,2025-01-08T04:21:00,76615,57227
P00000566,AST001050,node,2025-03-25T12:12:00,76503,71028
P00000567,AST000298,node,2025-01-19T16:01:00,79080,45044
P00000568,AST000596,kubectl,2025-02-17T00:16:00,76866,86303
P00000569,AST001389,chrome.exe,2025-01-19T01:57:00,66468,73428
P00000570,AST000111,chrome.exe,2025-02-24T11:44:00,26264,84058
P00000571,AST000412,chrome.exe,2025-01-09T11:39:00,87538,62454
P00000572,AST001422,/usr/bin/git,2025-03-30T15:57:00,90757,43503
P00000573,AST001184,/usr/bin/git,2025-03-14T11:27:00,39274,54979
P00000574,AST000673,ssh,2025-01-21T03:34:00,5531,65102
P00000575,AST000449,chrome.exe,2025-01-01T21:48:00,90862,30282
P00000576,AST000955,chrome.exe,2025-03-21T07:16:00,63013,96383
P00000577,AST000678,curl,2025-02-18T07:00:00,24150,981
P00000578,AST000743,java,2025-01-02T02:31:00,3935,72804
P00000579,AST000235,ssh,2025-01-19T09:55:00,25481,82850
P00000580,AST001199,/usr/bin/python,2025-02-16T01:29:00,26100,26029
P00000581,AST000581,node,2025-01-23T07:28:00,94220,22943
P00000582,AST000695,powershell.exe,2025-03-12T08:23:00,25689,2917
P00000583,AST000360,/usr/bin/python,2025-02-03T03:27:00,88796,18088
P00000584,AST000776,java,2025-03-25T03:47:00,27557,40086
P00000585,AST000934,java,2025-01-31T12:37:00,86627,22560
P00000586,AST001079,/bin/bash,2025-03-21T14:48:00,15532,19031
P00000587,AST000267,kubectl,2025-01-25T06:32:00,49571,91110
P00000588,AST000766,curl,2025-02-10T20:27:00,83381,32153
P00000589,AST000094,chrome.exe,2025-03-20T20:02:00,70185,38659
P00000590,AST000304,/usr/bin/python,2025-02-11T08:26:00,82505,36809
P00000591,AST000258,ssh,2025-03-07T19:56:00,27426,95428
P00000592,AST000166,/usr/bin/git,2025-03-02T22:38:00,8504,22045
P00000593,AST001041,kubectl,2025-02-19T22:01:00,49056,65450
P00000594,AST001062,java,2025-03-01T06:06:00,93388,49105
P00000595,AST001076,ssh,2025-03-30T16:29:00,62097,35271
P00000596,AST001190,/usr/bin/git,2025-02-21T21:46:00,85163,4897
P00000597,AST000424,ssh,2025-01-29T06:55:00,30722,51991
P00000598,AST000447,curl,2025-02-09T14:30:00,74891,20705
P00000599,AST000766,/bin/bash,2025-02-02T18:47:00,17607,98616
P00000600,AST000172,kubectl,2025-02-07T15:10:00,46082,30269
P00000601,AST001195,kubectl,2025-01-06T15:52:00,81413,44189
P00000602,AST000872,curl,2025-02-27T15:57:00,53603,48270
P00000603,AST001018,curl,2025-02-10T09:19:00,3240,23636
P00000604,AST000904,/bin/bash,2025-01-30T09:03:00,47068,10902
P00000605,AST000603,kubectl,2025-03-06T17:30:00,84366,10344
P00000606,AST000566,/bin/bash,2025-01-30T03:21:00,9352,47316
P00000607,AST000078,java,2025-03-11T06:50:00,25775,88587
P00000608,AST000674,node,2025-02-02T10:19:00,24988,92589
P00000609,AST001237,node,2025-01-18T18:32:00,1119,39352
P00000610,AST000577,curl,2025-02-14T13:47:00,76016,99427
P00000611,AST001342,kubectl,2025-01-02T16:06:00,99767,19666
P00000612,AST000814,chrome.exe,2025-01-30T07:44:00,62186,30734
P00000613,AST001056,ssh,2025-03-17T18:51:00,94701,60576
P00000614,AST000697,chrome.exe,2025-01-11T10:41:00,56203,91580
P00000615,AST000855,ssh,2025-01-27T14:58:00,73197,4045
P00000616,AST000767,powershell.exe,2025-01-18T19:42:00,40052,96805
P00000617,AST000019,java,2025-03-05T22:29:00,44542,29655
P00000618,AST000858,curl,2025-02-24T23:24:00,99988,90607
P00000619,AST001101,/usr/bin/git,2025-02-08T11:07:00,3047,74493
P00000620,AST000065,java,2025-01-18T05:14:00,74474,82654
P00000621,AST001234,curl,2025-03-19T19:35:00,49981,26865
P00000622,AST000800,curl,2025-01-09T18:14:00,24686,62330
P00000623,AST000222,ssh,2025-02-12T19:26:00,83756,40030
P00000624,AST000190,kubectl,2025-01-22T03:33:00,23284,4302
P00000625,AST001411,/usr/bin/python,2025-03-19T16:40:00,24471,26183
P00000626,AST000142,chrome.exe,2025-02-19T09:41:00,30545,38255
P00000627,AST001350,ssh,2025-03-09T02:23:00,7531,48419
P00000628,AST001061,java,2025-01-02T05:51:00,53853,51362
P00000629,AST000321,kubectl,2025-01-15T04:24:00,54843,62785
P00000630,AST000140,powershell.exe,2025-02-19T07:02:00,26959,40700
P00000631,AST000885,ssh,2025-04-01T22:41:00,20812,79229
P00000632,AST001177,chrome.exe,2025-02-09T20:03:00,65861,94048
P00000633,AST001402,chrome.exe,2025-02-28T09:24:00,976,18802
P00000634,AST000912,/usr/bin/git,2025-01-09T13:37:00,32354,69025
P00000635,AST000673,ssh,2025-03-14T16:45:00,60647,75614
P00000636,AST000080,ssh,2025-01-12T09:49:00,45454,91891
P00000637,AST001457,/usr/bin/git,2025-02-08T13:20:00,22955,54501
P00000638,AST000510,curl,2025-01-23T21:05:00,60009,50518
P00000639,AST001349,/usr/bin/git,2025-01-24T23:50:00,12522,51683
P00000640,AST001430,powershell.exe,2025-01-06T08:10:00,35885,82424
P00000641,AST001101,/bin/bash,2025-02-07T22:45:00,91495,95328
P00000642,AST001479,curl,2025-01-28T16:50:00,99859,72559
P00000643,AST000248,/bin/bash,2025-02-17T02:36:00,66113,42831
P00000644,AST000839,node,2025-02-27T05:37:00,27181,66430
P00000645,AST000091,/bin/bash,2025-03-01T00:54:00,83738,91127
P00000646,AST001383,java,2025-03-01T13:00:00,97775,52442
P00000647,AST000398,/usr/bin/python,2025-02-20T01:17:00,32848,15131
P00000648,AST001452,ssh,2025-01-18T11:09:00,63539,60570
P00000649,AST000139,chrome.exe,2025-01-11T18:43:00,93531,57473
P00000650,AST000287,powershell.exe,2025-03-02T09:31:00,22360,2467
P00000651,AST001243,node,2025-01-13T06:02:00,16273,70178
P00000652,AST000800,/usr/bin/python,2025-01-22T02:38:00,88786,35915
P00000653,AST000314,powershell.exe,2025-02-26T12:13:00,28400,93739
P00000654,AST000070,chrome.exe,2025-03-28T18:10:00,57942,91423
P00000655,AST000097,/bin/bash,2025-03-23T17:50:00,51200,90585
P00000656,AST000631,/usr/bin/git,2025-02-26T01:47:00,612,6478
P00000657,AST000772,java,2025-01-26T08:31:00,31266,26312
P00000658,AST000187,/usr/bin/python,2025-01-03T14:23:00,1909,44286
P00000659,AST000393,/bin/bash,2025-03-29T22:50:00,28911,12761
P00000660,AST001360,/usr/bin/python,2025-01-22T05:42:00,54485,67274
P00000661,AST000220,kubectl,2025-02-11T11:00:00,82155,24944
P00000662,AST001279,curl,2025-01-27T18:29:00,56084,15934
P00000663,AST000475,java,2025-01-28T03:36:00,42385,22856
P00000664,AST000030,java,2025-02-21T22:19:00,1571,51111
P00000665,AST000435,/bin/bash,2025-02-28T07:30:00,86241,36597
P00000666,AST001331,/usr/bin/python,2025-03-21T12:35:00,8826,28747
P00000667,AST000841,ssh,2025-02-08T20:26:00,13345,93492
P00000668,AST001098,node,2025-03-14T05:51:00,12419,78725
P00000669,AST000664,curl,2025-03-22T23:46:00,88854,91027
P00000670,AST000272,java,2025-02-12T05:59:00,87343,63293
P00000671,AST000138,/usr/bin/git,2025-02-12T00:36:00,76682,58939
P00000672,AST000783,chrome.exe,2025-03-07T21:51:00,65985,77100
P00000673,AST001443,/usr/bin/python,2025-01-02T07:56:00,80787,99575
P00000674,AST000254,curl,2025-02-09T08:04:00,99254,32022
P00000675,AST001269,powershell.exe,2025-01-11T02:02:00,49090,65469
P00000676,AST000607,curl,2025-01-26T05:10:00,26790,84253
P00000677,AST000077,ssh,2025-01-31T20:24:00,96896,43182
P00000678,AST000274,/usr/bin/python,2025-02-05T10:50:00,68272,54480
P00000679,AST001327,chrome.exe,2025-02-06T00:48:00,96060,43520
P00000680,AST000701,kubectl,2025-02-01T07:01:00,7088,87263
P00000681,AST000508,chrome.exe,2025-03-29T23:45:00,79701,50102
P00000682,AST001067,ssh,2025-02-11T06:15:00,82547,892
P00000683,AST000132,chrome.exe,2025-03-04T02:23:00,6830,83247
P00000684,AST000289,/bin/bash,2025-01-27T04:17:00,22765,77777
P00000685,AST001124,kubectl,2025-01-27T08:03:00,10246,55968
P00000686,AST001484,powershell.exe,2025-03-01T10:37:00,94592,25991
P00000687,AST000501,/usr/bin/git,2025-02-24T06:01:00,32633,39828
P00000688,AST000584,chrome.exe,2025-03-15T15:18:00,35634,63168
P00000689,AST000163,curl,2025-02-16T13:35:00,21990,61797
P00000690,AST000903,/usr/bin/git,2025-02-24T17:14:00,96329,56910
P00000691,AST000319,curl,2025-03-03T00:40:00,56020,11009
P00000692,AST000614,powershell.exe,2025-03-18T18:20:00,72464,95343
P00000693,AST000359,ssh,2025-02-02T12:59:00,40089,59554
P00000694,AST000580,/usr/bin/git,2025-02-18T19:11:00,63026,9529
P00000695,AST000682,chrome.exe,2025-01-18T16:01:00,20281,24954
P00000696,AST000008,java,2025-01-02T17:05:00,64416,53125
P00000697,AST000851,curl,2025-02-20T12:44:00,64167,40445
P00000698,AST001312,curl,2025-03-17T02:25:00,5090,16415
P00000699,AST000788,chrome.exe,2025-03-14T05:32:00,57187,33557
P00000700,AST001479,ssh,2025-02-14T17:23:00,83229,90341
P00000701,AST000754,curl,2025-03-31T01:58:00,55580,96524
P00000702,AST000505,/usr/bin/python,2025-02-01T16:18:00,47372,82800
P00000703,AST001447,powershell.exe,2025-03-28T00:57:00,34254,79455
P00000704,AST000932,node,2025-03-29T05:01:00,32430,79024
P00000705,AST001184,/usr/bin/python,2025-03-26T05:30:00,15301,12198
P00000706,AST001319,/usr/bin/git,2025-02-19T13:34:00,10532,68065
P00000707,AST000386,curl,2025-02-24T05:39:00,33145,90780
P00000708,AST000618,curl,2025-03-06T18:11:00,76819,40467
P00000709,AST000842,/usr/bin/git,2025-01-12T03:43:00,45141,18805
P00000710,AST000550,node,2025-01-27T13:35:00,842,22172
P00000711,AST001007,/bin/bash,2025-01-01T03:18:00,91268,54867
P00000712,AST001075,node,2025-02-23T22:20:00,96082,56585
P00000713,AST000349,powershell.exe,2025-01-23T12:47:00,92281,17707
P00000714,AST000405,kubectl,2025-03-04T06:12:00,14450,59169
P00000715,AST001161,chrome.exe,2025-01-28T06:20:00,7731,98392
P00000716,AST000374,curl,2025-01-25T08:51:00,57768,82260
P00000717,AST001278,powershell.exe,2025-01-14T21:43:00,10461,38520
P00000718,AST000175,node,2025-02-18T04:15:00,8424,44946
P00000719,AST000060,ssh,2025-03-16T08:00:00,63596,88285
P00000720,AST000206,node,2025-01-02T02:05:00,98540,1047
P00000721,AST001362,/bin/bash,2025-03-16T01:25:00,27666,68563
P00000722,AST000014,kubectl,2025-02-18T20:34:00,99794,34943
P00000723,AST000995,/usr/bin/git,2025-03-02T11:30:00,56290,44212
P00000724,AST000759,java,2025-03-29T11:42:00,31405,47444
P00000725,AST001362,/usr/bin/git,2025-02-21T12:55:00,7503,46765
P00000726,AST000676,ssh,2025-01-13T00:06:00,91529,52765
P00000727,AST001485,/usr/bin/git,2025-01-18T00:52:00,16109,69650
P00000728,AST000572,java,2025-03-31T08:29:00,59234,81148
P00000729,AST001405,kubectl,2025-03-26T16:13:00,54150,86637
P00000730,AST000384,java,2025-01-01T21:46:00,2180,83170
P00000731,AST000737,ssh,2025-01-06T11:06:00,30613,79629
P00000732,AST000992,/bin/bash,2025-02-21T20:54:00,45657,56187
P00000733,AST000975,/bin/bash,2025-03-26T23:52:00,96244,50544
P00000734,AST000601,powershell.exe,2025-03-19T06:39:00,68165,75059
P00000735,AST001467,powershell.exe,2025-03-06T01:05:00,65265,11515
P00000736,AST000617,ssh,2025-03-28T18:43:00,22028,58595
P00000737,AST000236,kubectl,2025-03-03T22:37:00,31576,31997
P00000738,AST000433,/bin/bash,2025-01-22T22:31:00,13825,57102
